省,市,县,县代码,basin_area,OOIP,G_DSA,G_EOR,G_DSA_low,G_DSA_high,G_EOR_low,G_EOR_high
河南省,开封市,尉氏县,410223.0,1304.3898136824673,,36.21425867934993,0.0,24.08811075110222,52.5355792180636,0.0,0.0
河南省,开封市,祥符区,410212.0,1241.429016891678,,34.46625470253056,0.0,22.925416416812233,49.99977136926042,0.0,0.0
河南省,开封市,禹王台区,410205.0,57.79852921221444,,1.6046820254352556,0.0,1.067362960297972,2.327892458423504,0.0,0.0
河南省,洛阳市,瀍河回族区,410304.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,孟津区,410306.0,225.3249683924447,,6.255780754101131,0.0,4.161066528343106,9.075184122582103,0.0,0.0
河南省,洛阳市,涧西区,410305.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,老城区,410302.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,栾川县,410324.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,洛龙区,410311.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,洛宁县,410328.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,汝阳县,410326.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,嵩县,410325.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,西工区,410303.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,新安县,410323.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,偃师区,410312.0,24.290044063724697,,0.674373511529637,0.0,0.44856320205716277,0.9783053506968801,0.0,0.0
河南省,洛阳市,伊川县,410329.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,洛阳市,宜阳县,410327.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,漯河市,临颍县,411122.0,803.0008714707617,,22.294011325562735,0.0,14.828982657118475,32.34164775959822,0.0,0.0
河南省,漯河市,舞阳县,411121.0,773.8301442968933,,21.48413359679018,0.0,14.290288089372194,31.16676810919308,0.0,0.0
河南省,漯河市,郾城区,411103.0,453.5465928288383,,12.591982445394741,0.0,8.37562547962802,18.267033908655353,0.0,0.0
河南省,漯河市,源汇区,411102.0,230.60576482533247,,6.402393466073858,0.0,4.258586769604658,9.287873378833822,0.0,0.0
河南省,漯河市,召陵区,411104.0,438.19262599328226,,12.165704563656895,0.0,8.092084432523787,17.64863783369395,0.0,0.0
河南省,南阳市,邓州市,411381.0,2366.4051547955514,,65.69938489014828,0.0,43.70030251138615,95.30928880901209,0.0,0.0
河南省,南阳市,方城县,411322.0,1362.7717712623971,,37.835138643168094,0.0,25.166247858046727,54.88696982627995,0.0,0.0
河南省,南阳市,南召县,411321.0,171.95442784582602,,4.774034621972499,0.0,3.1754750448403835,6.925633251066087,0.0,0.0
河南省,南阳市,内乡县,411325.0,792.7450104675365,,22.009274048826637,0.0,14.639588111789912,31.928582897750452,0.0,0.0
河南省,南阳市,社旗县,411327.0,1165.5592951210358,,32.35985544878632,0.0,21.524333518512762,46.9440439045684,0.0,0.0
河南省,南阳市,唐河县,411328.0,1996.885472137707,124.71000000000001,55.440272748584064,72.08106537876276,36.87639837842953,80.42652112923422,31.69678206880394,122.98887725895239
河南省,南阳市,桐柏县,411330.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,南阳市,宛城区,411302.0,975.3491786013934,,27.078981364355243,0.0,18.01173145382003,39.28314488521485,0.0,0.0
河南省,南阳市,卧龙区,411303.0,914.9069158052835,,25.40090038188874,0.0,16.89554677880359,36.84877346346972,0.0,0.0
河南省,南阳市,西峡县,411323.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,南阳市,淅川县,411326.0,307.1259656095208,,8.526852210175164,0.0,5.671682035951787,12.369799523849297,0.0,0.0
河南省,南阳市,新野县,411329.0,1064.697856109625,14.36,29.55960187058728,8.29992862512255,19.661729649686595,42.88175051370498,3.649793845786421,14.161817636424955
河南省,南阳市,镇平县,411324.0,1368.636172344015,,37.99795418767898,0.0,25.274545501328756,55.1231643322153,0.0,0.0
河南省,平顶山市,宝丰县,410421.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,平顶山市,郏县,410425.0,20.372364133115664,,0.5656055090952737,0.0,0.3762155747865518,0.8205169486512691,0.0,0.0
河南省,平顶山市,鲁山县,410423.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,平顶山市,汝州市,410482.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,平顶山市,石龙区,410404.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,平顶山市,卫东区,410403.0,15.969156505107023,,0.44335762093566145,0.0,0.29490172834969974,0.6431734423402468,0.0,0.0
河南省,平顶山市,舞钢市,410481.0,205.91352395943335,,5.716853615401452,0.0,3.80259621644977,8.293369157415748,0.0,0.0
河南省,平顶山市,新华区,410402.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,平顶山市,叶县,410422.0,353.62337815071743,,9.817777137696298,0.0,6.530347759329391,14.242528423116577,0.0,0.0
河南省,平顶山市,湛河区,410411.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,濮阳市,范县,410926.0,606.0551642579288,138.84,16.826134535987258,80.24805642841329,11.191994727947378,24.409466218155988,35.28811821371774,136.9238691254346
河南省,濮阳市,华龙区,410902.0,306.6111806498797,,8.512560044215933,0.0,5.6621755241784175,12.34906605464875,0.0,0.0
河南省,濮阳市,南乐县,410923.0,625.6303709937561,,17.369608268300205,0.0,11.553489231263942,25.197876870702196,0.0,0.0
河南省,濮阳市,濮阳县,410928.0,1447.7402072338211,232.87,40.19414887735717,134.59640521812594,26.73535632129776,58.30915693030955,59.187151313947346,229.65616107202501
河南省,濮阳市,清丰县,410922.0,833.343890474187,10.47,23.13643582763721,6.051549631269715,15.389325887807974,33.56374261333625,2.6610962092885675,10.325503527393405
河南省,濮阳市,台前县,410927.0,442.5641101604858,,12.287071701596176,0.0,8.172812443170397,17.8247036465036,0.0,0.0
河南省,三门峡市,湖滨区,411202.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,三门峡市,灵宝市,411282.0,0.056612510324756934,,0.001571754142728379,0.0,0.001045460800365182,0.002280124384368832,0.0,0.0
河南省,三门峡市,卢氏县,411224.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,三门峡市,渑池县,411221.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,三门峡市,陕州区,411203.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,三门峡市,义马市,411281.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,商丘市,梁园区,411402.0,697.3292942969905,,19.360212095697378,0.0,12.877550173128617,28.08562133599583,0.0,0.0
河南省,商丘市,民权县,411421.0,1243.4812463207352,,34.523231510102704,0.0,22.963314849669693,50.08242692254131,0.0,0.0
河南省,商丘市,宁陵县,411423.0,799.4956196275571,,22.19669371724156,0.0,14.764251321651168,32.20047030332228,0.0,0.0
河南省,商丘市,睢县,411422.0,928.0720797442423,,25.76640971616936,0.0,17.13866729668219,37.37901335478057,0.0,0.0
河南省,商丘市,睢阳区,411403.0,948.9919415174239,,26.34721560551577,0.0,17.52499348690865,38.22158130792426,0.0,0.0
河南省,商丘市,夏邑县,411426.0,1487.824218273582,,41.307016157884085,0.0,27.475586034184193,59.92357979322047,0.0,0.0
河南省,商丘市,永城市,411481.0,2021.6410908193698,,56.12757218108587,0.0,37.33355932699019,81.42357795434928,0.0,0.0
河南省,商丘市,虞城县,411425.0,1560.6332003991954,,43.3284389604996,0.0,28.82014638471737,62.85603296643875,0.0,0.0
河南省,商丘市,柘城县,411424.0,1044.1927433498101,,28.99031081208324,0.0,19.283062611703656,42.05588698390068,0.0,0.0
河南省,新乡市,封丘县,410727.0,1231.681972501147,,34.19564389032153,0.0,22.745418166049923,49.60719959558558,0.0,0.0
河南省,新乡市,凤泉区,410704.0,118.37673683009821,,3.286537294461033,0.0,2.186058122508178,4.767739191213436,0.0,0.0
河南省,新乡市,红旗区,410702.0,139.62261576987527,,3.8763945194443448,0.0,2.5784048577690553,5.623437805531011,0.0,0.0
河南省,新乡市,辉县市,410782.0,889.8120866162071,,24.704183322130604,0.0,16.432121644349404,35.83805460243802,0.0,0.0
河南省,新乡市,获嘉县,410724.0,469.9851002662532,,13.048370830520447,0.0,8.679194691516747,18.929110920179205,0.0,0.0
河南省,新乡市,牧野区,410711.0,96.20837817952703,,2.6710689227769984,0.0,1.7766759939881944,3.8748868016860847,0.0,0.0
河南省,新乡市,卫滨区,410703.0,64.06655872100242,,1.7787036558251907,0.0,1.1831143924351264,2.580343495181027,0.0,0.0
河南省,新乡市,卫辉市,410781.0,536.7308992396053,,14.901459228195774,0.0,9.911786498793997,21.61736344458223,0.0,0.0
河南省,新乡市,新乡县,410721.0,386.762662953179,,10.737835405321762,0.0,7.142329510613089,15.577245624759419,0.0,0.0
河南省,新乡市,延津县,410726.0,896.232947186713,,24.88244805802875,0.0,16.550695401149213,36.09666106011775,0.0,0.0
河南省,新乡市,原阳县,410725.0,1284.0183055555835,,35.64867693587348,0.0,23.71191098414604,51.715096745902976,0.0,0.0
河南省,新乡市,长垣市,410783.0,1041.311869022887,,28.910328028559846,0.0,19.22986162905337,41.93985694454298,0.0,0.0
河南省,信阳市,固始县,411525.0,2686.8257176297225,,74.59533993896953,0.0,49.61749530415271,108.21454127671417,0.0,0.0
河南省,信阳市,光山县,411522.0,1000.6859860222339,,27.78241655560134,0.0,18.47962518990307,40.303609656886564,0.0,0.0
河南省,信阳市,淮滨县,411527.0,1206.808104127073,,33.505061447706645,0.0,22.286073505490585,48.60538014811789,0.0,0.0
河南省,信阳市,潢川县,411526.0,1645.0705788048929,,45.67270524632515,0.0,30.3794478306763,66.25683120609595,0.0,0.0
河南省,信阳市,罗山县,411521.0,840.8701150443915,,23.34538919464857,0.0,15.528312354187175,33.866868690352035,0.0,0.0
河南省,信阳市,平桥区,411503.0,975.2871148826792,,27.077258266290123,0.0,18.01058532578811,39.28064520806552,0.0,0.0
河南省,信阳市,商城县,411524.0,556.2606632828257,,15.443671318162325,0.0,10.27244181385498,22.4039438481091,0.0,0.0
河南省,信阳市,浉河区,411502.0,5.817020808713323,,0.1615001084033206,0.0,0.10742267381418155,0.23428621896895366,0.0,0.0
河南省,信阳市,息县,411528.0,1886.1955854630746,,52.36714832889362,0.0,34.83229298809522,75.96837736804011,0.0,0.0
河南省,信阳市,新县,411523.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,许昌市,建安区,411003.0,997.576272496379,,27.696080424436648,0.0,18.42219824357978,40.178362894324216,0.0,0.0
河南省,许昌市,魏都区,411002.0,88.40090992812229,,2.454307283026864,0.0,1.632495812609276,3.5604333595388895,0.0,0.0
河南省,许昌市,襄城县,411025.0,880.6111420495647,,24.44873408208321,0.0,16.2622081956156,35.46747753483795,0.0,0.0
河南省,许昌市,鄢陵县,411024.0,873.3965285475077,,24.24843208884898,0.0,16.128976237468574,35.176901899250154,0.0,0.0
河南省,许昌市,禹州市,411081.0,491.7866779546341,,13.653656126176067,0.0,9.0818034917372,19.80719084668001,0.0,0.0
河南省,许昌市,长葛市,411082.0,643.451882058427,,17.86439349659853,0.0,11.882598311827715,25.915655709897838,0.0,0.0
河南省,郑州市,登封市,410185.0,,,0.0,0.0,0.0,0.0,0.0,0.0
河南省,郑州市,二七区,410103.0,156.91076186682977,,4.356371738121025,0.0,2.8976643103471256,6.319734847475796,0.0,0.0
河南省,郑州市,巩义市,410181.0,291.889990520917,,8.103850177114865,0.0,5.3903199373784965,11.75615568223414,0.0,0.0
河南省,郑州市,管城回族区,410104.0,205.65934748144525,,5.709796819474718,0.0,3.7979023503310083,8.283131950443842,0.0,0.0
河南省,郑州市,惠济区,410108.0,233.15844626656548,,6.473264508663348,0.0,4.3057270283093105,9.390685127796946,0.0,0.0
河南省,郑州市,金水区,410105.0,242.7111975828135,,6.7384810901156795,0.0,4.482137277201009,9.775431557323557,0.0,0.0
河南省,郑州市,上街区,410106.0,56.70929531745192,,1.5744412204140288,0.0,1.0472481246746992,2.2840224948857277,0.0,0.0
河南省,郑州市,新密市,410183.0,218.1602505355277,,6.056864032187729,0.0,4.02875599093513,8.786618083044809,0.0,0.0
河南省,郑州市,新郑市,410184.0,830.1462907656506,,23.047659679753142,0.0,15.330275951118061,33.434956148559124,0.0,0.0
河南省,郑州市,荥阳市,410182.0,743.4332001970804,,20.640211952243867,0.0,13.728949026240258,29.94250136930307,0.0,0.0
河南省,郑州市,中牟县,410122.0,1428.2701082784938,,39.65359329137771,0.0,26.37580283885619,57.52497959672288,0.0,0.0
河南省,郑州市,中原区,410102.0,197.09176098017065,,5.471931734543601,0.0,3.639685097829073,7.9380640001854585,0.0,0.0
河南省,周口市,川汇区,411602.0,333.69916745363895,,9.26461387883209,0.0,6.162408214827279,13.440061293694049,0.0,0.0
河南省,周口市,郸城县,411625.0,1502.8383530939116,,41.72385915721344,0.0,27.752851418036787,60.52828880042844,0.0,0.0
河南省,周口市,扶沟县,411621.0,1166.1639831610805,,32.3766436273452,0.0,21.53550026661649,46.96839830851787,0.0,0.0
河南省,周口市,淮阳区,411603.0,1339.7299113424042,,37.19541893143543,0.0,24.740734819044043,53.9589363163119,0.0,0.0
河南省,周口市,鹿邑县,411628.0,1237.7310108184408,,34.363585586956944,0.0,22.857125497245093,49.85083054729788,0.0,0.0
河南省,周口市,商水县,411623.0,1272.0830803387564,,35.31731484697596,0.0,23.491503691903674,51.234393843069135,0.0,0.0
河南省,周口市,沈丘县,411624.0,1076.9198603253285,,29.89892591130333,0.0,19.887432877402826,43.37400372201921,0.0,0.0
河南省,周口市,太康县,411627.0,1765.765896289075,,49.023614156307225,0.0,32.60832308269215,71.11795350744134,0.0,0.0
河南省,周口市,西华县,411622.0,1208.3593772729853,,33.548130019999306,0.0,22.314720800150493,48.66785919570862,0.0,0.0
河南省,周口市,项城市,411681.0,1096.7934922698646,,30.45068493348228,0.0,20.254438386250783,44.17443374257055,0.0,0.0
河南省,驻马店市,泌阳县,411726.0,824.5534669202341,21.46,22.892384034879655,12.403653780997907,15.226993513010495,33.20969968220106,5.4543576553326325,21.16383053465735
河南省,驻马店市,平舆县,411723.0,1280.5359309263554,,35.55199447613759,0.0,23.64760212120816,51.574840691860125,0.0,0.0
河南省,驻马店市,确山县,411725.0,377.8186224170203,,10.4895186872537,0.0,6.977160297593012,15.21701561898346,0.0,0.0
河南省,驻马店市,汝南县,411727.0,1462.2150503119549,,40.59601931982456,0.0,27.002662627674507,58.89214543361095,0.0,0.0
河南省,驻马店市,上蔡县,411722.0,1515.4290670979117,,42.07341982467321,0.0,27.985363593601537,61.03539215713263,0.0,0.0
河南省,驻马店市,遂平县,411728.0,1034.8949012526346,,28.732171369920415,0.0,19.1113597604289,41.68140727321189,0.0,0.0
河南省,驻马店市,西平县,411721.0,1086.5524461525379,,30.166358967923717,0.0,20.06531742678478,43.76196556478422,0.0,0.0
河南省,驻马店市,新蔡县,411729.0,1448.541743149311,,40.216402216565946,0.0,26.750158250675607,58.34143957553005,0.0,0.0
河南省,驻马店市,驿城区,411702.0,626.6000748595277,,17.396530516748527,0.0,11.57139671096783,25.236932645075722,0.0,0.0
河南省,驻马店市,正阳县,411724.0,1900.1429930632555,,52.75437538436512,0.0,35.08985916611944,76.53012289010711,0.0,0.0
黑龙江省,大庆市,大同区,230606.0,2336.4515638658945,613.55,64.86777222426917,354.62543230807387,43.14715083223448,94.10287855293389,155.94227117564475,605.0823962972514
黑龙江省,大庆市,杜尔伯特蒙古族自治县,230624.0,6043.0443368429815,91.96,167.77528353076093,53.15191061046446,111.59664061523435,243.38953827016715,23.372913792375993,90.69086001710576
黑龙江省,大庆市,红岗区,230605.0,636.3424995787628,,17.66701307130822,0.0,11.751309650458433,25.629318356957704,0.0,0.0
黑龙江省,大庆市,林甸县,230623.0,3492.4653122253217,,96.96261111432845,0.0,64.4952071480571,140.6624661984807,0.0,0.0
黑龙江省,大庆市,龙凤区,230603.0,395.84960146467216,,10.990119452932907,0.0,7.310137614415552,15.943230986660163,0.0,0.0
黑龙江省,大庆市,让胡路区,230604.0,1190.089131797304,4413.48,33.040886411646035,2550.94491562715,21.977324960462365,47.932007137947316,1121.7473636839452,4352.569561421225
黑龙江省,大庆市,萨尔图区,230602.0,495.0490664595596,,13.744231029468487,0.0,9.14204988035159,19.93858674378285,0.0,0.0
黑龙江省,大庆市,肇源县,230622.0,4144.139351733377,200.2,115.05527942084947,115.71348960651355,76.52964368890358,166.90927736475157,50.883616150866395,197.43703975015848
黑龙江省,大庆市,肇州县,230621.0,2459.6662063616905,213.01,68.28862608990094,123.1175345708464,45.42255035119968,99.06546914032026,54.1394559255547,210.07024893696934
黑龙江省,大兴安岭地区,呼玛县,232721.0,3911.4905898370625,,108.59616546858841,0.0,72.2333289800021,157.53912027491432,0.0,0.0
黑龙江省,大兴安岭地区,加格达奇区,232718.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,大兴安岭地区,漠河市,232701.0,7718.550956652917,,214.29299588352785,0.0,142.5381495099148,310.8722108823613,0.0,0.0
黑龙江省,大兴安岭地区,塔河县,232722.0,7449.8913527718905,,206.83409955546466,0.0,137.57682412639048,300.05168180866434,0.0,0.0
黑龙江省,哈尔滨市,阿城区,230112.0,1277.320680477406,,35.46272828419422,0.0,23.588226229051987,51.4453433261993,0.0,0.0
黑龙江省,哈尔滨市,巴彦县,230126.0,2398.9126799068968,,66.60190337891524,0.0,44.30061758354673,96.61856126940407,0.0,0.0
黑龙江省,哈尔滨市,宾县,230125.0,1697.701812089649,,47.13392571645936,0.0,31.35138655867906,68.3766057524562,0.0,0.0
黑龙江省,哈尔滨市,道里区,230102.0,463.74751458617715,,12.875194423449951,0.0,8.564005464258845,18.677886038485312,0.0,0.0
黑龙江省,哈尔滨市,道外区,230104.0,624.0917252449358,,17.326890275121194,0.0,11.52507512620461,25.135906403915524,0.0,0.0
黑龙江省,哈尔滨市,方正县,230124.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,哈尔滨市,呼兰区,230111.0,2219.8486758024965,,61.63048295169661,0.0,40.993850298830246,89.40658286076217,0.0,0.0
黑龙江省,哈尔滨市,木兰县,230127.0,907.3176443643924,,25.19019662119904,0.0,16.75539602856715,36.543108111894554,0.0,0.0
黑龙江省,哈尔滨市,南岗区,230103.0,168.82780701747052,,4.687229087091288,0.0,3.117735872086874,6.799705530311206,0.0,0.0
黑龙江省,哈尔滨市,平房区,230108.0,98.73563468731923,,2.741234083499832,0.0,1.8233467315373315,3.97667453651564,0.0,0.0
黑龙江省,哈尔滨市,尚志市,230183.0,128.88243782357378,,3.5782109716047916,0.0,2.380066452222418,5.190866603735826,0.0,0.0
黑龙江省,哈尔滨市,双城区,230113.0,3109.812583413336,,86.33888133646792,0.0,57.42877561497675,125.25075220267976,0.0,0.0
黑龙江省,哈尔滨市,松北区,230109.0,721.4097902274881,,20.02876784460509,0.0,13.322243658795852,29.055486930081862,0.0,0.0
黑龙江省,哈尔滨市,通河县,230128.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,哈尔滨市,五常市,230184.0,3470.2909096425064,,96.3469749427096,0.0,64.08571340649956,139.76937038365375,0.0,0.0
黑龙江省,哈尔滨市,香坊区,230110.0,339.22910339161774,,9.418143543382927,0.0,6.264529304645111,13.662784887893492,0.0,0.0
黑龙江省,哈尔滨市,延寿县,230129.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,哈尔滨市,依兰县,230123.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鹤岗市,东山区,230406.0,178.65854439176445,,4.960163498681304,0.0,3.2992796775911986,7.195648121001294,0.0,0.0
黑龙江省,鹤岗市,工农区,230403.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鹤岗市,萝北县,230421.0,2801.1925246410106,,77.77054806310038,0.0,51.72950222466096,112.82077661114707,0.0,0.0
黑龙江省,鹤岗市,南山区,230404.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鹤岗市,绥滨县,230422.0,3372.3336728247873,,93.62735180826,0.0,62.27674131503889,135.82404658486436,0.0,0.0
黑龙江省,鹤岗市,向阳区,230402.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鹤岗市,兴安区,230405.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鹤岗市,兴山区,230407.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,黑河市,爱辉区,231102.0,4459.324571734345,,123.80588370286165,0.0,82.35015563008471,179.60367126451453,0.0,0.0
黑龙江省,黑河市,北安市,231181.0,5986.186706454724,,166.19672402870364,0.0,110.54665319316837,241.0995414348033,0.0,0.0
黑龙江省,黑河市,嫩江市,231183.0,5085.838041697472,,141.20000977571752,0.0,93.91995301214472,204.83711581243725,0.0,0.0
黑龙江省,黑河市,孙吴县,231124.0,4376.518608555167,,121.50691100366707,0.0,80.8209814591514,176.26857987335563,0.0,0.0
黑龙江省,黑河市,五大连池市,231182.0,6580.967383746638,,182.7098407971636,0.0,121.53044245381567,265.05491663129305,0.0,0.0
黑龙江省,黑河市,逊克县,231123.0,368.08742955648376,,10.21934796695712,0.0,6.797454776355323,14.82508228122786,0.0,0.0
黑龙江省,鸡西市,城子河区,230306.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鸡西市,滴道区,230304.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鸡西市,恒山区,230303.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鸡西市,虎林市,230381.0,1236.5822030072768,,34.33169080917659,0.0,22.835910512662437,49.80456118584116,0.0,0.0
黑龙江省,鸡西市,鸡东县,230321.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鸡西市,鸡冠区,230302.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鸡西市,梨树区,230305.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鸡西市,麻山区,230307.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,鸡西市,密山市,230382.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,佳木斯市,东风区,230805.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,佳木斯市,抚远市,230883.0,5303.397790894064,,147.24020186628366,0.0,97.93761957060596,213.5995481150265,0.0,0.0
黑龙江省,佳木斯市,富锦市,230882.0,8222.98058636264,,228.29766297324153,0.0,151.85342984952592,331.18860901241044,0.0,0.0
黑龙江省,佳木斯市,桦川县,230826.0,1806.7451354057384,,50.16133598630539,0.0,33.36508493408329,72.76843255927601,0.0,0.0
黑龙江省,佳木斯市,桦南县,230822.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,佳木斯市,郊区,230811.0,357.65948384334837,,9.929833038529724,0.0,6.604882350068625,14.405086538891089,0.0,0.0
黑龙江省,佳木斯市,前进区,230804.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,佳木斯市,汤原县,230828.0,775.0759316507708,,21.51872085362057,0.0,14.313293991011218,31.216943416859525,0.0,0.0
黑龙江省,佳木斯市,同江市,230881.0,6214.365646096856,,172.53174064620654,0.0,114.76042388618818,250.28967204891828,0.0,0.0
黑龙江省,佳木斯市,向阳区,230803.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,爱民区,231004.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,东安区,231002.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,东宁市,231086.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,海林市,231083.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,林口县,231025.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,穆棱市,231085.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,宁安市,231084.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,绥芬河市,231081.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,西安区,231005.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,牡丹江市,阳明区,231003.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,七台河市,勃利县,230921.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,七台河市,茄子河区,230904.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,七台河市,桃山区,230903.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,七台河市,新兴区,230902.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,齐齐哈尔市,昂昂溪区,230205.0,728.0478357562673,,20.213062367134253,0.0,13.444828160906214,29.322840724992123,0.0,0.0
黑龙江省,齐齐哈尔市,拜泉县,230231.0,3590.9957184122413,,99.69814736277631,0.0,66.31476393367869,144.63087495583474,0.0,0.0
黑龙江省,齐齐哈尔市,富拉尔基区,230206.0,367.3617865622253,,10.199201671097336,0.0,6.784054358299226,14.795856297853096,0.0,0.0
黑龙江省,齐齐哈尔市,富裕县,230227.0,4001.83568437381,,111.10444987072387,0.0,73.90172796640337,161.1778575766104,0.0,0.0
黑龙江省,齐齐哈尔市,甘南县,230225.0,4065.2630274771313,,112.86540674603316,0.0,75.07303799143926,163.73245603578465,0.0,0.0
黑龙江省,齐齐哈尔市,建华区,230203.0,111.68331215826929,,3.100705260222713,0.0,2.062450936138027,4.4981549469956175,0.0,0.0
黑龙江省,齐齐哈尔市,克东县,230230.0,2080.955710267814,,57.774345982629875,0.0,38.428919860663775,83.81253243416525,0.0,0.0
黑龙江省,齐齐哈尔市,克山县,230229.0,3188.0194791703693,,88.5101684193212,0.0,58.87301900505425,128.40061164220054,0.0,0.0
黑龙江省,齐齐哈尔市,龙江县,230221.0,2658.4954648991325,,73.80879661420948,0.0,49.09432174190708,107.0735125589309,0.0,0.0
黑龙江省,齐齐哈尔市,龙沙区,230202.0,121.67130058939478,,3.378005491286297,0.0,2.246898690165219,4.90043097824668,0.0,0.0
黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,230208.0,2072.6827601816995,,57.544660997882794,0.0,38.27614364620525,83.4793312545354,0.0,0.0
黑龙江省,齐齐哈尔市,讷河市,230281.0,6642.251782264499,,184.41130230633362,0.0,122.66217881309106,267.52320589528006,0.0,0.0
黑龙江省,齐齐哈尔市,碾子山区,230207.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,齐齐哈尔市,泰来县,230224.0,3908.0873764708704,,108.50168079238846,0.0,72.1704819847139,157.4020525183893,0.0,0.0
黑龙江省,齐齐哈尔市,铁锋区,230204.0,751.4728605962773,,20.86342002879936,0.0,13.877417090054998,30.266306577959167,0.0,0.0
黑龙江省,齐齐哈尔市,依安县,230223.0,3677.5494760437564,,102.10117147079842,0.0,67.91314846404082,148.1169124447617,0.0,0.0
黑龙江省,双鸭山市,宝清县,230523.0,5115.704739511631,,142.02920999577015,0.0,94.47150003985885,206.04002636305555,0.0,0.0
黑龙江省,双鸭山市,宝山区,230506.0,,,0.0,0.0,0.0,0.0,0.0,0.0
黑龙江省,双鸭山市,集贤县,230521.0,1443.3484601793184,,40.07221917335478,0.0,26.65425411678036,58.132275009838125,0.0,0.0
黑龙江省,双鸭山市,尖山区,230502.0,,,0.0,0.0,0.0,0.0,0.0,0.0
