省,市,县,县代码,POP_2020_SSP4,POP_2025_SSP4,POP_2030_SSP4,POP_2035_SSP4,POP_2040_SSP4,POP_2045_SSP4,POP_2050_SSP4
贵州省,贵阳市,开阳县,520121.0,383278.0,380885.0,374708.0,365576.0,355006.0,341509.0,326593.0
贵州省,贵阳市,南明区,520102.0,1005314.0,1036361.0,1045885.0,1043826.0,1027917.0,1007401.0,981087.0
贵州省,贵阳市,清镇市,520181.0,480234.0,479284.0,473951.0,465669.0,454407.0,440489.0,423134.0
贵州省,贵阳市,乌当区,520112.0,272386.0,279040.0,282136.0,281706.0,278020.0,271892.0,264147.0
贵州省,贵阳市,息烽县,520122.0,228725.0,228753.0,226303.0,221995.0,216028.0,208945.0,200146.0
贵州省,贵阳市,修文县,520123.0,266928.0,266451.0,262841.0,256904.0,249560.0,240501.0,230277.0
贵州省,贵阳市,云岩区,520103.0,951069.0,984771.0,1001112.0,1003329.0,991460.0,972870.0,948283.0
贵州省,六盘水市,六枝特区,520203.0,532531.0,543006.0,545584.0,542543.0,534618.0,522427.0,507334.0
贵州省,六盘水市,盘州市,520281.0,1082271.0,1094706.0,1093738.0,1082689.0,1062428.0,1035112.0,1002540.0
贵州省,六盘水市,水城区,520221.0,590900.0,588738.0,583420.0,572731.0,558124.0,541203.0,521528.0
贵州省,六盘水市,钟山区,520201.0,781136.0,791335.0,787472.0,778415.0,762512.0,742063.0,714112.0
贵州省,黔东南苗族侗族自治州,岑巩县,522626.0,156130.0,151459.0,145648.0,141063.0,135274.0,128402.0,121820.0
贵州省,黔东南苗族侗族自治州,从江县,522633.0,255802.0,239669.0,227169.0,215711.0,204867.0,192477.0,180189.0
贵州省,黔东南苗族侗族自治州,丹寨县,522636.0,116371.0,115807.0,114318.0,111956.0,108747.0,103735.0,98789.0
贵州省,黔东南苗族侗族自治州,黄平县,522622.0,245106.0,244514.0,242293.0,237989.0,231157.0,222099.0,211793.0
贵州省,黔东南苗族侗族自治州,剑河县,522629.0,165498.0,157040.0,149976.0,143739.0,136854.0,129268.0,122294.0
贵州省,黔东南苗族侗族自治州,锦屏县,522628.0,135224.0,128136.0,122064.0,115458.0,110260.0,104082.0,97639.0
贵州省,黔东南苗族侗族自治州,凯里市,522601.0,507853.0,513546.0,514644.0,509339.0,498547.0,481727.0,463276.0
贵州省,黔东南苗族侗族自治州,雷山县,522634.0,106088.0,103350.0,100688.0,97553.0,94035.0,90443.0,86442.0
贵州省,黔东南苗族侗族自治州,黎平县,522631.0,330965.0,313345.0,297569.0,282971.0,268453.0,252098.0,234557.0
贵州省,黔东南苗族侗族自治州,麻江县,522635.0,115114.0,111603.0,108522.0,104921.0,101003.0,95843.0,90650.0
贵州省,黔东南苗族侗族自治州,榕江县,522632.0,257493.0,244655.0,233387.0,224149.0,214129.0,203711.0,193312.0
贵州省,黔东南苗族侗族自治州,三穗县,522624.0,146912.0,144879.0,141313.0,137408.0,133061.0,127916.0,121839.0
贵州省,黔东南苗族侗族自治州,施秉县,522623.0,121151.0,117954.0,113781.0,109512.0,104655.0,99671.0,93991.0
贵州省,黔东南苗族侗族自治州,台江县,522630.0,91046.0,88246.0,84855.0,81809.0,78887.0,74937.0,71420.0
贵州省,黔东南苗族侗族自治州,天柱县,522627.0,239232.0,229679.0,220019.0,211333.0,202999.0,193725.0,185113.0
贵州省,黔东南苗族侗族自治州,镇远县,522625.0,180109.0,174041.0,168639.0,162777.0,156573.0,149628.0,143571.0
贵州省,黔南布依族苗族自治州,都匀市,522701.0,432914.0,440632.0,443867.0,439754.0,431839.0,420718.0,406659.0
贵州省,黔南布依族苗族自治州,独山县,522726.0,245853.0,240328.0,234513.0,227445.0,219134.0,210396.0,200616.0
贵州省,黔南布依族苗族自治州,福泉市,522702.0,265987.0,263702.0,259236.0,252956.0,245018.0,235418.0,223813.0
贵州省,黔南布依族苗族自治州,贵定县,522723.0,213324.0,210632.0,206608.0,201246.0,194637.0,186408.0,176703.0
贵州省,黔南布依族苗族自治州,惠水县,522731.0,312865.0,305806.0,297113.0,287694.0,276240.0,263407.0,249309.0
贵州省,黔南布依族苗族自治州,荔波县,522722.0,128587.0,122698.0,117882.0,112973.0,108441.0,102816.0,97146.0
贵州省,黔南布依族苗族自治州,龙里县,522730.0,166884.0,163858.0,160117.0,155020.0,149406.0,143053.0,135996.0
贵州省,黔南布依族苗族自治州,罗甸县,522728.0,224084.0,209851.0,199567.0,191071.0,180730.0,168948.0,158099.0
贵州省,黔南布依族苗族自治州,平塘县,522727.0,201668.0,191699.0,183152.0,175460.0,167445.0,159335.0,151003.0
贵州省,黔南布依族苗族自治州,三都水族自治县,522732.0,254270.0,249471.0,242623.0,235423.0,226268.0,215788.0,204683.0
贵州省,黔南布依族苗族自治州,瓮安县,522725.0,362891.0,363380.0,359614.0,353482.0,344926.0,334413.0,321456.0
贵州省,黔南布依族苗族自治州,长顺县,522729.0,177613.0,174147.0,169559.0,164037.0,157806.0,150754.0,142460.0
贵州省,黔西南布依族苗族自治州,安龙县,522328.0,361593.0,365151.0,363778.0,359855.0,352206.0,341873.0,329852.0
贵州省,黔西南布依族苗族自治州,册亨县,522327.0,175491.0,168708.0,161893.0,155555.0,147959.0,139156.0,128889.0
贵州省,黔西南布依族苗族自治州,普安县,522323.0,250977.0,255039.0,255272.0,252733.0,247440.0,241048.0,232721.0
贵州省,黔西南布依族苗族自治州,晴隆县,522324.0,252277.0,255807.0,255930.0,253690.0,248430.0,242560.0,235196.0
贵州省,黔西南布依族苗族自治州,望谟县,522326.0,223863.0,211729.0,199825.0,188464.0,177269.0,164500.0,151105.0
贵州省,黔西南布依族苗族自治州,兴仁市,522302.0,421325.0,426463.0,425500.0,421068.0,412108.0,401366.0,387326.0
贵州省,黔西南布依族苗族自治州,兴义市,522301.0,794753.0,807992.0,812280.0,808712.0,794804.0,774855.0,750649.0
贵州省,黔西南布依族苗族自治州,贞丰县,522325.0,303412.0,304847.0,300624.0,295076.0,286105.0,273659.0,261014.0
贵州省,铜仁市,碧江区,520602.0,298914.0,298411.0,295411.0,289752.0,281462.0,270457.0,259501.0
贵州省,铜仁市,德江县,520626.0,349428.0,339425.0,328160.0,315812.0,302214.0,288352.0,273021.0
贵州省,铜仁市,江口县,520621.0,164227.0,160429.0,155841.0,151019.0,145131.0,138670.0,131937.0
贵州省,铜仁市,石阡县,520623.0,290036.0,286576.0,282532.0,275292.0,266121.0,255719.0,244896.0
贵州省,铜仁市,思南县,520624.0,489923.0,490265.0,487064.0,476752.0,462405.0,448307.0,429580.0
贵州省,铜仁市,松桃苗族自治县,520628.0,464499.0,455413.0,443613.0,429850.0,414124.0,396135.0,374894.0
贵州省,铜仁市,万山区,520603.0,93940.0,90585.0,87175.0,83635.0,80056.0,75774.0,70995.0
贵州省,铜仁市,沿河土家族自治县,520627.0,428359.0,420769.0,410349.0,397888.0,383186.0,368704.0,351466.0
贵州省,铜仁市,印江土家族苗族自治县,520625.0,264557.0,264237.0,261661.0,256162.0,248634.0,238948.0,228170.0
贵州省,铜仁市,玉屏侗族自治县,520622.0,118700.0,117311.0,115081.0,112391.0,108607.0,104007.0,99023.0
贵州省,遵义市,播州区,520304.0,644847.0,645332.0,639368.0,627911.0,611825.0,591741.0,567158.0
贵州省,遵义市,赤水市,520381.0,185403.0,180966.0,176046.0,170453.0,164238.0,156368.0,147859.0
贵州省,遵义市,道真仡佬族苗族自治县,520325.0,211005.0,199545.0,189064.0,179164.0,170266.0,160743.0,151170.0
贵州省,遵义市,凤冈县,520327.0,300158.0,297503.0,292625.0,284999.0,275258.0,263084.0,249579.0
贵州省,遵义市,红花岗区,520302.0,784030.0,794502.0,795039.0,787345.0,772182.0,752374.0,725528.0
贵州省,遵义市,汇川区,520303.0,575086.0,580938.0,579045.0,571506.0,559224.0,544794.0,527171.0
贵州省,遵义市,湄潭县,520328.0,366919.0,368585.0,366483.0,360696.0,350074.0,337197.0,323074.0
贵州省,遵义市,仁怀市,520382.0,535522.0,540248.0,538575.0,532926.0,521157.0,506497.0,488462.0
贵州省,遵义市,绥阳县,520323.0,360121.0,355685.0,349643.0,341509.0,330114.0,316744.0,300716.0
贵州省,遵义市,桐梓县,520322.0,498970.0,500626.0,497468.0,490002.0,478337.0,463547.0,445311.0
贵州省,遵义市,务川仡佬族苗族自治县,520326.0,273804.0,254751.0,238729.0,223851.0,211170.0,197440.0,183216.0
贵州省,遵义市,习水县,520330.0,501470.0,497606.0,489348.0,478492.0,463446.0,446207.0,426572.0
贵州省,遵义市,余庆县,520329.0,221729.0,218626.0,214187.0,209025.0,202610.0,194594.0,185192.0
贵州省,遵义市,正安县,520324.0,371877.0,360860.0,349278.0,335715.0,320543.0,304314.0,287361.0
海南省,白沙黎族自治县,白沙黎族自治县,469025.0,167800.0,162140.0,155856.0,148946.0,142019.0,133838.0,125817.0
海南省,保亭黎族苗族自治县,保亭黎族苗族自治县,469029.0,148776.0,145612.0,141628.0,136933.0,131395.0,124553.0,117571.0
海南省,昌江黎族自治县,昌江黎族自治县,469026.0,240053.0,235304.0,229562.0,222532.0,214296.0,204703.0,194711.0
海南省,澄迈县,澄迈县,469023.0,502292.0,493459.0,481264.0,465886.0,447472.0,427004.0,404351.0
海南省,儋州市,儋州市,460400.0,967715.0,958525.0,938942.0,915785.0,886043.0,849907.0,811684.0
海南省,定安县,定安县,469021.0,267293.0,258025.0,247509.0,235531.0,221464.0,206501.0,190816.0
海南省,东方市,东方市,469007.0,476456.0,471475.0,464580.0,455707.0,443689.0,429687.0,413105.0
海南省,海口市,龙华区,460106.0,695080.0,699359.0,698651.0,688718.0,671867.0,644861.0,615007.0
海南省,海口市,美兰区,460108.0,368037.0,372830.0,373875.0,370585.0,363647.0,354985.0,343878.0
海南省,海口市,琼山区,460107.0,471025.0,468103.0,463623.0,454010.0,439449.0,420066.0,398315.0
海南省,海口市,秀英区,460105.0,771357.0,782320.0,781348.0,771116.0,754355.0,727521.0,696654.0
海南省,乐东黎族自治县,乐东黎族自治县,469027.0,516020.0,503951.0,489842.0,473954.0,456959.0,438272.0,418872.0
海南省,临高县,临高县,469024.0,426116.0,419855.0,410614.0,400187.0,386120.0,369506.0,349980.0
海南省,陵水黎族自治县,陵水黎族自治县,469028.0,340466.0,338503.0,333904.0,326311.0,317111.0,306440.0,293740.0
海南省,琼海市,琼海市,469002.0,500798.0,488017.0,474103.0,458321.0,439012.0,416648.0,392746.0
海南省,琼中黎族苗族自治县,琼中黎族苗族自治县,469030.0,171115.0,163058.0,154829.0,146228.0,137580.0,128769.0,119057.0
海南省,三沙市,南沙区,460302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海南省,三沙市,西沙区,460301.0,44115.0,44115.0,44115.0,44115.0,44115.0,44115.0,44115.0
海南省,三亚市,海棠区,460202.0,90732.0,90240.0,88125.0,86172.0,84293.0,81992.0,79035.0
海南省,三亚市,吉阳区,460203.0,226918.0,230262.0,230412.0,228229.0,224511.0,220103.0,214453.0
海南省,三亚市,天涯区,460204.0,411832.0,411634.0,408064.0,401397.0,392419.0,381420.0,368021.0
海南省,三亚市,崖州区,460205.0,122302.0,121539.0,119897.0,118046.0,115363.0,111984.0,107877.0
海南省,屯昌县,屯昌县,469022.0,255685.0,247804.0,238500.0,228077.0,215765.0,202040.0,187766.0
海南省,万宁市,万宁市,469006.0,644740.0,638155.0,627720.0,614444.0,598007.0,578434.0,556532.0
海南省,文昌市,文昌市,469005.0,646773.0,635639.0,620904.0,604322.0,583348.0,559940.0,533084.0
海南省,五指山市,五指山市,469001.0,105761.0,102411.0,98840.0,94740.0,90650.0,85654.0,79762.0
河北省,保定市,安国市,130683.0,385317.0,381193.0,373966.0,363787.0,349945.0,332432.0,311970.0
河北省,保定市,安新县,130632.0,435065.0,429190.0,420254.0,408954.0,393728.0,374870.0,352367.0
河北省,保定市,博野县,130637.0,242009.0,239534.0,235202.0,229023.0,220773.0,210394.0,197619.0
河北省,保定市,定兴县,130626.0,522955.0,519796.0,511294.0,498563.0,481415.0,459828.0,434418.0
河北省,保定市,定州市,130682.0,1199068.0,1208601.0,1205335.0,1187640.0,1156909.0,1114368.0,1060550.0
河北省,保定市,阜平县,130624.0,202074.0,194005.0,185941.0,177890.0,169530.0,159459.0,149310.0
河北省,保定市,高碑店市,130684.0,667555.0,667448.0,659774.0,644209.0,623345.0,597228.0,567897.0
河北省,保定市,高阳县,130628.0,358891.0,354318.0,346515.0,336579.0,323274.0,305738.0,284898.0
河北省,保定市,竞秀区,130602.0,572774.0,582854.0,585785.0,580340.0,569179.0,553927.0,533767.0
河北省,保定市,涞水县,130623.0,351369.0,343277.0,332419.0,319994.0,305651.0,288927.0,270104.0
河北省,保定市,涞源县,130630.0,264125.0,261089.0,255655.0,248666.0,240423.0,229879.0,218529.0
河北省,保定市,蠡县,130635.0,514273.0,511705.0,504118.0,493089.0,477169.0,457064.0,433044.0
河北省,保定市,莲池区,130606.0,768208.0,779942.0,780891.0,773116.0,758119.0,737457.0,706760.0
河北省,保定市,满城区,130607.0,405642.0,399491.0,390264.0,379048.0,364435.0,346300.0,324733.0
河北省,保定市,清苑区,130608.0,560394.0,552933.0,540502.0,524245.0,502559.0,477050.0,446621.0
河北省,保定市,曲阳县,130634.0,620674.0,616001.0,606493.0,592596.0,573632.0,548080.0,519370.0
河北省,保定市,容城县,130629.0,282778.0,282508.0,279915.0,275127.0,267679.0,257997.0,245549.0
河北省,保定市,顺平县,130636.0,276131.0,268603.0,259817.0,249702.0,237350.0,222844.0,205996.0
河北省,保定市,唐县,130627.0,535946.0,528960.0,517161.0,502694.0,484769.0,462298.0,436246.0
河北省,保定市,望都县,130631.0,276348.0,272519.0,266070.0,257173.0,246024.0,232708.0,216709.0
河北省,保定市,雄县,130638.0,356672.0,354765.0,349403.0,341275.0,330591.0,316595.0,299339.0
河北省,保定市,徐水区,130609.0,564783.0,556799.0,544036.0,528088.0,507507.0,481639.0,451851.0
河北省,保定市,易县,130633.0,537464.0,520839.0,501631.0,480706.0,456144.0,427369.0,395510.0
河北省,保定市,涿州市,130681.0,634576.0,629232.0,617396.0,600835.0,579324.0,552549.0,521345.0
河北省,沧州市,沧县,130921.0,650638.0,645272.0,634682.0,620934.0,602456.0,580199.0,553382.0
河北省,沧州市,东光县,130923.0,351834.0,346133.0,338823.0,330256.0,319028.0,305300.0,288337.0
河北省,沧州市,海兴县,130924.0,229496.0,227084.0,223617.0,218541.0,212099.0,204770.0,195753.0
河北省,沧州市,河间市,130984.0,827272.0,816673.0,799675.0,778622.0,751036.0,714886.0,671189.0
河北省,沧州市,黄骅市,130983.0,631586.0,627952.0,619022.0,606393.0,589402.0,570048.0,546950.0
河北省,沧州市,孟村回族自治县,130930.0,201230.0,197779.0,192932.0,187056.0,179853.0,171680.0,161347.0
河北省,沧州市,南皮县,130927.0,351890.0,345097.0,335909.0,325581.0,312872.0,297559.0,280301.0
河北省,沧州市,泊头市,130981.0,626920.0,627701.0,622355.0,610939.0,596235.0,577326.0,553886.0
河北省,沧州市,青县,130922.0,412261.0,411128.0,407452.0,399782.0,388072.0,373065.0,355333.0
河北省,沧州市,任丘市,130982.0,860685.0,857208.0,846587.0,829106.0,806730.0,778754.0,742793.0
河北省,沧州市,肃宁县,130926.0,329360.0,324226.0,316813.0,307431.0,295634.0,280903.0,263897.0
河北省,沧州市,吴桥县,130928.0,266293.0,261950.0,256692.0,250511.0,242623.0,232792.0,220017.0
河北省,沧州市,献县,130929.0,588033.0,578882.0,566320.0,550278.0,530558.0,506507.0,476951.0
河北省,沧州市,新华区,130902.0,245486.0,250306.0,252655.0,252646.0,250447.0,246227.0,239588.0
河北省,沧州市,盐山县,130925.0,443210.0,437499.0,428125.0,416643.0,401662.0,383758.0,361674.0
河北省,沧州市,运河区,130903.0,360071.0,370994.0,376094.0,375981.0,371240.0,364077.0,354713.0
河北省,承德市,承德县,130821.0,370282.0,358147.0,344673.0,331603.0,316677.0,300838.0,284640.0
河北省,承德市,丰宁满族自治县,130826.0,336826.0,322272.0,309057.0,296286.0,284654.0,269567.0,252424.0
河北省,承德市,宽城满族自治县,130827.0,246996.0,240291.0,232472.0,224258.0,214818.0,203338.0,191206.0
河北省,承德市,隆化县,130825.0,356513.0,341460.0,327842.0,314041.0,300607.0,285587.0,269914.0
河北省,承德市,滦平县,130824.0,280728.0,271460.0,261834.0,251513.0,240307.0,228260.0,215602.0
河北省,承德市,平泉市,130881.0,440222.0,429276.0,416763.0,402459.0,387136.0,370966.0,353028.0
河北省,承德市,双滦区,130803.0,144180.0,143078.0,140870.0,137395.0,133732.0,129101.0,124364.0
河北省,承德市,双桥区,130802.0,454923.0,457660.0,455043.0,449022.0,439694.0,428290.0,412092.0
河北省,承德市,围场满族蒙古族自治县,130828.0,395370.0,377194.0,360938.0,345183.0,329318.0,311203.0,290781.0
河北省,承德市,兴隆县,130822.0,308383.0,297577.0,286722.0,274412.0,261712.0,246948.0,231306.0
河北省,承德市,鹰手营子矿区,130804.0,53953.0,53589.0,52678.0,51405.0,49800.0,47899.0,45401.0
河北省,邯郸市,成安县,130424.0,380844.0,379181.0,373300.0,364068.0,351973.0,335482.0,315490.0
河北省,邯郸市,磁县,130427.0,455295.0,456342.0,451179.0,442014.0,428765.0,412310.0,392345.0
河北省,邯郸市,丛台区,130403.0,711950.0,722937.0,723772.0,716314.0,702055.0,682008.0,654097.0
河北省,邯郸市,大名县,130425.0,788592.0,784820.0,774308.0,758420.0,734394.0,702700.0,664345.0
河北省,邯郸市,肥乡区,130407.0,367544.0,365440.0,359728.0,351148.0,338869.0,323051.0,303907.0
河北省,邯郸市,峰峰矿区,130406.0,531663.0,537453.0,536460.0,529113.0,516767.0,501096.0,481800.0
河北省,邯郸市,复兴区,130404.0,400839.0,403155.0,401098.0,396138.0,386551.0,373873.0,358039.0
河北省,邯郸市,馆陶县,130433.0,338950.0,338678.0,334335.0,327097.0,317211.0,303956.0,288221.0
河北省,邯郸市,广平县,130432.0,251564.0,249636.0,244904.0,238426.0,229638.0,218666.0,204540.0
河北省,邯郸市,邯山区,130402.0,824529.0,837647.0,840038.0,834316.0,819080.0,796796.0,764708.0
河北省,邯郸市,鸡泽县,130431.0,249376.0,248065.0,244789.0,239414.0,232015.0,222828.0,211585.0
河北省,邯郸市,临漳县,130423.0,642917.0,646368.0,641881.0,632585.0,615466.0,593669.0,566359.0
河北省,邯郸市,邱县,130430.0,228518.0,225532.0,220848.0,215075.0,207438.0,197807.0,186404.0
河北省,邯郸市,曲周县,130435.0,449042.0,445073.0,437178.0,426708.0,412530.0,394558.0,372455.0
河北省,邯郸市,涉县,130426.0,435515.0,436596.0,433099.0,426831.0,416675.0,403735.0,388003.0
河北省,邯郸市,魏县,130434.0,859834.0,858045.0,846677.0,829432.0,804002.0,771586.0,732159.0
河北省,邯郸市,武安市,130481.0,839411.0,830673.0,813147.0,791064.0,762640.0,730655.0,694405.0
河北省,邯郸市,永年区,130408.0,897419.0,905097.0,900926.0,888794.0,868109.0,839501.0,802741.0
河北省,衡水市,安平县,131125.0,329858.0,325670.0,318625.0,309188.0,296099.0,281748.0,264151.0
河北省,衡水市,阜城县,131128.0,347878.0,345148.0,339641.0,332460.0,323104.0,311374.0,297448.0
河北省,衡水市,故城县,131126.0,474586.0,461720.0,446742.0,428817.0,407572.0,383707.0,356399.0
河北省,衡水市,冀州区,131103.0,366037.0,355168.0,341602.0,326407.0,308975.0,289976.0,269242.0
河北省,衡水市,景县,131127.0,539403.0,527789.0,512902.0,495698.0,475173.0,452202.0,425360.0
河北省,衡水市,饶阳县,131124.0,283170.0,277040.0,269344.0,260550.0,249391.0,236225.0,221629.0
河北省,衡水市,深州市,131182.0,554307.0,538194.0,519832.0,498709.0,474398.0,446792.0,416031.0
河北省,衡水市,桃城区,131102.0,546480.0,560562.0,561618.0,557349.0,546418.0,530182.0,508136.0
河北省,衡水市,武强县,131123.0,209161.0,204395.0,198575.0,191665.0,183657.0,174280.0,163578.0
河北省,衡水市,武邑县,131122.0,329473.0,322137.0,312975.0,303100.0,291157.0,277228.0,260641.0
河北省,衡水市,枣强县,131121.0,408939.0,398677.0,385823.0,371542.0,353416.0,331389.0,308721.0
河北省,廊坊市,安次区,131002.0,376287.0,372160.0,364274.0,354618.0,341574.0,326608.0,308527.0
河北省,廊坊市,霸州市,131081.0,643205.0,640706.0,632015.0,618948.0,600176.0,576216.0,547010.0
河北省,廊坊市,大厂回族自治县,131028.0,126248.0,125318.0,123424.0,120346.0,116964.0,112518.0,107896.0
河北省,廊坊市,大城县,131025.0,516533.0,511282.0,501467.0,489632.0,474716.0,456741.0,434638.0
河北省,廊坊市,固安县,131022.0,436407.0,428632.0,417133.0,403180.0,385838.0,364720.0,340636.0
河北省,廊坊市,广阳区,131003.0,540318.0,544271.0,542994.0,537524.0,525449.0,509343.0,488081.0
河北省,廊坊市,三河市,131082.0,685491.0,685476.0,679201.0,668102.0,650570.0,629370.0,603741.0
河北省,廊坊市,文安县,131026.0,529924.0,519765.0,507184.0,491741.0,472036.0,449323.0,421868.0
河北省,廊坊市,香河县,131024.0,367811.0,368450.0,364892.0,358060.0,348743.0,337786.0,323454.0
河北省,廊坊市,永清县,131023.0,355379.0,343185.0,330393.0,316398.0,300736.0,282680.0,261972.0
河北省,秦皇岛市,北戴河区,130304.0,109196.0,108913.0,107474.0,105438.0,102245.0,98239.0,93485.0
河北省,秦皇岛市,昌黎县,130322.0,565257.0,552448.0,535878.0,517176.0,493694.0,467487.0,436579.0
河北省,秦皇岛市,抚宁区,130306.0,383472.0,373416.0,360518.0,345283.0,326689.0,305023.0,281704.0
河北省,秦皇岛市,海港区,130302.0,951394.0,979581.0,999436.0,997950.0,982842.0,960571.0,931873.0
河北省,秦皇岛市,卢龙县,130324.0,361163.0,348343.0,333750.0,317234.0,298406.0,277062.0,254582.0
河北省,秦皇岛市,青龙满族自治县,130321.0,491437.0,475008.0,457227.0,439042.0,418608.0,396521.0,372447.0
河北省,秦皇岛市,山海关区,130303.0,189618.0,190662.0,189505.0,187790.0,183902.0,178327.0,171910.0
河北省,石家庄市,高邑县,130127.0,204870.0,202378.0,198270.0,192409.0,184660.0,175295.0,164666.0
河北省,石家庄市,藁城区,130109.0,832137.0,832872.0,824958.0,808944.0,785530.0,756107.0,717952.0
河北省,石家庄市,晋州市,130183.0,569433.0,571332.0,566483.0,556889.0,542557.0,522757.0,496475.0
河北省,石家庄市,井陉矿区,130107.0,106609.0,105722.0,103778.0,101188.0,97770.0,93535.0,88221.0
河北省,石家庄市,井陉县,130121.0,314886.0,307067.0,297068.0,286083.0,273466.0,259792.0,245255.0
河北省,石家庄市,灵寿县,130126.0,347765.0,341596.0,333345.0,323025.0,310308.0,294985.0,277104.0
河北省,石家庄市,鹿泉区,130110.0,520992.0,518658.0,511781.0,500461.0,484413.0,464690.0,440813.0
河北省,石家庄市,栾城区,130111.0,358955.0,360467.0,357819.0,352094.0,342731.0,330358.0,314984.0
河北省,石家庄市,平山县,130131.0,451978.0,440515.0,426742.0,410921.0,392644.0,371691.0,348204.0
河北省,石家庄市,桥西区,130104.0,984614.0,1019845.0,1036203.0,1041277.0,1030652.0,1011283.0,982630.0
河北省,石家庄市,深泽县,130128.0,251638.0,248871.0,243691.0,237649.0,229138.0,218369.0,204362.0
河北省,石家庄市,无极县,130130.0,515219.0,519843.0,516899.0,509874.0,497741.0,481647.0,460641.0
河北省,石家庄市,辛集市,130181.0,632690.0,623800.0,609566.0,591467.0,568949.0,542215.0,508618.0
河北省,石家庄市,新华区,130105.0,746620.0,776539.0,788553.0,788237.0,777377.0,755401.0,730541.0
河北省,石家庄市,新乐市,130184.0,520012.0,520725.0,515253.0,505275.0,490611.0,471166.0,446611.0
河北省,石家庄市,行唐县,130125.0,419287.0,413411.0,404240.0,392361.0,376522.0,358494.0,337511.0
河北省,石家庄市,裕华区,130108.0,502333.0,520479.0,531402.0,535795.0,532231.0,522221.0,504865.0
河北省,石家庄市,元氏县,130132.0,434626.0,430971.0,423294.0,412065.0,396727.0,378322.0,355745.0
河北省,石家庄市,赞皇县,130129.0,248733.0,241605.0,233506.0,224633.0,213927.0,201272.0,186541.0
河北省,石家庄市,长安区,130102.0,741928.0,765840.0,775066.0,774896.0,765083.0,749275.0,726955.0
河北省,石家庄市,赵县,130133.0,598821.0,596890.0,589246.0,577038.0,559142.0,535298.0,505420.0
河北省,石家庄市,正定县,130123.0,499403.0,498927.0,492935.0,483204.0,469312.0,450892.0,427724.0
河北省,唐山市,曹妃甸区,130209.0,382713.0,382559.0,379272.0,374540.0,368052.0,359981.0,350668.0
河北省,唐山市,丰南区,130207.0,593925.0,593120.0,587690.0,577077.0,559945.0,538970.0,513689.0
河北省,唐山市,丰润区,130208.0,922799.0,916144.0,900730.0,878491.0,848308.0,812292.0,770427.0
河北省,唐山市,古冶区,130204.0,304900.0,307541.0,306309.0,302457.0,295991.0,287178.0,275849.0
河北省,唐山市,开平区,130205.0,303699.0,304032.0,301409.0,297201.0,289678.0,279293.0,266675.0
河北省,唐山市,乐亭县,130225.0,558563.0,556817.0,550192.0,539635.0,524789.0,506628.0,484601.0
河北省,唐山市,路北区,130203.0,876855.0,919330.0,948155.0,964104.0,965046.0,954759.0,936755.0
河北省,唐山市,路南区,130202.0,391027.0,402584.0,408241.0,409122.0,405189.0,398073.0,387506.0
河北省,唐山市,滦南县,130224.0,593959.0,583944.0,569813.0,552136.0,530622.0,505202.0,475639.0
河北省,唐山市,滦州市,130284.0,585058.0,572872.0,556409.0,536430.0,511580.0,483421.0,450926.0
河北省,唐山市,迁安市,130283.0,752178.0,740804.0,722786.0,700487.0,672268.0,639188.0,601549.0
河北省,唐山市,迁西县,130227.0,398331.0,387204.0,374302.0,359246.0,342135.0,323125.0,302198.0
河北省,唐山市,玉田县,130229.0,706448.0,694030.0,676302.0,654514.0,627372.0,594483.0,555320.0
河北省,唐山市,遵化市,130281.0,761777.0,747667.0,727886.0,703733.0,673093.0,639607.0,601529.0
河北省,邢台市,柏乡县,130524.0,211431.0,208925.0,204535.0,198804.0,191073.0,181294.0,169702.0
河北省,邢台市,广宗县,130531.0,299128.0,296983.0,292774.0,286526.0,277863.0,266920.0,253429.0
河北省,邢台市,巨鹿县,130529.0,401656.0,399043.0,393431.0,384769.0,373078.0,357456.0,338922.0
河北省,邢台市,临城县,130522.0,217796.0,210654.0,202345.0,193739.0,183132.0,170688.0,157175.0
河北省,邢台市,临西县,130535.0,352543.0,348073.0,339523.0,329042.0,315265.0,298903.0,279471.0
河北省,邢台市,隆尧县,130525.0,483286.0,476638.0,466240.0,453158.0,436201.0,415119.0,389653.0
河北省,邢台市,南宫市,130581.0,471897.0,466309.0,455980.0,443000.0,426156.0,406035.0,381939.0
河北省,邢台市,南和区,130506.0,346986.0,345558.0,340799.0,333005.0,321850.0,307809.0,290440.0
河北省,邢台市,内丘县,130523.0,281855.0,274984.0,265991.0,256303.0,244717.0,231211.0,215604.0
河北省,邢台市,宁晋县,130528.0,772781.0,766411.0,752592.0,734107.0,709098.0,677599.0,638673.0
河北省,邢台市,平乡县,130532.0,299541.0,297821.0,293249.0,286946.0,277667.0,266079.0,251647.0
河北省,邢台市,清河县,130534.0,401447.0,400327.0,395096.0,386726.0,374477.0,359365.0,340999.0
河北省,邢台市,任泽区,130505.0,316303.0,313476.0,308169.0,300412.0,289619.0,275896.0,259080.0
河北省,邢台市,沙河市,130582.0,510116.0,504460.0,494441.0,480596.0,464220.0,443148.0,418746.0
河北省,邢台市,威县,130533.0,562649.0,552731.0,539483.0,523065.0,501995.0,475743.0,444445.0
河北省,邢台市,襄都区,130502.0,425226.0,425612.0,421692.0,415538.0,405808.0,391883.0,372435.0
