省,市,县,县代码,POP_2020_SSP3,POP_2025_SSP3,POP_2030_SSP3,POP_2035_SSP3,POP_2040_SSP3,POP_2045_SSP3,POP_2050_SSP3
安徽省,淮南市,凤台县,340421.0,717750.0,713777.0,705319.0,692763.0,676196.0,655006.0,629488.0
安徽省,淮南市,潘集区,340406.0,558671.0,562931.0,562399.0,556755.0,547108.0,534268.0,519466.0
安徽省,淮南市,寿县,340422.0,949757.0,927848.0,905170.0,878286.0,831491.0,811602.0,774026.0
安徽省,淮南市,田家庵区,340403.0,676932.0,698867.0,709823.0,710698.0,703522.0,692742.0,679144.0
安徽省,淮南市,谢家集区,340404.0,304225.0,309677.0,313250.0,311176.0,303756.0,299756.0,291945.0
安徽省,黄山市,黄山区,341003.0,155553.0,152726.0,149336.0,145338.0,136846.0,136080.0,131018.0
安徽省,黄山市,徽州区,341004.0,63689.0,63560.0,62937.0,61894.0,60783.0,59378.0,57745.0
安徽省,黄山市,祁门县,341024.0,151704.0,146833.0,142426.0,137445.0,132185.0,126831.0,120881.0
安徽省,黄山市,歙县,341021.0,389069.0,389118.0,386612.0,381958.0,374612.0,365233.0,354455.0
安徽省,黄山市,屯溪区,341002.0,259908.0,268041.0,274909.0,278834.0,278983.0,276320.0,272662.0
安徽省,黄山市,休宁县,341022.0,255934.0,254293.0,251423.0,247715.0,241712.0,235528.0,228613.0
安徽省,黄山市,黟县,341023.0,79920.0,78880.0,77636.0,75747.0,73887.0,71509.0,69093.0
安徽省,六安市,霍邱县,341522.0,1186604.0,1187110.0,1178143.0,1161952.0,1119262.0,1108313.0,1075539.0
安徽省,六安市,霍山县,341525.0,302786.0,298123.0,292636.0,286879.0,279323.0,270688.0,261098.0
安徽省,六安市,金安区,341502.0,640587.0,634261.0,624786.0,611811.0,596356.0,579427.0,560547.0
安徽省,六安市,金寨县,341524.0,487613.0,478260.0,468494.0,457103.0,442972.0,428641.0,412121.0
安徽省,六安市,舒城县,341523.0,747021.0,737768.0,725126.0,709035.0,687986.0,664829.0,637587.0
安徽省,六安市,叶集区,341504.0,193536.0,193639.0,192177.0,189202.0,184474.0,179651.0,174042.0
安徽省,六安市,裕安区,341503.0,980866.0,1000048.0,1005804.0,1000938.0,988814.0,971448.0,950975.0
安徽省,马鞍山市,博望区,340506.0,168565.0,165435.0,161477.0,156771.0,145921.0,145239.0,138401.0
安徽省,马鞍山市,当涂县,340521.0,436242.0,440195.0,440140.0,436946.0,422537.0,421881.0,412142.0
安徽省,马鞍山市,含山县,340522.0,350690.0,346543.0,340943.0,333347.0,323998.0,312900.0,300496.0
安徽省,马鞍山市,和县,340523.0,454478.0,450300.0,444484.0,435909.0,422921.0,410848.0,395112.0
安徽省,马鞍山市,花山区,340503.0,374814.0,388091.0,396989.0,403638.0,404112.0,403709.0,399940.0
安徽省,马鞍山市,雨山区,340504.0,443328.0,466580.0,485077.0,497401.0,502159.0,502104.0,498304.0
安徽省,宿州市,砀山县,341321.0,797240.0,801912.0,800019.0,790434.0,774537.0,755134.0,733241.0
安徽省,宿州市,灵璧县,341323.0,977017.0,974050.0,965221.0,950854.0,930170.0,904231.0,874284.0
安徽省,宿州市,泗县,341324.0,755483.0,736263.0,716135.0,692950.0,666130.0,634740.0,601575.0
安徽省,宿州市,萧县,341322.0,1161433.0,1158990.0,1148963.0,1131010.0,1106123.0,1073791.0,1036306.0
安徽省,宿州市,埇桥区,341302.0,1613684.0,1619997.0,1613532.0,1594428.0,1563526.0,1526608.0,1483485.0
安徽省,铜陵市,枞阳县,340722.0,725427.0,724165.0,718604.0,708212.0,680544.0,674536.0,653607.0
安徽省,铜陵市,郊区,340711.0,333736.0,340256.0,343301.0,343236.0,337276.0,334701.0,328576.0
安徽省,铜陵市,铜官区,340705.0,354174.0,360251.0,363185.0,362549.0,358668.0,353579.0,346432.0
安徽省,铜陵市,义安区,340706.0,229220.0,230177.0,228566.0,225197.0,219695.0,215873.0,210284.0
安徽省,芜湖市,繁昌区,340211.0,255990.0,255525.0,253842.0,249994.0,244189.0,237870.0,230514.0
安徽省,芜湖市,镜湖区,340202.0,615613.0,622849.0,628414.0,627677.0,621857.0,612812.0,601612.0
安徽省,芜湖市,鸠江区,340207.0,574056.0,588111.0,595664.0,597041.0,588657.0,585795.0,576884.0
安徽省,芜湖市,南陵县,340223.0,407338.0,402992.0,396752.0,388648.0,378097.0,365095.0,351413.0
安徽省,芜湖市,湾沚区,340210.0,287672.0,286026.0,282344.0,277264.0,270278.0,262556.0,253668.0
安徽省,芜湖市,无为市,340281.0,1029213.0,1035420.0,1033451.0,1022337.0,1006262.0,985156.0,960364.0
安徽省,芜湖市,弋江区,340209.0,496480.0,513457.0,524448.0,532025.0,531313.0,529482.0,521594.0
安徽省,宣城市,广德市,341882.0,454622.0,444701.0,433532.0,421399.0,406720.0,390703.0,373286.0
安徽省,宣城市,绩溪县,341824.0,152469.0,150744.0,148187.0,145101.0,141415.0,137212.0,133249.0
安徽省,宣城市,泾县,341823.0,282285.0,275497.0,268746.0,260878.0,251636.0,241385.0,229642.0
安徽省,宣城市,旌德县,341825.0,115289.0,113787.0,111566.0,109119.0,105972.0,102148.0,98317.0
安徽省,宣城市,郎溪县,341821.0,300961.0,291657.0,282509.0,272180.0,258196.0,248088.0,234780.0
安徽省,宣城市,宁国市,341881.0,364034.0,359608.0,353976.0,345936.0,336803.0,325861.0,314237.0
安徽省,宣城市,宣州区,341802.0,754136.0,740003.0,721456.0,700255.0,655167.0,644853.0,614352.0
澳门特别行政区,澳门特别行政区,大堂区,820004.0,112980.0,86188.0,74514.0,69460.0,64068.0,65461.0,64168.0
澳门特别行政区,澳门特别行政区,风顺堂区,820005.0,21174.0,30902.0,37521.0,40905.0,53199.0,57605.0,63188.0
澳门特别行政区,澳门特别行政区,花地玛堂区,820001.0,105206.0,85150.0,73372.0,68273.0,64636.0,64241.0,62936.0
澳门特别行政区,澳门特别行政区,花王堂区,820002.0,130331.0,84261.0,72571.0,67510.0,64153.0,63506.0,62211.0
澳门特别行政区,澳门特别行政区,嘉模堂区,820006.0,52494.0,77492.0,98625.0,110742.0,109078.0,109053.0,106810.0
澳门特别行政区,澳门特别行政区,路凼填海区,820007.0,2430.0,3369.0,4727.0,5878.0,5776.0,6432.0,6292.0
澳门特别行政区,澳门特别行政区,圣方济各堂区,820008.0,3002.0,4921.0,6143.0,6537.0,6982.0,7401.0,7875.0
澳门特别行政区,澳门特别行政区,望德堂区,820003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
北京市,北京市,昌平区,110114.0,2011064.0,2086884.0,2139182.0,2164046.0,2166111.0,2146895.0,2117637.0
北京市,北京市,朝阳区,110105.0,4291838.0,4417318.0,4490172.0,4502453.0,4466706.0,4408482.0,4324703.0
北京市,北京市,大兴区,110115.0,1669631.0,1721854.0,1751773.0,1763383.0,1759344.0,1742565.0,1714951.0
北京市,北京市,东城区,110101.0,1008148.0,1033171.0,1045234.0,1043654.0,1033909.0,1015890.0,990772.0
北京市,北京市,房山区,110111.0,1191639.0,1207522.0,1213564.0,1204683.0,1185932.0,1159346.0,1127475.0
北京市,北京市,丰台区,110106.0,2775832.0,2848331.0,2892642.0,2904110.0,2888570.0,2855660.0,2802827.0
北京市,北京市,海淀区,110108.0,4279530.0,4407833.0,4485450.0,4499206.0,4464352.0,4401570.0,4315038.0
北京市,北京市,怀柔区,110116.0,459521.0,459739.0,457542.0,453157.0,445502.0,436654.0,424184.0
北京市,北京市,门头沟区,110109.0,427388.0,435779.0,439237.0,437247.0,430976.0,422093.0,412158.0
北京市,北京市,密云区,110118.0,575600.0,583253.0,583487.0,577159.0,562321.0,555889.0,543247.0
北京市,北京市,平谷区,110117.0,508121.0,513188.0,514059.0,510005.0,503251.0,494876.0,484005.0
北京市,北京市,石景山区,110107.0,887203.0,916279.0,935821.0,940896.0,934246.0,922309.0,902498.0
北京市,北京市,顺义区,110113.0,1045841.0,1060359.0,1064410.0,1058110.0,1042625.0,1022876.0,1000095.0
北京市,北京市,通州区,110112.0,1376631.0,1400777.0,1405499.0,1397467.0,1380904.0,1358861.0,1329537.0
北京市,北京市,西城区,110102.0,1530706.0,1573774.0,1589085.0,1586218.0,1572827.0,1545780.0,1506170.0
北京市,北京市,延庆区,110119.0,371421.0,366264.0,360235.0,352009.0,341791.0,329569.0,317050.0
福建省,福州市,仓山区,350104.0,387007.0,403228.0,413366.0,419208.0,421982.0,421119.0,416348.0
福建省,福州市,福清市,350181.0,1233860.0,1262032.0,1283062.0,1286918.0,1258018.0,1254609.0,1229046.0
福建省,福州市,鼓楼区,350102.0,866566.0,899066.0,914937.0,914442.0,904958.0,895091.0,880148.0
福建省,福州市,晋安区,350111.0,670378.0,703886.0,724668.0,736354.0,736325.0,733514.0,726748.0
福建省,福州市,连江县,350122.0,576846.0,580021.0,578945.0,574264.0,539522.0,553624.0,539556.0
福建省,福州市,罗源县,350123.0,226419.0,228586.0,228702.0,227038.0,203530.0,218954.0,211898.0
福建省,福州市,马尾区,350105.0,278782.0,286116.0,289171.0,290186.0,283263.0,284224.0,279508.0
福建省,福州市,闽侯县,350121.0,693626.0,703721.0,705928.0,702891.0,693777.0,680864.0,665484.0
福建省,福州市,闽清县,350124.0,248529.0,247030.0,244144.0,239746.0,233705.0,227026.0,220193.0
福建省,福州市,平潭县,350128.0,277705.0,276282.0,273318.0,267891.0,258168.0,253749.0,244184.0
福建省,福州市,台江区,350103.0,480466.0,496864.0,507204.0,514754.0,515976.0,512708.0,507087.0
福建省,福州市,永泰县,350125.0,256507.0,252274.0,248224.0,243050.0,236964.0,229356.0,221287.0
福建省,福州市,长乐区,350112.0,664632.0,682196.0,693314.0,695786.0,679790.0,681534.0,669572.0
福建省,龙岩市,连城县,350825.0,238610.0,236111.0,232353.0,227818.0,221632.0,214605.0,206761.0
福建省,龙岩市,上杭县,350823.0,359118.0,355094.0,349320.0,341301.0,332056.0,323001.0,312507.0
福建省,龙岩市,武平县,350824.0,265441.0,259815.0,254313.0,247622.0,240535.0,231878.0,222914.0
福建省,龙岩市,新罗区,350802.0,657240.0,668942.0,673709.0,670696.0,662622.0,651609.0,640137.0
福建省,龙岩市,永定区,350803.0,355254.0,353361.0,349920.0,344429.0,337312.0,328442.0,318488.0
福建省,龙岩市,漳平市,350881.0,230230.0,226090.0,222078.0,217205.0,210964.0,204313.0,196729.0
福建省,龙岩市,长汀县,350821.0,375120.0,369212.0,362660.0,353949.0,344473.0,331993.0,320314.0
福建省,南平市,光泽县,350723.0,123828.0,120370.0,116873.0,113050.0,109512.0,105240.0,99914.0
福建省,南平市,建瓯市,350783.0,427037.0,419539.0,410303.0,399294.0,387592.0,375237.0,361799.0
福建省,南平市,建阳区,350703.0,271107.0,266051.0,260138.0,253462.0,246017.0,237349.0,228184.0
福建省,南平市,浦城县,350722.0,284586.0,278235.0,270753.0,262993.0,254670.0,245344.0,235599.0
福建省,南平市,邵武市,350781.0,269345.0,270045.0,269109.0,267031.0,264076.0,258739.0,252144.0
福建省,南平市,顺昌县,350721.0,178111.0,174120.0,169769.0,164626.0,159313.0,153559.0,147416.0
福建省,南平市,松溪县,350724.0,119458.0,116780.0,113917.0,110784.0,108011.0,104499.0,100896.0
福建省,南平市,武夷山市,350782.0,221547.0,217925.0,213731.0,209054.0,204069.0,197687.0,190977.0
福建省,南平市,延平区,350702.0,453000.0,457367.0,458122.0,454793.0,447147.0,438220.0,427242.0
福建省,南平市,政和县,350725.0,164884.0,162596.0,159338.0,155549.0,152082.0,147807.0,143580.0
福建省,宁德市,福安市,350981.0,551238.0,553519.0,551184.0,543971.0,519920.0,522099.0,508730.0
福建省,宁德市,福鼎市,350982.0,470197.0,467876.0,462749.0,455197.0,434470.0,432922.0,418571.0
福建省,宁德市,古田县,350922.0,312048.0,307717.0,302479.0,295841.0,287637.0,278717.0,268725.0
福建省,宁德市,蕉城区,350902.0,353303.0,362169.0,368897.0,370650.0,368209.0,364449.0,357433.0
福建省,宁德市,屏南县,350923.0,130289.0,129194.0,127624.0,125313.0,122409.0,119392.0,115779.0
福建省,宁德市,寿宁县,350924.0,168483.0,166253.0,163660.0,160255.0,156310.0,151655.0,146643.0
福建省,宁德市,霞浦县,350921.0,393783.0,393029.0,390084.0,383601.0,369373.0,366462.0,355856.0
福建省,宁德市,柘荣县,350926.0,81960.0,80759.0,79400.0,77896.0,75942.0,73755.0,71262.0
福建省,宁德市,周宁县,350925.0,103843.0,103102.0,101712.0,100054.0,97892.0,95401.0,92728.0
福建省,莆田市,城厢区,350302.0,404697.0,412779.0,414051.0,411877.0,405400.0,398226.0,388454.0
福建省,莆田市,涵江区,350303.0,443589.0,452972.0,457931.0,458126.0,450154.0,447994.0,438861.0
福建省,莆田市,荔城区,350304.0,567918.0,585143.0,594804.0,598051.0,594330.0,589633.0,580896.0
福建省,莆田市,仙游县,350322.0,870219.0,882928.0,887398.0,883675.0,869594.0,853641.0,833506.0
福建省,莆田市,秀屿区,350305.0,483522.0,484675.0,482172.0,476979.0,454568.0,456188.0,441436.0
福建省,泉州市,安溪县,350524.0,1065146.0,1070615.0,1068257.0,1057738.0,1038659.0,1016178.0,987695.0
福建省,泉州市,德化县,350526.0,282771.0,282472.0,279004.0,274112.0,268210.0,260945.0,252150.0
福建省,泉州市,丰泽区,350503.0,532511.0,553086.0,565368.0,569431.0,568226.0,563720.0,555784.0
福建省,泉州市,惠安县,350521.0,948937.0,959404.0,961179.0,955478.0,927844.0,921830.0,899000.0
福建省,泉州市,金门县,350527.0,45812.0,47288.0,48181.0,49044.0,49549.0,51088.0,52127.0
福建省,泉州市,晋江市,350582.0,1989352.0,2059751.0,2101673.0,2128546.0,2122977.0,2114922.0,2085382.0
福建省,泉州市,鲤城区,350502.0,466195.0,480315.0,494157.0,501402.0,504184.0,501917.0,495899.0
福建省,泉州市,洛江区,350504.0,182544.0,184063.0,183824.0,182100.0,178629.0,174889.0,169983.0
福建省,泉州市,南安市,350583.0,1516181.0,1527482.0,1525304.0,1511556.0,1483014.0,1450910.0,1410690.0
福建省,泉州市,泉港区,350505.0,274812.0,277174.0,277484.0,275775.0,268288.0,266514.0,260118.0
福建省,泉州市,石狮市,350581.0,629166.0,649178.0,661771.0,668446.0,667733.0,661606.0,652641.0
福建省,泉州市,永春县,350525.0,486355.0,488438.0,486278.0,479414.0,470261.0,459328.0,447830.0
福建省,三明市,大田县,350425.0,303354.0,300010.0,295705.0,290576.0,283564.0,276225.0,268470.0
福建省,三明市,建宁县,350430.0,111852.0,108354.0,104904.0,101544.0,98180.0,94869.0,91394.0
福建省,三明市,将乐县,350428.0,141281.0,138247.0,134675.0,130509.0,126630.0,122042.0,117089.0
福建省,三明市,明溪县,350421.0,94893.0,92321.0,89747.0,86995.0,84689.0,81424.0,77852.0
福建省,三明市,宁化县,350424.0,261828.0,254351.0,247215.0,239993.0,231379.0,221563.0,211565.0
福建省,三明市,清流县,350423.0,124982.0,121284.0,117180.0,113161.0,108566.0,104092.0,99099.0
福建省,三明市,三元区,350403.0,381838.0,385798.0,385882.0,382151.0,374667.0,365723.0,357519.0
福建省,三明市,沙县区,350427.0,220764.0,219376.0,217260.0,213246.0,208399.0,202063.0,195271.0
福建省,三明市,泰宁县,350429.0,103963.0,101475.0,98252.0,95336.0,91924.0,88661.0,85147.0
福建省,三明市,永安市,350481.0,339565.0,336637.0,332192.0,326089.0,318096.0,307965.0,296808.0
福建省,三明市,尤溪县,350426.0,336667.0,329667.0,322164.0,313744.0,303893.0,293820.0,283200.0
福建省,厦门市,海沧区,350205.0,392351.0,410406.0,424118.0,433285.0,428034.0,439056.0,436093.0
福建省,厦门市,湖里区,350206.0,685564.0,706182.0,716728.0,719034.0,708488.0,692902.0,679105.0
福建省,厦门市,集美区,350211.0,560986.0,585503.0,597576.0,606625.0,602551.0,604036.0,596062.0
福建省,厦门市,思明区,350203.0,861278.0,853531.0,842117.0,823960.0,791480.0,773506.0,755356.0
福建省,厦门市,同安区,350212.0,662308.0,679438.0,689210.0,691135.0,680747.0,675547.0,662260.0
福建省,厦门市,翔安区,350213.0,418579.0,423020.0,424347.0,423095.0,391410.0,410964.0,401627.0
福建省,漳州市,东山县,350626.0,240731.0,239057.0,236793.0,233366.0,167368.0,222012.0,215359.0
福建省,漳州市,华安县,350629.0,151818.0,149781.0,147285.0,143793.0,139422.0,135031.0,130095.0
福建省,漳州市,龙海区,350681.0,832191.0,841902.0,843325.0,838621.0,804930.0,811074.0,791189.0
福建省,漳州市,龙文区,350603.0,87878.0,89230.0,89642.0,89253.0,87927.0,86087.0,83772.0
福建省,漳州市,南靖县,350627.0,333366.0,328907.0,323490.0,317048.0,308643.0,299141.0,288622.0
福建省,漳州市,平和县,350628.0,511689.0,509720.0,504190.0,496510.0,485650.0,471825.0,457705.0
福建省,漳州市,芗城区,350602.0,659838.0,688339.0,692819.0,688174.0,678838.0,667878.0,655595.0
福建省,漳州市,云霄县,350622.0,427806.0,425950.0,421827.0,415459.0,389169.0,396917.0,384377.0
福建省,漳州市,漳浦县,350623.0,885847.0,877406.0,864445.0,848903.0,714545.0,806679.0,781764.0
福建省,漳州市,长泰区,350625.0,205449.0,202815.0,199113.0,194601.0,189170.0,182992.0,175473.0
福建省,漳州市,诏安县,350624.0,617236.0,618006.0,613586.0,605180.0,561543.0,579013.0,561916.0
甘肃省,白银市,白银区,620402.0,333141.0,346104.0,353890.0,358403.0,359970.0,360146.0,357596.0
甘肃省,白银市,会宁县,620422.0,510564.0,494072.0,480736.0,467499.0,452443.0,437262.0,422407.0
甘肃省,白银市,景泰县,620423.0,223232.0,224214.0,223264.0,220891.0,217756.0,214115.0,209476.0
甘肃省,白银市,靖远县,620421.0,441943.0,440641.0,436733.0,431643.0,424127.0,414936.0,404294.0
甘肃省,白银市,平川区,620403.0,181544.0,181144.0,180457.0,178686.0,175453.0,171562.0,167581.0
甘肃省,定西市,安定区,621102.0,409181.0,405264.0,400184.0,393565.0,385519.0,376592.0,367400.0
甘肃省,定西市,临洮县,621124.0,485352.0,490272.0,490228.0,486875.0,479585.0,470823.0,460038.0
甘肃省,定西市,陇西县,621122.0,436088.0,432377.0,429231.0,423822.0,416419.0,407537.0,396940.0
甘肃省,定西市,岷县,621126.0,423531.0,415398.0,407233.0,398459.0,390136.0,380929.0,371113.0
甘肃省,定西市,通渭县,621121.0,345172.0,342399.0,339182.0,333888.0,327418.0,319006.0,310138.0
甘肃省,定西市,渭源县,621123.0,312524.0,310986.0,308721.0,305086.0,299131.0,292295.0,284719.0
甘肃省,定西市,漳县,621125.0,185186.0,179747.0,175508.0,171128.0,166605.0,161464.0,156062.0
甘肃省,甘南藏族自治州,迭部县,623024.0,46502.0,43647.0,41520.0,39186.0,37756.0,35975.0,33760.0
甘肃省,甘南藏族自治州,合作市,623001.0,93088.0,94570.0,95036.0,94314.0,93131.0,91204.0,88879.0
甘肃省,甘南藏族自治州,临潭县,623021.0,140328.0,139825.0,138104.0,135391.0,132095.0,128863.0,125172.0
甘肃省,甘南藏族自治州,碌曲县,623026.0,33394.0,32848.0,32031.0,31023.0,30021.0,29297.0,27916.0
甘肃省,甘南藏族自治州,玛曲县,623025.0,56660.0,55058.0,55784.0,53267.0,53455.0,50823.0,50653.0
甘肃省,甘南藏族自治州,夏河县,623027.0,85872.0,83861.0,82216.0,79898.0,78423.0,76358.0,73397.0
甘肃省,甘南藏族自治州,舟曲县,623023.0,129273.0,120191.0,112732.0,106341.0,101440.0,96413.0,90781.0
甘肃省,甘南藏族自治州,卓尼县,623022.0,101737.0,99650.0,97199.0,94210.0,91954.0,88899.0,85226.0
甘肃省,嘉峪关市,嘉峪关市,620200.0,263095.0,274332.0,282057.0,286675.0,288479.0,287646.0,286002.0
甘肃省,金昌市,金川区,620302.0,230169.0,230682.0,229620.0,228810.0,225547.0,223323.0,219876.0
甘肃省,金昌市,永昌县,620321.0,220613.0,212743.0,204746.0,198276.0,192783.0,186487.0,180869.0
甘肃省,酒泉市,阿克塞哈萨克族自治县,620924.0,32948.0,31944.0,32339.0,31599.0,10181.0,30972.0,31071.0
甘肃省,酒泉市,敦煌市,620982.0,183493.0,174797.0,169580.0,163398.0,159420.0,154752.0,151820.0
甘肃省,酒泉市,瓜州县,620922.0,141617.0,136477.0,132469.0,129209.0,121350.0,123632.0,121129.0
甘肃省,酒泉市,金塔县,620921.0,153461.0,158190.0,160921.0,161769.0,160537.0,159394.0,157526.0
甘肃省,酒泉市,肃北蒙古族自治县,620923.0,12264.0,11544.0,11523.0,10884.0,10717.0,10178.0,10079.0
甘肃省,酒泉市,肃州区,620902.0,473969.0,490278.0,500582.0,507701.0,506891.0,504749.0,497186.0
甘肃省,酒泉市,玉门市,620981.0,158072.0,159988.0,160403.0,160287.0,157553.0,155598.0,154151.0
甘肃省,兰州市,安宁区,620105.0,317536.0,334000.0,344255.0,348055.0,347495.0,344972.0,340291.0
甘肃省,兰州市,城关区,620102.0,1053510.0,1097173.0,1118603.0,1121530.0,1115554.0,1106528.0,1090511.0
甘肃省,兰州市,皋兰县,620122.0,185961.0,191241.0,194774.0,195451.0,193396.0,190861.0,187202.0
甘肃省,兰州市,红古区,620111.0,107553.0,112335.0,115346.0,117249.0,117138.0,116474.0,115248.0
