省,市,县,县代码,GDP_2020_SSP5,GDP_2025_SSP5,GDP_2030_SSP5,GDP_2035_SSP5,GDP_2040_SSP5,GDP_2045_SSP5,GDP_2050_SSP5
广西壮族自治区,桂林市,荔浦市,450381.0,2009109760.0,2382374912.0,3300456960.0,4425073664.0,5466416640.0,6376698880.0,7125514752.0
广西壮族自治区,桂林市,临桂区,450312.0,5283274240.0,7360896000.0,10198213632.0,13673689088.0,16892032000.0,19705751552.0,22020818944.0
广西壮族自治区,桂林市,灵川县,450323.0,2609938432.0,4543067136.0,6293749760.0,8437969920.0,10423382016.0,12158638080.0,13586386944.0
广西壮族自治区,桂林市,龙胜各族自治县,450328.0,443999744.0,594668928.0,819244160.0,1091965184.0,1340542464.0,1553734144.0,1723852160.0
广西壮族自治区,桂林市,平乐县,450330.0,1121179136.0,1675927808.0,2321588736.0,3112403456.0,3844568064.0,4484548608.0,5010657280.0
广西壮族自治区,桂林市,七星区,450305.0,7210378752.0,11598016512.0,16069518336.0,21547231232.0,26619961344.0,31055859712.0,34706120704.0
广西壮族自治区,桂林市,全州县,450324.0,2222788608.0,2444733184.0,3384918272.0,4535759360.0,5600143360.0,6529385984.0,7292602368.0
广西壮族自治区,桂林市,象山区,450304.0,5612447744.0,10194564096.0,14124996608.0,18939869184.0,23398750208.0,27297855488.0,30506379264.0
广西壮族自治区,桂林市,兴安县,450325.0,1206662656.0,1673246976.0,2317269504.0,3105643520.0,3835236352.0,4472100864.0,4995448832.0
广西壮族自治区,桂林市,秀峰区,450302.0,4726361600.0,5334107648.0,7390629888.0,9909918720.0,12242950144.0,14283097088.0,15961910272.0
广西壮族自治区,桂林市,雁山区,450311.0,618851584.0,613322240.0,849724160.0,1139329408.0,1407498752.0,1641986048.0,1834911360.0
广西壮族自治区,桂林市,阳朔县,450321.0,1412876544.0,1550486144.0,2148038400.0,2879902720.0,3557472512.0,4149781760.0,4637059584.0
广西壮族自治区,桂林市,永福县,450326.0,730710912.0,1729690624.0,2395349504.0,3210259968.0,3964441600.0,4622915584.0,5164257280.0
广西壮族自治区,桂林市,资源县,450329.0,329085184.0,472462240.0,651318144.0,868747392.0,1067342144.0,1238081024.0,1374898176.0
广西壮族自治区,河池市,巴马瑶族自治县,451227.0,644109696.0,843534848.0,1168487680.0,1566555136.0,1935192064.0,2257512448.0,2522674176.0
广西壮族自治区,河池市,大化瑶族自治县,451229.0,1320188416.0,2559202304.0,3545726464.0,4754249728.0,5873367552.0,6851934208.0,7657147392.0
广西壮族自治区,河池市,东兰县,451224.0,518935424.0,718163584.0,994960128.0,1334024704.0,1648055296.0,1922648704.0,2148578304.0
广西壮族自治区,河池市,都安瑶族自治县,451228.0,1435406592.0,3474614528.0,4814134272.0,6455036416.0,7974616064.0,9303351296.0,10396708864.0
广西壮族自治区,河池市,凤山县,451223.0,405859008.0,543587008.0,753161856.0,1009894976.0,1247638144.0,1455540736.0,1626615040.0
广西壮族自治区,河池市,环江毛南族自治县,451226.0,892323712.0,919194432.0,1273182464.0,1705859072.0,2105755392.0,2454944000.0,2742198528.0
广西壮族自治区,河池市,金城江区,451202.0,3258384384.0,7168956928.0,9932361728.0,13317424128.0,16452028416.0,19192920064.0,21448333312.0
广西壮族自治区,河池市,罗城仫佬族自治县,451225.0,767684736.0,982947648.0,1361616640.0,1825387520.0,2254736384.0,2629904384.0,2938236416.0
广西壮族自治区,河池市,南丹县,451221.0,1362207488.0,1941742336.0,2687507456.0,3592718336.0,4424286720.0,5149481472.0,5743481856.0
广西壮族自治区,河池市,天峨县,451222.0,364322816.0,498723200.0,690242432.0,923185152.0,1136937728.0,1322896768.0,1475314816.0
广西壮族自治区,河池市,宜州区,451203.0,2586207744.0,4118100736.0,5705752576.0,7650729472.0,9451767808.0,11026665472.0,12322732032.0
广西壮族自治区,贺州市,八步区,451102.0,3659811328.0,6281946624.0,8727359488.0,11730388992.0,14524297216.0,16981960704.0,19020355584.0
广西壮族自治区,贺州市,富川瑶族自治县,451123.0,614432640.0,995053888.0,1369536512.0,1823603456.0,2236231168.0,2588582144.0,2869361664.0
广西壮族自治区,贺州市,平桂区,451103.0,2108270592.0,3697595136.0,5123400704.0,6870212608.0,8488123904.0,9903073280.0,11067799552.0
广西壮族自治区,贺州市,昭平县,451121.0,1264636800.0,2307698432.0,3196646656.0,4285088256.0,5292495360.0,6173101056.0,6896706560.0
广西壮族自治区,贺州市,钟山县,451122.0,1723154432.0,1171905152.0,1622815744.0,2174971392.0,2685968896.0,3132280320.0,3499127296.0
广西壮族自治区,来宾市,合山市,451381.0,539883456.0,701355008.0,971726720.0,1302924928.0,1609610368.0,1877776640.0,2098435072.0
广西壮族自治区,来宾市,金秀瑶族自治县,451324.0,354298176.0,350758112.0,484308800.0,647409344.0,797737280.0,927835136.0,1034327680.0
广西壮族自治区,来宾市,武宣县,451323.0,1434397696.0,1667143680.0,2309543936.0,3096435968.0,3824997888.0,4461875200.0,4985747456.0
广西壮族自治区,来宾市,象州县,451322.0,982757760.0,923672448.0,1279292672.0,1714752384.0,2117688576.0,2469765120.0,2759035392.0
广西壮族自治区,来宾市,忻城县,451321.0,695423936.0,944658304.0,1308386560.0,1753886976.0,2166377984.0,2526901760.0,2823528960.0
广西壮族自治区,来宾市,兴宾区,451302.0,7220361216.0,9199894528.0,12745918464.0,17089716224.0,21111816192.0,24628162560.0,27520851968.0
广西壮族自治区,柳州市,城中区,450202.0,11886246912.0,10990486528.0,15227780096.0,20418592768.0,25225580544.0,29429133312.0,32888213504.0
广西壮族自治区,柳州市,柳北区,450205.0,15086331904.0,16216355840.0,22468438016.0,30127423488.0,37220081664.0,43422355456.0,48526184448.0
广西壮族自治区,柳州市,柳城县,450222.0,1209201024.0,1442271232.0,1998036992.0,2678758912.0,3309075200.0,3860229632.0,4313534464.0
广西壮族自治区,柳州市,柳江区,450206.0,9370702848.0,6595356160.0,9138073600.0,12252935168.0,15137466368.0,17659842560.0,19735404544.0
广西壮族自治区,柳州市,柳南区,450204.0,19615090688.0,22808449024.0,31601977344.0,42374221824.0,52349886464.0,61073190912.0,68251381760.0
广西壮族自治区,柳州市,鹿寨县,450223.0,1967971968.0,1838105216.0,2545595392.0,3411910912.0,4213839360.0,4914315776.0,5490444288.0
广西壮族自治区,柳州市,融安县,450224.0,1034845248.0,2598117376.0,3599755008.0,4826601472.0,5962625024.0,6955929600.0,7773336064.0
广西壮族自治区,柳州市,融水苗族自治县,450225.0,2115235840.0,2926152448.0,4052641024.0,5430149120.0,6703699968.0,7816557568.0,8730800128.0
广西壮族自治区,柳州市,三江侗族自治县,450226.0,1154848896.0,1307781376.0,1807379200.0,2411777536.0,2964152064.0,3443746304.0,3833335552.0
广西壮族自治区,柳州市,鱼峰区,450203.0,23784914944.0,23117205504.0,32029714432.0,42947739648.0,53058400256.0,61899755520.0,69175189504.0
广西壮族自治区,南宁市,宾阳县,450126.0,5739358720.0,9958451200.0,13797792768.0,18500999168.0,22856409088.0,26664949760.0,29798959104.0
广西壮族自治区,南宁市,横州市,450127.0,3662454272.0,4801513472.0,6652180480.0,8919046144.0,11017932800.0,12853037056.0,14362735616.0
广西壮族自治区,南宁市,江南区,450105.0,19804809216.0,20975908864.0,29062969344.0,38969823232.0,48144158720.0,56166744064.0,62768488448.0
广西壮族自治区,南宁市,良庆区,450108.0,7472578048.0,7488570880.0,10375720960.0,13912557568.0,17187893248.0,20052039680.0,22408935424.0
广西壮族自治区,南宁市,隆安县,450123.0,825091584.0,964141056.0,1334945152.0,1788857088.0,2208829696.0,2575474688.0,2876756736.0
广西壮族自治区,南宁市,马山县,450124.0,745175680.0,1483458816.0,2054764672.0,2754452224.0,3402109184.0,3968190464.0,4433412096.0
广西壮族自治区,南宁市,青秀区,450103.0,43389943808.0,48103297024.0,66649153536.0,89368338432.0,110407712768.0,128805830656.0,143945580544.0
广西壮族自治区,南宁市,上林县,450125.0,1059644224.0,1785142144.0,2472477184.0,3314429952.0,4093549568.0,4774100992.0,5333638144.0
广西壮族自治区,南宁市,武鸣区,450110.0,4155250176.0,4875468800.0,6754181120.0,9055305728.0,11185830912.0,13048016896.0,14579931136.0
广西壮族自治区,南宁市,西乡塘区,450107.0,62695211008.0,52471189504.0,72700641280.0,97482129408.0,120431026176.0,140498714624.0,157012246528.0
广西壮族自治区,南宁市,兴宁区,450102.0,21699553280.0,19341883392.0,26798784512.0,35933585408.0,44392845312.0,51789942784.0,57876807680.0
广西壮族自治区,南宁市,邕宁区,450109.0,3710324480.0,4967681536.0,6882931712.0,9229167616.0,11401929728.0,13301925888.0,14865420288.0
广西壮族自治区,钦州市,灵山县,450721.0,5584726528.0,6241744384.0,8647714816.0,11594969088.0,14324222976.0,16710797312.0,18674368512.0
广西壮族自治区,钦州市,浦北县,450722.0,2180816896.0,2796402944.0,3874182144.0,5194258944.0,6416307200.0,7484292096.0,8362954752.0
广西壮族自治区,钦州市,钦北区,450703.0,2729559552.0,6617117696.0,9168074752.0,12293023744.0,15186856960.0,17717184512.0,19799187456.0
广西壮族自治区,钦州市,钦南区,450702.0,9910342656.0,11201511424.0,15519761408.0,20809539584.0,25707909120.0,29990938624.0,33515356160.0
广西壮族自治区,梧州市,苍梧县,450421.0,631072000.0,1256827136.0,1757585664.0,2376167680.0,2957617920.0,3475795968.0,3912918528.0
广西壮族自治区,梧州市,岑溪市,450481.0,3931299840.0,6293174272.0,8922932224.0,12208593920.0,15359565824.0,18237224960.0,20739530752.0
广西壮族自治区,梧州市,龙圩区,450406.0,1838780928.0,3669784064.0,5091902464.0,6836340224.0,8455670272.0,9876117504.0,11049787392.0
广西壮族自治区,梧州市,蒙山县,450423.0,920413504.0,963011648.0,1334061568.0,1788511360.0,2209216000.0,2576885248.0,2879210752.0
广西壮族自治区,梧州市,藤县,450422.0,3055228160.0,3486556672.0,4831054848.0,6478168064.0,8003642880.0,9337780224.0,10435765248.0
广西壮族自治区,梧州市,万秀区,450403.0,1733758976.0,8424417792.0,11729361920.0,15795921920.0,19592245248.0,22946506752.0,25744240640.0
广西壮族自治区,梧州市,长洲区,450405.0,9464391680.0,5789614080.0,8030182912.0,10777573376.0,13326299136.0,15560177664.0,17403965440.0
广西壮族自治区,玉林市,北流市,450981.0,7341128704.0,8733075456.0,12149963776.0,16351555584.0,20269260800.0,23725400064.0,26602045440.0
广西壮族自治区,玉林市,博白县,450923.0,4090211584.0,6522082304.0,9072334848.0,12207680512.0,15130078208.0,17707227136.0,19851376640.0
广西壮族自治区,玉林市,福绵区,450903.0,1152397312.0,1316102400.0,1823386880.0,2444795136.0,3020191232.0,3523200000.0,3936949248.0
广西壮族自治区,玉林市,陆川县,450922.0,3694131456.0,5021340160.0,6985803776.0,9401004032.0,11652510720.0,13638325248.0,15291162624.0
广西壮族自治区,玉林市,容县,450921.0,2641243136.0,3363085824.0,4668293120.0,6269890560.0,7757683712.0,9063847936.0,10144405504.0
广西壮族自治区,玉林市,兴业县,450924.0,2125986432.0,3264538624.0,4523026944.0,6064649216.0,7492303872.0,8740695040.0,9767937024.0
广西壮族自治区,玉林市,玉州区,450902.0,21269743616.0,26861119488.0,37217275904.0,49903861760.0,61652455424.0,71926185984.0,80380452864.0
贵州省,安顺市,关岭布依族苗族自治县,520424.0,1018556352.0,648092864.0,898161728.0,1202669312.0,1488279552.0,1735474816.0,1933737088.0
贵州省,安顺市,平坝区,520403.0,2239867904.0,1638049280.0,2270000128.0,3039874560.0,3764551680.0,4396069888.0,4906727424.0
贵州省,安顺市,普定县,520422.0,1936167552.0,1115526272.0,1546355072.0,2071247232.0,2565296128.0,2995322624.0,3342876672.0
贵州省,安顺市,西秀区,520402.0,15230253056.0,14123482112.0,19575095296.0,26216677376.0,32471240704.0,37922807808.0,42334298112.0
贵州省,安顺市,镇宁布依族苗族自治县,520423.0,2236189184.0,1068092032.0,1478852352.0,1978834944.0,2448628480.0,2856540672.0,3184971776.0
贵州省,安顺市,紫云苗族布依族自治县,520425.0,1266274176.0,1390610560.0,1924974592.0,2575296000.0,3186693120.0,3718115328.0,4146186240.0
贵州省,毕节市,大方县,520521.0,3858613760.0,2088370304.0,2891182080.0,3867808512.0,4784164864.0,5578142720.0,6216320000.0
贵州省,毕节市,赫章县,520527.0,2436312576.0,1179135232.0,1634845440.0,2189649408.0,2710965504.0,3163585024.0,3527998464.0
贵州省,毕节市,金沙县,520523.0,3194044416.0,1882289664.0,2606504448.0,3488185344.0,4316534272.0,5036433920.0,5616389120.0
贵州省,毕节市,纳雍县,520525.0,2694414336.0,1215507456.0,1685351680.0,2257987072.0,2796531968.0,3264647168.0,3642101760.0
贵州省,毕节市,七星关区,520502.0,11025154048.0,4991206912.0,6915049984.0,9264280576.0,11470716928.0,13376924672.0,14897173504.0
贵州省,毕节市,黔西市,520522.0,4913310208.0,2054388096.0,2847252224.0,3813171200.0,4722724352.0,5515133952.0,6156019712.0
贵州省,毕节市,威宁彝族回族苗族自治县,520526.0,4798724608.0,2668301056.0,3699588864.0,4957607936.0,6140678656.0,7167176192.0,7991700480.0
贵州省,毕节市,织金县,520524.0,4403218944.0,2021118464.0,2801820672.0,3752921600.0,4647849984.0,5426893312.0,6056530944.0
贵州省,贵阳市,白云区,520113.0,9045868544.0,6915035136.0,9584409600.0,12836579328.0,15899363328.0,18569158656.0,20729833472.0
贵州省,贵阳市,观山湖区,520115.0,11489383424.0,1825613184.0,2530373376.0,3388989696.0,4197414144.0,4901956608.0,5471761920.0
贵州省,贵阳市,花溪区,520111.0,19296485376.0,15044476928.0,20851750912.0,27926867968.0,34589548544.0,40396591104.0,45095538688.0
贵州省,贵阳市,开阳县,520121.0,3068994816.0,1918351360.0,2658523136.0,3560075264.0,4408828928.0,5148171264.0,5745564672.0
贵州省,贵阳市,南明区,520102.0,72408981504.0,40246738944.0,55785701376.0,74716479488.0,92543582208.0,108082716672.0,120658698240.0
贵州省,贵阳市,清镇市,520181.0,5960737792.0,5091189248.0,7056267264.0,9450306560.0,11704646656.0,13669222400.0,15258205184.0
贵州省,贵阳市,乌当区,520112.0,5244141056.0,2818857984.0,3906785024.0,5232193024.0,6480218112.0,7567838208.0,8447676416.0
贵州省,贵阳市,息烽县,520122.0,1267409280.0,615794176.0,853306240.0,1142660608.0,1415011840.0,1652201600.0,1843901184.0
贵州省,贵阳市,修文县,520123.0,2010962816.0,2188988672.0,3033883136.0,4063192320.0,5032478208.0,5877126656.0,6560514560.0
贵州省,贵阳市,云岩区,520103.0,41205252096.0,52470968320.0,72725979136.0,97403248640.0,120643772416.0,140902465536.0,157297885184.0
贵州省,六盘水市,六枝特区,520203.0,3235323648.0,1740548864.0,2412794368.0,3231591936.0,4002010624.0,4672467456.0,5214386176.0
贵州省,六盘水市,盘州市,520281.0,5953131520.0,3009752576.0,4176421376.0,5605473280.0,6950829056.0,8109220864.0,9028573184.0
贵州省,六盘水市,水城区,520221.0,1899841280.0,1595169280.0,2209728768.0,2958014720.0,3661432576.0,4272543744.0,4765714944.0
贵州省,六盘水市,钟山区,520201.0,16447498240.0,23200198656.0,32156037120.0,43067133952.0,53342658560.0,62299344896.0,69547630592.0
贵州省,黔东南苗族侗族自治州,岑巩县,522626.0,631645952.0,309176544.0,427549088.0,571565632.0,706560512.0,823252864.0,916451328.0
贵州省,黔东南苗族侗族自治州,从江县,522633.0,685962944.0,516425952.0,714908288.0,957780032.0,1187198848.0,1386795776.0,1548137216.0
贵州省,黔东南苗族侗族自治州,丹寨县,522636.0,777477632.0,419677280.0,580777856.0,777159552.0,961643264.0,1121904128.0,1251063168.0
贵州省,黔东南苗族侗族自治州,黄平县,522622.0,961221888.0,602524160.0,833931136.0,1115763328.0,1380747264.0,1610978560.0,1796657152.0
贵州省,黔东南苗族侗族自治州,剑河县,522629.0,538081216.0,279021024.0,386495520.0,517197792.0,640213888.0,747026048.0,833244096.0
贵州省,黔东南苗族侗族自治州,锦屏县,522628.0,518510432.0,349782976.0,483625248.0,646514880.0,799457792.0,932082688.0,1038364160.0
贵州省,黔东南苗族侗族自治州,凯里市,522601.0,5534203904.0,6529499136.0,9049748480.0,12119798784.0,15011102720.0,17531369472.0,19569670144.0
贵州省,黔东南苗族侗族自治州,雷山县,522634.0,512793952.0,222196832.0,307682272.0,411757376.0,509715520.0,594940672.0,663675136.0
贵州省,黔东南苗族侗族自治州,黎平县,522631.0,1078162176.0,712796864.0,982113984.0,1308998272.0,1614428544.0,1877471360.0,2085496832.0
贵州省,黔东南苗族侗族自治州,麻江县,522635.0,909480000.0,433815808.0,600536128.0,803528832.0,994400512.0,1160152576.0,1293688448.0
贵州省,黔东南苗族侗族自治州,榕江县,522632.0,977241856.0,575985344.0,796398464.0,1064628224.0,1316476672.0,1534638464.0,1709635712.0
贵州省,黔东南苗族侗族自治州,三穗县,522624.0,959118464.0,417551136.0,578625216.0,774857728.0,959576128.0,1120554880.0,1250734080.0
贵州省,黔东南苗族侗族自治州,施秉县,522623.0,1241252224.0,657535808.0,910310528.0,1218173440.0,1507780608.0,1759488384.0,1962705024.0
贵州省,黔东南苗族侗族自治州,台江县,522630.0,690667136.0,205959552.0,284949024.0,381139456.0,471570944.0,549992064.0,612910976.0
贵州省,黔东南苗族侗族自治州,天柱县,522627.0,1784276736.0,744302528.0,1023300096.0,1361349632.0,1674296576.0,1938535296.0,2142158720.0
贵州省,黔东南苗族侗族自治州,镇远县,522625.0,947496064.0,412904640.0,570997888.0,763446720.0,944043712.0,1100542464.0,1226139392.0
贵州省,黔南布依族苗族自治州,都匀市,522701.0,6287734784.0,6905837568.0,9571161088.0,12817844224.0,15873969152.0,18536636416.0,20689623040.0
贵州省,黔南布依族苗族自治州,独山县,522726.0,1295715840.0,1885750784.0,2612371456.0,3498106368.0,4332116480.0,5058132992.0,5645490688.0
贵州省,黔南布依族苗族自治州,福泉市,522702.0,2312871936.0,1352927104.0,1874507776.0,2509896704.0,3108007680.0,3628549632.0,4049201920.0
贵州省,黔南布依族苗族自治州,贵定县,522723.0,1498504832.0,1911547392.0,2648045568.0,3544718336.0,4388212224.0,5122220032.0,5714808832.0
贵州省,黔南布依族苗族自治州,惠水县,522731.0,1462101120.0,1373611264.0,1901852160.0,2545025536.0,3149530624.0,3675007488.0,4098535680.0
贵州省,黔南布依族苗族自治州,荔波县,522722.0,634759232.0,380214720.0,526394368.0,705287296.0,874514816.0,1021690496.0,1140808192.0
贵州省,黔南布依族苗族自治州,龙里县,522730.0,1191672448.0,984884544.0,1364185984.0,1825971968.0,2260432128.0,2638382080.0,2943366144.0
贵州省,黔南布依族苗族自治州,罗甸县,522728.0,783858240.0,643354496.0,888984256.0,1188199424.0,1469411328.0,1713028352.0,1908021248.0
贵州省,黔南布依族苗族自治州,平塘县,522727.0,1073712576.0,639331776.0,885348096.0,1185355776.0,1467635200.0,1713462016.0,1911888384.0
贵州省,黔南布依族苗族自治州,三都水族自治县,522732.0,850718592.0,422001664.0,584724544.0,782617472.0,968864064.0,1130662656.0,1261045760.0
贵州省,黔南布依族苗族自治州,瓮安县,522725.0,2729357824.0,2230974208.0,3091886080.0,4140787968.0,5128356864.0,5988863488.0,6684998144.0
贵州省,黔南布依族苗族自治州,长顺县,522729.0,659651200.0,407306240.0,563468800.0,753970816.0,931442240.0,1084340864.0,1206272640.0
贵州省,黔西南布依族苗族自治州,安龙县,522328.0,1150545536.0,551484736.0,764223488.0,1024742784.0,1270449408.0,1484086016.0,1656470784.0
贵州省,黔西南布依族苗族自治州,册亨县,522327.0,585021248.0,469597536.0,647963136.0,865082240.0,1069356544.0,1244500352.0,1383207552.0
贵州省,黔西南布依族苗族自治州,普安县,522323.0,949013120.0,473315904.0,656734528.0,880080832.0,1089778432.0,1270900480.0,1416209664.0
贵州省,黔西南布依族苗族自治州,晴隆县,522324.0,794909952.0,521900224.0,723573248.0,968845824.0,1199001088.0,1397923072.0,1558162944.0
贵州省,黔西南布依族苗族自治州,望谟县,522326.0,745913152.0,678252288.0,934266240.0,1244988672.0,1535337728.0,1784300288.0,1980647424.0
贵州省,黔西南布依族苗族自治州,兴仁市,522302.0,1992076416.0,714407424.0,990291456.0,1327010176.0,1642844800.0,1917631232.0,2137844864.0
贵州省,黔西南布依族苗族自治州,兴义市,522301.0,17463762944.0,13980667904.0,19398711296.0,26048735232.0,32331208704.0,37768273920.0,42113224704.0
贵州省,黔西南布依族苗族自治州,贞丰县,522325.0,1578440064.0,774737664.0,1072506368.0,1434690560.0,1774648064.0,2069565184.0,2306823168.0
贵州省,铜仁市,碧江区,520602.0,6688344064.0,5478640128.0,7584252928.0,10147960832.0,12556014592.0,14646319104.0,16326859776.0
贵州省,铜仁市,德江县,520626.0,2630823424.0,796581888.0,1103528704.0,1477178880.0,1828401664.0,2134205568.0,2380627712.0
贵州省,铜仁市,江口县,520621.0,772266560.0,417402112.0,577674496.0,772688576.0,955966464.0,1114678528.0,1242394880.0
贵州省,铜仁市,石阡县,520623.0,1140684672.0,534771648.0,740389824.0,990718464.0,1226210304.0,1430790528.0,1595715712.0
贵州省,铜仁市,思南县,520624.0,1880785408.0,958548736.0,1328346368.0,1778707712.0,2202298624.0,2570884352.0,2868657920.0
贵州省,铜仁市,松桃苗族自治县,520628.0,1816655232.0,971066560.0,1336937984.0,1780117376.0,2190569472.0,2539772928.0,2812638720.0
贵州省,铜仁市,万山区,520603.0,342773760.0,399057792.0,549979200.0,733229952.0,903823360.0,1049395840.0,1163488128.0
贵州省,铜仁市,沿河土家族自治县,520627.0,1922568576.0,865303104.0,1188239616.0,1578280960.0,1936099328.0,2237184256.0,2468373760.0
贵州省,铜仁市,印江土家族苗族自治县,520625.0,1342425344.0,856504832.0,1179989504.0,1571684352.0,1933558528.0,2240777472.0,2480491008.0
贵州省,铜仁市,玉屏侗族自治县,520622.0,906909504.0,446614336.0,613087616.0,814763904.0,1000767360.0,1157067776.0,1276229248.0
贵州省,遵义市,播州区,520304.0,4334166016.0,2534992896.0,3513380096.0,4705365504.0,5827759616.0,6805838848.0,7597096960.0
贵州省,遵义市,赤水市,520381.0,1391856000.0,1743950336.0,2331642368.0,3018231808.0,3596304384.0,4016748032.0,4264737280.0
贵州省,遵义市,道真仡佬族苗族自治县,520325.0,1055345280.0,630467904.0,866627200.0,1152186624.0,1415725056.0,1638918272.0,1812027520.0
贵州省,遵义市,凤冈县,520327.0,1549467648.0,662703104.0,918364160.0,1229649920.0,1522699392.0,1777666816.0,1983487232.0
贵州省,遵义市,红花岗区,520302.0,16228367360.0,11026376704.0,15282630656.0,20468090880.0,25351397376.0,29607923712.0,33052567552.0
贵州省,遵义市,汇川区,520303.0,12292802560.0,8400585728.0,11643185152.0,15593618432.0,19313750016.0,22556377088.0,25180084224.0
贵州省,遵义市,湄潭县,520328.0,3063456768.0,2101373952.0,2912263680.0,3900221440.0,4830622720.0,5640965632.0,6296409088.0
贵州省,遵义市,仁怀市,520382.0,5538335744.0,2323902464.0,3220146432.0,4311692288.0,5338729472.0,6232852992.0,6955250688.0
贵州省,遵义市,绥阳县,520323.0,1494754560.0,956230912.0,1324922240.0,1773915904.0,2195910656.0,2563633920.0,2859694848.0
贵州省,遵义市,桐梓县,520322.0,4369004032.0,2135492352.0,2955380224.0,3952869632.0,4888302592.0,5699245568.0,6349934592.0
贵州省,遵义市,务川仡佬族苗族自治县,520326.0,1133148160.0,748882880.0,1035805184.0,1384787712.0,1712308992.0,1996190336.0,2224153600.0
贵州省,遵义市,习水县,520330.0,3828457728.0,1830408960.0,2504189696.0,3313997824.0,4050567680.0,4660880384.0,5119247360.0
贵州省,遵义市,余庆县,520329.0,1373192448.0,887007744.0,1228789760.0,1645365632.0,2037314944.0,2378551808.0,2654272512.0
贵州省,遵义市,正安县,520324.0,1960358656.0,1153782400.0,1598268288.0,2139506176.0,2648306688.0,3091178240.0,3448561664.0
海南省,白沙黎族自治县,白沙黎族自治县,469025.0,512053440.0,839283008.0,1162751488.0,1553521408.0,1915494912.0,2236954624.0,2497015296.0
海南省,保亭黎族苗族自治县,保亭黎族苗族自治县,469029.0,514906400.0,1299172864.0,1802509184.0,2411160832.0,2973934592.0,3476995584.0,3881994496.0
海南省,昌江黎族自治县,昌江黎族自治县,469026.0,1183156736.0,2539244544.0,3526597376.0,4722391040.0,5830606848.0,6821962752.0,7623578112.0
海南省,澄迈县,澄迈县,469023.0,1830864128.0,5793755136.0,8050423808.0,10785072128.0,13321615360.0,15594563584.0,17433753600.0
海南省,儋州市,儋州市,460400.0,9663570944.0,12421860352.0,17176748032.0,22928158720.0,28200202240.0,32869910528.0,36548882432.0
海南省,定安县,定安县,469021.0,921440128.0,2726365440.0,3788021760.0,5074458624.0,6267576832.0,7336529920.0,8201521152.0
海南省,东方市,东方市,469007.0,3057584896.0,5015375872.0,6967420928.0,9332620288.0,11526025216.0,13490173952.0,15079719936.0
海南省,海口市,龙华区,460106.0,23808462848.0,29269698560.0,40672731136.0,54492110848.0,67311951872.0,78800805888.0,88098324480.0
海南省,海口市,美兰区,460108.0,10934761472.0,19078397952.0,26511036416.0,35518676992.0,43874791424.0,51363352576.0,57423577088.0
海南省,海口市,琼山区,460107.0,20055689216.0,13982559232.0,19429955584.0,26031673344.0,32155893760.0,37644288000.0,42085851136.0
海南省,海口市,秀英区,460105.0,17549555712.0,10530265088.0,14632569856.0,19604107264.0,24215816192.0,28348727296.0,31693320192.0
海南省,乐东黎族自治县,乐东黎族自治县,469027.0,1893580544.0,3089676544.0,4291577856.0,5747170304.0,7096790016.0,8304691200.0,9281644544.0
海南省,临高县,临高县,469024.0,2234979072.0,2956753664.0,4108527616.0,5504285184.0,6798959616.0,7959102976.0,8897540096.0
海南省,陵水黎族自治县,陵水黎族自治县,469028.0,2699419392.0,3431911680.0,4767022592.0,6384332288.0,7884049408.0,9227098112.0,10313183232.0
海南省,琼海市,琼海市,469002.0,2836560640.0,4106170112.0,5705290240.0,7643152384.0,9440556032.0,11051027456.0,12353964032.0
海南省,琼中黎族苗族自治县,琼中黎族苗族自治县,469030.0,518013792.0,1575924864.0,2187098624.0,2926815744.0,3612106240.0,4224185344.0,4718603776.0
海南省,三沙市,南沙区,460302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海南省,三沙市,西沙区,460301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海南省,三亚市,海棠区,460202.0,515317856.0,258550224.0,359079168.0,480689632.0,593367424.0,694201856.0,775624064.0
海南省,三亚市,吉阳区,460203.0,7754738688.0,1372908928.0,1893829120.0,2510802944.0,3067236352.0,3556286464.0,3937846272.0
海南省,三亚市,天涯区,460204.0,9051735040.0,2298904832.0,3183506176.0,4251379456.0,5236372480.0,6114069504.0,6812760576.0
海南省,三亚市,崖州区,460205.0,619656000.0,480803328.0,667891648.0,894567360.0,1104772608.0,1293066496.0,1445296768.0
海南省,屯昌县,屯昌县,469022.0,720627840.0,2205354752.0,3063919360.0,4104125440.0,5068537856.0,5932156416.0,6630500352.0
海南省,万宁市,万宁市,469006.0,3434890752.0,5274688000.0,7328266752.0,9816138752.0,12122776576.0,14189446144.0,15860632576.0
海南省,文昌市,文昌市,469005.0,2317650688.0,3914404864.0,5439288320.0,7287260672.0,9001497600.0,10537708544.0,11780861952.0
海南省,五指山市,五指山市,469001.0,654639296.0,1082969856.0,1504313344.0,2014752256.0,2488105216.0,2911823616.0,3254352128.0
河北省,保定市,安国市,130683.0,3684057600.0,4457845248.0,6174862848.0,8249982464.0,10168489984.0,11877660672.0,13233671168.0
河北省,保定市,安新县,130632.0,1812604672.0,3490701312.0,4834092032.0,6457494528.0,7957568000.0,9292937216.0,10350716928.0
河北省,保定市,博野县,130637.0,519186336.0,1089422336.0,1509032704.0,2016156928.0,2485007872.0,2902700544.0,3234086912.0
