省,市,县,县代码,POP_2020_SSP2,POP_2025_SSP2,POP_2030_SSP2,POP_2035_SSP2,POP_2040_SSP2,POP_2045_SSP2,POP_2050_SSP2
安徽省,合肥市,瑶海区,340102.0,952652.0,964749.0,973952.0,973836.0,956662.0,931417.0,907353.0
安徽省,合肥市,长丰县,340121.0,689506.0,674226.0,657429.0,636887.0,614030.0,587228.0,556829.0
安徽省,淮北市,杜集区,340602.0,271317.0,276288.0,278543.0,277782.0,274018.0,268461.0,261346.0
安徽省,淮北市,烈山区,340604.0,337889.0,343351.0,345219.0,343834.0,339138.0,332007.0,323787.0
安徽省,淮北市,濉溪县,340621.0,1071437.0,1060286.0,1043647.0,1021405.0,990127.0,953808.0,911970.0
安徽省,淮北市,相山区,340603.0,541919.0,556539.0,560338.0,558090.0,550101.0,539370.0,525585.0
安徽省,淮南市,八公山区,340405.0,44289.0,43472.0,42926.0,41817.0,40709.0,38989.0,37072.0
安徽省,淮南市,大通区,340402.0,212133.0,211319.0,208502.0,204745.0,198851.0,191814.0,183657.0
安徽省,淮南市,凤台县,340421.0,714354.0,707351.0,695965.0,681524.0,661407.0,635882.0,605482.0
安徽省,淮南市,潘集区,340406.0,556110.0,558472.0,555668.0,548443.0,537349.0,521789.0,501735.0
安徽省,淮南市,寿县,340422.0,945372.0,920442.0,893587.0,862746.0,827823.0,787962.0,744506.0
安徽省,淮南市,田家庵区,340403.0,673731.0,692472.0,700722.0,699651.0,690697.0,676616.0,659729.0
安徽省,淮南市,谢家集区,340404.0,302818.0,307031.0,309366.0,306557.0,300674.0,292905.0,284715.0
安徽省,黄山市,黄山区,341003.0,154847.0,151412.0,147625.0,143151.0,138230.0,132930.0,126532.0
安徽省,黄山市,徽州区,341004.0,63393.0,62852.0,62113.0,60953.0,59571.0,58011.0,56093.0
安徽省,黄山市,祁门县,341024.0,150997.0,145318.0,140530.0,135168.0,129041.0,123423.0,116289.0
安徽省,黄山市,歙县,341021.0,387255.0,385889.0,381810.0,375153.0,366494.0,355327.0,342341.0
安徽省,黄山市,屯溪区,341002.0,258697.0,265867.0,270813.0,273930.0,272414.0,269359.0,264200.0
安徽省,黄山市,休宁县,341022.0,254742.0,252113.0,248264.0,243515.0,237196.0,230076.0,221444.0
安徽省,黄山市,黟县,341023.0,79547.0,78262.0,76502.0,74718.0,72374.0,69966.0,66758.0
安徽省,六安市,霍邱县,341522.0,1181159.0,1177742.0,1163662.0,1144017.0,1116016.0,1081878.0,1041789.0
安徽省,六安市,霍山县,341525.0,301375.0,295759.0,289620.0,282669.0,274215.0,264150.0,253054.0
安徽省,六安市,金安区,341502.0,637601.0,629142.0,617182.0,602222.0,584659.0,564932.0,540953.0
安徽省,六安市,金寨县,341524.0,485341.0,474388.0,461763.0,448557.0,433679.0,415744.0,396901.0
安徽省,六安市,舒城县,341523.0,743542.0,731107.0,715170.0,696045.0,673051.0,645536.0,613982.0
安徽省,六安市,叶集区,341504.0,192634.0,191929.0,189425.0,185707.0,180828.0,175130.0,168334.0
安徽省,六安市,裕安区,341503.0,976299.0,991674.0,993315.0,985151.0,970701.0,949389.0,922706.0
安徽省,马鞍山市,博望区,340506.0,167805.0,163751.0,159202.0,154064.0,148176.0,140888.0,133025.0
安徽省,马鞍山市,当涂县,340521.0,434239.0,436716.0,434841.0,430447.0,423119.0,412800.0,401337.0
安徽省,马鞍山市,含山县,340522.0,349055.0,343674.0,336374.0,327589.0,316902.0,304003.0,289264.0
安徽省,马鞍山市,和县,340523.0,452368.0,446308.0,438724.0,427742.0,414242.0,397688.0,379947.0
安徽省,马鞍山市,花山区,340503.0,373068.0,385135.0,391971.0,395737.0,394857.0,389832.0,381606.0
安徽省,马鞍山市,雨山区,340504.0,441276.0,460880.0,475050.0,485036.0,489514.0,487687.0,481204.0
安徽省,宿州市,砀山县,341321.0,793524.0,795213.0,789163.0,777605.0,759924.0,737281.0,710266.0
安徽省,宿州市,灵璧县,341323.0,972464.0,965908.0,952853.0,934007.0,909420.0,877906.0,840846.0
安徽省,宿州市,泗县,341324.0,751962.0,729558.0,706209.0,680127.0,649531.0,615343.0,577892.0
安徽省,宿州市,萧县,341322.0,1156020.0,1149811.0,1135009.0,1112712.0,1082346.0,1044502.0,999626.0
安徽省,宿州市,埇桥区,341302.0,1606148.0,1606303.0,1591661.0,1567491.0,1531104.0,1486543.0,1432318.0
安徽省,铜陵市,枞阳县,340722.0,722108.0,717930.0,709772.0,697056.0,680207.0,657894.0,631733.0
安徽省,铜陵市,郊区,340711.0,332192.0,337188.0,339341.0,338054.0,333825.0,327365.0,318615.0
安徽省,铜陵市,铜官区,340705.0,352523.0,357099.0,358080.0,356505.0,351908.0,345528.0,335771.0
安徽省,铜陵市,义安区,340706.0,228157.0,228245.0,225710.0,221769.0,216659.0,210975.0,204043.0
安徽省,芜湖市,繁昌区,340211.0,254799.0,253448.0,250745.0,246196.0,240072.0,232538.0,223363.0
安徽省,芜湖市,镜湖区,340202.0,612686.0,618367.0,621208.0,619975.0,613003.0,603172.0,587957.0
安徽省,芜湖市,鸠江区,340207.0,571363.0,583293.0,587744.0,587399.0,581190.0,571205.0,558617.0
安徽省,芜湖市,南陵县,340223.0,405441.0,399371.0,391350.0,382027.0,369638.0,354623.0,339267.0
安徽省,芜湖市,湾沚区,340210.0,286331.0,283642.0,278625.0,272513.0,264601.0,255487.0,244703.0
安徽省,芜湖市,无为市,340281.0,1024417.0,1026905.0,1021582.0,1008538.0,989740.0,964452.0,932756.0
安徽省,芜湖市,弋江区,340209.0,494188.0,509268.0,516800.0,519873.0,517604.0,510455.0,499506.0
安徽省,宣城市,广德市,341882.0,452490.0,440862.0,427355.0,413399.0,397250.0,379044.0,359267.0
安徽省,宣城市,绩溪县,341824.0,151758.0,149773.0,146870.0,143222.0,139238.0,134511.0,129310.0
安徽省,宣城市,泾县,341823.0,280969.0,273361.0,265030.0,256303.0,245738.0,234037.0,219887.0
安徽省,宣城市,旌德县,341825.0,114752.0,112737.0,110115.0,107243.0,103571.0,99230.0,94674.0
安徽省,宣城市,郎溪县,341821.0,299570.0,289127.0,278656.0,267074.0,254216.0,239940.0,224948.0
安徽省,宣城市,宁国市,341881.0,362295.0,356605.0,349481.0,340313.0,329501.0,317671.0,303741.0
安徽省,宣城市,宣州区,341802.0,750717.0,733588.0,712388.0,688419.0,660190.0,627593.0,592260.0
澳门特别行政区,澳门特别行政区,大堂区,820004.0,114344.0,87807.0,77394.0,70739.0,69952.0,67571.0,67489.0
澳门特别行政区,澳门特别行政区,风顺堂区,820005.0,21434.0,32435.0,39008.0,53898.0,61409.0,69066.0,69605.0
澳门特别行政区,澳门特别行政区,花地玛堂区,820001.0,106497.0,86783.0,76277.0,69563.0,68770.0,66368.0,66287.0
澳门特别行政区,澳门特别行政区,花王堂区,820002.0,131934.0,85882.0,75455.0,68791.0,68003.0,65619.0,65537.0
澳门特别行政区,澳门特别行政区,嘉模堂区,820006.0,53134.0,79288.0,103047.0,115709.0,116323.0,113553.0,115723.0
澳门特别行政区,澳门特别行政区,路凼填海区,820007.0,2456.0,3473.0,4635.0,5931.0,6623.0,6828.0,7446.0
澳门特别行政区,澳门特别行政区,圣方济各堂区,820008.0,3039.0,5009.0,6494.0,7401.0,8499.0,9686.0,10573.0
澳门特别行政区,澳门特别行政区,望德堂区,820003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
北京市,北京市,昌平区,110114.0,2001492.0,2063992.0,2100630.0,2113679.0,2099952.0,2067377.0,2021391.0
北京市,北京市,朝阳区,110105.0,4271830.0,4380702.0,4433692.0,4430165.0,4382886.0,4298053.0,4187362.0
北京市,北京市,大兴区,110115.0,1661850.0,1707446.0,1729507.0,1734717.0,1722917.0,1697077.0,1657545.0
北京市,北京市,东城区,110101.0,1003450.0,1026121.0,1034186.0,1032698.0,1021381.0,994355.0,966743.0
北京市,北京市,房山区,110111.0,1186085.0,1197354.0,1197378.0,1184780.0,1161106.0,1128994.0,1090366.0
北京市,北京市,丰台区,110106.0,2762924.0,2822001.0,2855107.0,2856166.0,2834243.0,2784537.0,2708447.0
北京市,北京市,海淀区,110108.0,4259584.0,4368690.0,4421414.0,4422132.0,4374076.0,4286656.0,4173374.0
北京市,北京市,怀柔区,110116.0,457379.0,456241.0,452027.0,445524.0,436306.0,425094.0,409522.0
北京市,北京市,门头沟区,110109.0,425401.0,429835.0,432051.0,428963.0,421292.0,410507.0,397799.0
北京市,北京市,密云区,110118.0,572943.0,578728.0,576146.0,568848.0,557675.0,543486.0,528231.0
北京市,北京市,平谷区,110117.0,505794.0,508766.0,508053.0,503169.0,494853.0,483062.0,469184.0
北京市,北京市,石景山区,110107.0,883068.0,907961.0,920285.0,920436.0,911218.0,892831.0,870048.0
北京市,北京市,顺义区,110113.0,1040977.0,1050706.0,1049821.0,1040531.0,1022675.0,999026.0,968719.0
北京市,北京市,通州区,110112.0,1370123.0,1390820.0,1388755.0,1375740.0,1354073.0,1324528.0,1285293.0
北京市,北京市,西城区,110102.0,1523572.0,1558948.0,1573585.0,1564865.0,1541325.0,1502085.0,1459039.0
北京市,北京市,延庆区,110119.0,369690.0,363047.0,355295.0,346174.0,334257.0,320858.0,306419.0
福建省,福州市,仓山区,350104.0,385195.0,399586.0,406461.0,410533.0,410786.0,407050.0,399950.0
福建省,福州市,福清市,350181.0,1228186.0,1250935.0,1264714.0,1263379.0,1247111.0,1220418.0,1188052.0
福建省,福州市,鼓楼区,350102.0,862527.0,892218.0,897907.0,897760.0,890605.0,876335.0,852029.0
福建省,福州市,晋安区,350111.0,667251.0,696688.0,714469.0,721234.0,717533.0,710000.0,698925.0
福建省,福州市,连江县,350122.0,574275.0,575206.0,571554.0,564157.0,553801.0,538590.0,521898.0
福建省,福州市,罗源县,350123.0,225458.0,226881.0,226184.0,223856.0,220231.0,214631.0,207600.0
福建省,福州市,马尾区,350105.0,277504.0,283676.0,285839.0,285016.0,281542.0,275956.0,269115.0
福建省,福州市,闽侯县,350121.0,690386.0,697046.0,696463.0,690719.0,679906.0,663592.0,643586.0
福建省,福州市,闽清县,350124.0,247370.0,244901.0,241122.0,235877.0,228972.0,221504.0,213530.0
福建省,福州市,平潭县,350128.0,276399.0,273925.0,269826.0,263985.0,257008.0,247164.0,235898.0
福建省,福州市,台江区,350103.0,478226.0,492282.0,503529.0,509771.0,511056.0,505617.0,495082.0
福建省,福州市,永泰县,350125.0,255311.0,250439.0,245271.0,239304.0,231802.0,223250.0,214040.0
福建省,福州市,长乐区,350112.0,661583.0,676622.0,685060.0,684210.0,676823.0,664716.0,648773.0
福建省,龙岩市,连城县,350825.0,237498.0,234148.0,229207.0,223892.0,216605.0,209018.0,199919.0
福建省,龙岩市,上杭县,350823.0,357444.0,351681.0,344822.0,335414.0,325543.0,314602.0,302417.0
福建省,龙岩市,武平县,350824.0,264217.0,257672.0,251203.0,243782.0,235328.0,225602.0,215394.0
福建省,龙岩市,新罗区,350802.0,654189.0,663678.0,665567.0,660294.0,649854.0,637839.0,622507.0
福建省,龙岩市,永定区,350803.0,353599.0,350556.0,345979.0,339343.0,331074.0,320516.0,307841.0
福建省,龙岩市,漳平市,350881.0,229157.0,224216.0,219082.0,212775.0,205737.0,198383.0,189587.0
福建省,龙岩市,长汀县,350821.0,373372.0,365742.0,357365.0,347935.0,336122.0,322844.0,309031.0
福建省,南平市,光泽县,350723.0,123251.0,119336.0,115452.0,111423.0,106989.0,101793.0,95686.0
福建省,南平市,建瓯市,350783.0,425047.0,415705.0,404799.0,393302.0,380105.0,366580.0,350377.0
福建省,南平市,建阳区,350703.0,269844.0,263532.0,256669.0,249118.0,240227.0,231329.0,220176.0
福建省,南平市,浦城县,350722.0,283260.0,275926.0,267519.0,258949.0,249377.0,239247.0,227634.0
福建省,南平市,邵武市,350781.0,268090.0,267618.0,265490.0,262386.0,257785.0,251570.0,243889.0
福建省,南平市,顺昌县,350721.0,177281.0,172548.0,167740.0,162066.0,156443.0,150000.0,142448.0
福建省,南平市,松溪县,350724.0,118901.0,115742.0,112630.0,108981.0,105658.0,102119.0,98243.0
福建省,南平市,武夷山市,350782.0,220514.0,216176.0,211384.0,206402.0,199992.0,193529.0,184910.0
福建省,南平市,延平区,350702.0,450889.0,453372.0,451950.0,446899.0,437844.0,426249.0,411795.0
福建省,南平市,政和县,350725.0,164115.0,161204.0,157282.0,153197.0,149209.0,144646.0,139549.0
福建省,宁德市,福安市,350981.0,548752.0,548515.0,543274.0,535116.0,523406.0,509292.0,492655.0
福建省,宁德市,福鼎市,350982.0,468063.0,464013.0,457198.0,448486.0,436323.0,420820.0,404711.0
福建省,宁德市,古田县,350922.0,310594.0,304737.0,298524.0,290925.0,281513.0,270514.0,258682.0
福建省,宁德市,蕉城区,350902.0,351659.0,359332.0,364087.0,365735.0,361516.0,355662.0,347965.0
福建省,宁德市,屏南县,350923.0,129682.0,127968.0,125950.0,123158.0,120095.0,116562.0,112075.0
福建省,宁德市,寿宁县,350924.0,167698.0,164898.0,161808.0,158001.0,153420.0,148090.0,142152.0
福建省,宁德市,霞浦县,350921.0,391978.0,389512.0,384630.0,377996.0,369118.0,358342.0,344891.0
福建省,宁德市,柘荣县,350926.0,81579.0,80110.0,78627.0,76972.0,74796.0,72012.0,68753.0
福建省,宁德市,周宁县,350925.0,103359.0,102350.0,100766.0,98758.0,96064.0,93432.0,89638.0
福建省,莆田市,城厢区,350302.0,402816.0,409220.0,407851.0,404771.0,397885.0,388197.0,375674.0
福建省,莆田市,涵江区,350303.0,441541.0,448196.0,450237.0,449153.0,443098.0,433650.0,421530.0
福建省,莆田市,荔城区,350304.0,565320.0,580475.0,586676.0,586682.0,581227.0,572036.0,560470.0
福建省,莆田市,仙游县,350322.0,866189.0,874402.0,875925.0,867124.0,851400.0,830612.0,804243.0
福建省,莆田市,秀屿区,350305.0,481332.0,480779.0,476694.0,469528.0,458292.0,444608.0,427232.0
福建省,泉州市,安溪县,350524.0,1060169.0,1060871.0,1054077.0,1040161.0,1018135.0,989356.0,954755.0
福建省,泉州市,德化县,350526.0,281453.0,280089.0,275909.0,270345.0,263850.0,254729.0,243581.0
福建省,泉州市,丰泽区,350503.0,530031.0,547620.0,557112.0,560315.0,556424.0,549378.0,537427.0
福建省,泉州市,惠安县,350521.0,944495.0,951657.0,948393.0,939177.0,921369.0,898634.0,868458.0
福建省,泉州市,金门县,350527.0,45812.0,47288.0,48181.0,49044.0,50059.0,51088.0,52127.0
福建省,泉州市,晋江市,350582.0,1980109.0,2040466.0,2073583.0,2084950.0,2074799.0,2044424.0,1998867.0
福建省,泉州市,鲤城区,350502.0,464022.0,474998.0,485720.0,489457.0,489900.0,487600.0,480720.0
福建省,泉州市,洛江区,350504.0,181692.0,182516.0,181557.0,178532.0,175000.0,170128.0,163261.0
福建省,泉州市,南安市,350583.0,1509080.0,1514585.0,1505856.0,1484839.0,1453776.0,1412312.0,1360486.0
福建省,泉州市,泉港区,350505.0,273526.0,275066.0,273993.0,271148.0,266841.0,260063.0,250441.0
福建省,泉州市,石狮市,350581.0,626236.0,643681.0,652952.0,654083.0,649375.0,640352.0,626953.0
福建省,泉州市,永春县,350525.0,484085.0,484305.0,479973.0,471620.0,461111.0,448835.0,433679.0
福建省,三明市,大田县,350425.0,301940.0,297576.0,292154.0,285822.0,278401.0,270518.0,260147.0
福建省,三明市,建宁县,350430.0,111331.0,107338.0,103619.0,99861.0,96053.0,91950.0,87214.0
福建省,三明市,将乐县,350428.0,140623.0,136997.0,132959.0,128734.0,123928.0,119488.0,113850.0
福建省,三明市,明溪县,350421.0,94451.0,91493.0,88710.0,85869.0,82726.0,79486.0,75082.0
福建省,三明市,宁化县,350424.0,260608.0,252388.0,244405.0,236266.0,226809.0,215856.0,204880.0
福建省,三明市,清流县,350423.0,124400.0,120350.0,116057.0,111329.0,106097.0,101432.0,95883.0
福建省,三明市,三元区,350403.0,380078.0,382461.0,381206.0,376433.0,367523.0,358243.0,347616.0
福建省,三明市,沙县区,350427.0,219735.0,217646.0,214382.0,209581.0,203295.0,196057.0,188122.0
福建省,三明市,泰宁县,350429.0,103479.0,100651.0,97201.0,94003.0,90208.0,86776.0,82724.0
福建省,三明市,永安市,350481.0,337983.0,333602.0,327687.0,319567.0,309223.0,298378.0,286416.0
福建省,三明市,尤溪县,350426.0,335098.0,326758.0,318193.0,309039.0,298439.0,287250.0,274242.0
福建省,厦门市,海沧区,350205.0,390567.0,406640.0,418353.0,422955.0,423139.0,419242.0,412951.0
福建省,厦门市,湖里区,350206.0,682380.0,696725.0,704539.0,706581.0,686802.0,667789.0,655731.0
福建省,厦门市,集美区,350211.0,558399.0,579753.0,588477.0,592476.0,590702.0,585765.0,575109.0
福建省,厦门市,思明区,350203.0,857265.0,847597.0,834287.0,798685.0,769616.0,750550.0,730904.0
福建省,厦门市,同安区,350212.0,659243.0,673445.0,680313.0,680711.0,672298.0,659276.0,641718.0
福建省,厦门市,翔安区,350213.0,416752.0,419694.0,419417.0,416213.0,410278.0,400881.0,389042.0
福建省,漳州市,东山县,350626.0,239894.0,237517.0,234013.0,229310.0,223541.0,216388.0,209324.0
福建省,漳州市,华安县,350629.0,151111.0,148378.0,145511.0,141515.0,136662.0,131421.0,126014.0
福建省,漳州市,龙海区,350681.0,828419.0,833937.0,832092.0,824404.0,809851.0,789288.0,765342.0
福建省,漳州市,龙文区,350603.0,87473.0,88446.0,88535.0,88281.0,86644.0,84254.0,81051.0
福建省,漳州市,南靖县,350627.0,331812.0,326385.0,319976.0,312525.0,303155.0,292541.0,279532.0
福建省,漳州市,平和县,350628.0,509304.0,505796.0,498127.0,488230.0,475510.0,460887.0,442290.0
福建省,漳州市,芗城区,350602.0,656763.0,682690.0,685710.0,680370.0,669827.0,656595.0,640643.0
福建省,漳州市,云霄县,350622.0,425897.0,422640.0,417312.0,410266.0,400831.0,387945.0,372915.0
福建省,漳州市,漳浦县,350623.0,882217.0,870929.0,854515.0,836803.0,814899.0,789662.0,758854.0
福建省,漳州市,长泰区,350625.0,204492.0,201104.0,196730.0,191855.0,185768.0,178378.0,169658.0
福建省,漳州市,诏安县,350624.0,614509.0,613266.0,606306.0,595834.0,582150.0,564284.0,543709.0
甘肃省,白银市,白银区,620402.0,331588.0,343152.0,349488.0,353447.0,354425.0,352750.0,347042.0
甘肃省,白银市,会宁县,620422.0,508185.0,490422.0,475886.0,461105.0,444828.0,427865.0,409433.0
甘肃省,白银市,景泰县,620423.0,222192.0,222006.0,220558.0,217714.0,214057.0,209387.0,203643.0
甘肃省,白银市,靖远县,620421.0,439884.0,436940.0,431698.0,424951.0,415779.0,404911.0,391656.0
甘肃省,白银市,平川区,620403.0,180702.0,179625.0,177899.0,175171.0,170968.0,166569.0,161269.0
甘肃省,定西市,安定区,621102.0,407274.0,401974.0,395453.0,387814.0,378112.0,368013.0,355098.0
甘肃省,定西市,临洮县,621124.0,483090.0,486497.0,484179.0,479148.0,470897.0,459424.0,446808.0
甘肃省,定西市,陇西县,621122.0,434056.0,429012.0,424344.0,417766.0,409520.0,398477.0,385776.0
甘肃省,定西市,岷县,621126.0,421557.0,411864.0,401972.0,393258.0,382981.0,373015.0,360733.0
甘肃省,定西市,通渭县,621121.0,343563.0,339424.0,335348.0,328672.0,321050.0,311160.0,300379.0
甘肃省,定西市,渭源县,621123.0,311068.0,308398.0,305005.0,299901.0,293346.0,285532.0,276202.0
甘肃省,定西市,漳县,621125.0,184323.0,178144.0,173694.0,168715.0,163605.0,157918.0,151072.0
甘肃省,甘南藏族自治州,迭部县,623024.0,46285.0,43272.0,41196.0,38803.0,36922.0,35287.0,32984.0
甘肃省,甘南藏族自治州,合作市,623001.0,92654.0,93665.0,93836.0,93086.0,91468.0,89604.0,86645.0
甘肃省,甘南藏族自治州,临潭县,623021.0,139674.0,138603.0,136581.0,133519.0,129808.0,126327.0,121705.0
甘肃省,甘南藏族自治州,碌曲县,623026.0,33239.0,32569.0,31779.0,30747.0,29563.0,28795.0,27261.0
甘肃省,甘南藏族自治州,玛曲县,623025.0,56396.0,54567.0,55293.0,52723.0,52478.0,49612.0,49305.0
甘肃省,甘南藏族自治州,夏河县,623027.0,85471.0,83053.0,81407.0,78862.0,76822.0,74580.0,71607.0
甘肃省,甘南藏族自治州,舟曲县,623023.0,128670.0,119039.0,111189.0,104849.0,99242.0,94101.0,87122.0
甘肃省,甘南藏族自治州,卓尼县,623022.0,101263.0,98615.0,95877.0,92742.0,89670.0,86802.0,82498.0
甘肃省,嘉峪关市,嘉峪关市,620200.0,261870.0,271758.0,278037.0,281811.0,282800.0,280822.0,277875.0
甘肃省,金昌市,金川区,620302.0,229096.0,228703.0,226636.0,224954.0,221826.0,217940.0,213253.0
甘肃省,金昌市,永昌县,620321.0,219584.0,211014.0,203137.0,196051.0,188859.0,182672.0,176226.0
甘肃省,酒泉市,阿克塞哈萨克族自治县,620924.0,32894.0,31896.0,32230.0,31470.0,31407.0,30799.0,30846.0
甘肃省,酒泉市,敦煌市,620982.0,182638.0,173687.0,167712.0,161713.0,156473.0,151087.0,146554.0
甘肃省,酒泉市,瓜州县,620922.0,140978.0,135497.0,131410.0,127926.0,124499.0,121771.0,118919.0
甘肃省,酒泉市,金塔县,620921.0,152748.0,156927.0,159345.0,159717.0,158537.0,156380.0,153671.0
甘肃省,酒泉市,肃北蒙古族自治县,620923.0,12207.0,11460.0,11418.0,10764.0,10559.0,10008.0,9887.0
甘肃省,酒泉市,肃州区,620902.0,471770.0,486462.0,494860.0,499058.0,497776.0,491326.0,481582.0
甘肃省,酒泉市,玉门市,620981.0,157335.0,158442.0,158701.0,157797.0,155059.0,152924.0,150225.0
甘肃省,兰州市,安宁区,620105.0,316056.0,331686.0,340674.0,343566.0,340633.0,336713.0,329703.0
甘肃省,兰州市,城关区,620102.0,1048600.0,1088714.0,1106998.0,1108005.0,1101929.0,1087415.0,1064980.0
甘肃省,兰州市,皋兰县,620122.0,185094.0,189669.0,191957.0,191750.0,189593.0,186341.0,181931.0
甘肃省,兰州市,红古区,620111.0,107052.0,111516.0,114303.0,115353.0,115330.0,113888.0,111621.0
甘肃省,兰州市,七里河区,620103.0,976198.0,1011148.0,1027787.0,1027826.0,1021041.0,1008096.0,988591.0
