省,市,县,县代码,GDP_2020_SSP4,GDP_2025_SSP4,GDP_2030_SSP4,GDP_2035_SSP4,GDP_2040_SSP4,GDP_2045_SSP4,GDP_2050_SSP4
安徽省,蚌埠市,龙子湖区,340302.0,6183977984.0,7710264320.0,9342787584.0,10821575680.0,12107156480.0,13189363712.0,13973248000.0
安徽省,蚌埠市,五河县,340322.0,3459422720.0,3488546816.0,4231794176.0,4906205184.0,5491318784.0,5982753280.0,6342574080.0
安徽省,蚌埠市,禹会区,340304.0,9099094016.0,10166548480.0,12317882368.0,14266271744.0,15959345152.0,17383667712.0,18415368192.0
安徽省,亳州市,利辛县,341623.0,3313942016.0,4159199744.0,5039186944.0,5836244992.0,6528852992.0,7111597056.0,7534097408.0
安徽省,亳州市,蒙城县,341622.0,5008774656.0,7301277184.0,8846473216.0,10246168576.0,11462464512.0,12485758976.0,13227986944.0
安徽省,亳州市,谯城区,341602.0,18608400384.0,20512550912.0,24912332800.0,28914276352.0,32394973184.0,35314245632.0,37476851712.0
安徽省,亳州市,涡阳县,341621.0,6471478784.0,7874998272.0,9587218432.0,11151079424.0,12512436224.0,13650662400.0,14511369216.0
安徽省,池州市,东至县,341721.0,1428249088.0,1810454784.0,2197819392.0,2550103296.0,2855285248.0,3109982208.0,3297531904.0
安徽省,池州市,贵池区,341702.0,5394160640.0,3856123648.0,4670353920.0,5407351808.0,6047378944.0,6585028608.0,6974330880.0
安徽省,池州市,青阳县,341723.0,434976064.0,1314740992.0,1592025216.0,1843018752.0,2060808064.0,2243895296.0,2376188416.0
安徽省,池州市,石台县,341722.0,265642400.0,413234240.0,500039680.0,578176384.0,646038336.0,701746432.0,742456512.0
安徽省,滁州市,定远县,341125.0,4587250176.0,4529053184.0,5486678016.0,6353851904.0,7107236864.0,7741063168.0,8200047616.0
安徽省,滁州市,凤阳县,341126.0,3942846720.0,3487324928.0,4224707584.0,4892476416.0,5472606208.0,5960614400.0,6314200576.0
安徽省,滁州市,来安县,341122.0,3405577728.0,3457852416.0,4199047680.0,4872538624.0,5456558080.0,5946349568.0,6307920896.0
安徽省,滁州市,琅琊区,341102.0,18802429952.0,12706462720.0,15408064512.0,17858310144.0,19985344512.0,21772959744.0,23077908480.0
安徽省,滁州市,明光市,341182.0,2693801984.0,6757645312.0,8189599744.0,9487050752.0,10613938176.0,11561490432.0,12249939968.0
安徽省,滁州市,南谯区,341103.0,4939810304.0,4074152960.0,4941955072.0,5729384448.0,6412755456.0,6986797568.0,7406919680.0
安徽省,滁州市,全椒县,341124.0,5591463936.0,4640387072.0,5623669760.0,6514630144.0,7288502272.0,7939306496.0,8412140032.0
安徽省,滁州市,天长市,341181.0,4877631488.0,5651912704.0,6876967936.0,7993802752.0,8960081920.0,9768430592.0,10374406144.0
安徽省,阜阳市,阜南县,341225.0,6097376256.0,4675170816.0,5675940864.0,6585628160.0,7376746496.0,8040565248.0,8530788352.0
安徽省,阜阳市,界首市,341282.0,5786496000.0,6612668416.0,8072969216.0,9412762624.0,10580300800.0,11553106944.0,12305541120.0
安徽省,阜阳市,临泉县,341221.0,8729617408.0,7975725056.0,9711169536.0,11296565248.0,12676753408.0,13830531072.0,14703986688.0
安徽省,阜阳市,太和县,341222.0,11378834432.0,8582483456.0,10421972992.0,12094764032.0,13549604864.0,14769983488.0,15672991744.0
安徽省,阜阳市,颍东区,341203.0,11549790208.0,6853569024.0,8302799872.0,9615224832.0,10755622912.0,11715253248.0,12410369024.0
安徽省,阜阳市,颍泉区,341204.0,8194901504.0,5346413568.0,6478051840.0,7503176192.0,8393993216.0,9143429120.0,9687143424.0
安徽省,阜阳市,颍上县,341226.0,6459526656.0,8246630400.0,9991104512.0,11571056640.0,12943972352.0,14099104768.0,14936446976.0
安徽省,阜阳市,颍州区,341202.0,20109895680.0,15411515392.0,18671235072.0,21623484416.0,24188813312.0,26347368448.0,27911598080.0
安徽省,合肥市,包河区,340111.0,74175406080.0,53757153280.0,65124417536.0,75418648576.0,84363436032.0,91890466816.0,97342668800.0
安徽省,合肥市,巢湖市,340181.0,9908787200.0,8273135616.0,10022361088.0,11606354944.0,12982553600.0,14140426240.0,14979052544.0
安徽省,合肥市,肥东县,340122.0,18541785088.0,12221070336.0,14805221376.0,17145357312.0,19178612736.0,20889423872.0,22128529408.0
安徽省,合肥市,肥西县,340123.0,14803538944.0,13461411840.0,16307920896.0,18885713920.0,21125619712.0,23010480128.0,24375797760.0
安徽省,合肥市,庐江县,340124.0,11485622272.0,6939083776.0,8406236672.0,9734799360.0,10889151488.0,11860426752.0,12563872768.0
安徽省,合肥市,庐阳区,340103.0,38448504832.0,40305872896.0,48831299584.0,56551284736.0,63259312128.0,68902707200.0,72990695424.0
安徽省,合肥市,蜀山区,340104.0,71108902912.0,58755006464.0,71179141120.0,82430427136.0,92206948352.0,100433764352.0,106392969216.0
安徽省,合肥市,瑶海区,340102.0,84042031104.0,59520708608.0,72106745856.0,83504676864.0,93408600064.0,101742624768.0,107779457024.0
安徽省,合肥市,长丰县,340121.0,8027946496.0,7169052672.0,8684955648.0,10057740288.0,11250513920.0,12254203904.0,12981262336.0
安徽省,淮北市,杜集区,340602.0,4279993344.0,3141857792.0,3810009088.0,4415896576.0,4941979648.0,5384022016.0,5706764800.0
安徽省,淮北市,烈山区,340604.0,5116809216.0,2756465408.0,3340700416.0,3870094848.0,4329900032.0,4716644352.0,4997735936.0
安徽省,淮北市,濉溪县,340621.0,7922540032.0,7594298368.0,9205809152.0,10666759168.0,11936395264.0,13003904000.0,13781454848.0
安徽省,淮北市,相山区,340603.0,17979299840.0,19265314816.0,23346669568.0,27044597760.0,30256820224.0,32958720000.0,34921037824.0
安徽省,淮南市,八公山区,340405.0,310059392.0,1609668352.0,1950042880.0,2258286848.0,2526127104.0,2751511808.0,2914771712.0
安徽省,淮南市,大通区,340402.0,2147050368.0,2115094528.0,2562289152.0,2967279104.0,3319173120.0,3615193600.0,3829564416.0
安徽省,淮南市,凤台县,340421.0,3449337088.0,3501466112.0,4241759232.0,4912185344.0,5494598144.0,5984620032.0,6339432448.0
安徽省,淮南市,潘集区,340406.0,3162920448.0,2471948288.0,2994582016.0,3467858432.0,3879105536.0,4224997888.0,4475606016.0
安徽省,淮南市,寿县,340422.0,2936134400.0,3817559296.0,4624467456.0,5355171328.0,5989823488.0,6523681792.0,6910373376.0
安徽省,淮南市,田家庵区,340403.0,13579142144.0,15320049664.0,18559537152.0,21493260288.0,24042493952.0,26187782144.0,27741943808.0
安徽省,淮南市,谢家集区,340404.0,2924706816.0,3431966976.0,4157671168.0,4814780928.0,5385700864.0,5866065408.0,6213958144.0
安徽省,黄山市,黄山区,341003.0,304923008.0,502827456.0,608095552.0,702987648.0,784985152.0,853229184.0,902016640.0
安徽省,黄山市,徽州区,341004.0,156893024.0,270257696.0,329989088.0,384973472.0,433450336.0,474860096.0,506530624.0
安徽省,黄山市,祁门县,341024.0,358024960.0,518277952.0,630239232.0,732358464.0,821083200.0,895311040.0,950516736.0
安徽省,黄山市,歙县,341021.0,989730432.0,1634469376.0,2010309248.0,2361229312.0,2673792512.0,2943891968.0,3157779712.0
安徽省,黄山市,屯溪区,341002.0,3636275968.0,3479648256.0,4260717312.0,4983869440.0,5623587840.0,6173332992.0,6598642176.0
安徽省,黄山市,休宁县,341022.0,699721792.0,539756352.0,655201472.0,760288640.0,852072256.0,928704000.0,986263168.0
安徽省,黄山市,黟县,341023.0,143510256.0,221247488.0,267375296.0,308939200.0,345088224.0,374880256.0,396306496.0
安徽省,六安市,霍邱县,341522.0,3883412992.0,7121886720.0,8632367104.0,10002094080.0,11191775232.0,12192761856.0,12920127488.0
安徽省,六安市,霍山县,341525.0,1187137152.0,1767190272.0,2140683264.0,2478893056.0,2772678656.0,3019803392.0,3198739968.0
安徽省,六安市,金安区,341502.0,12309276672.0,8006620672.0,9699653632.0,11232858112.0,12565101568.0,13686152192.0,14498201600.0
安徽省,六安市,金寨县,341524.0,1586563200.0,2924087040.0,3542315008.0,4102002688.0,4587848704.0,4995949056.0,5291484672.0
安徽省,六安市,舒城县,341523.0,5515317760.0,5038418944.0,6103812608.0,7068631552.0,7906823680.0,8612087808.0,9122973696.0
安徽省,六安市,叶集区,341504.0,1227965568.0,624307968.0,757194240.0,877778496.0,982605824.0,1070680320.0,1135149568.0
安徽省,六安市,裕安区,341503.0,11796294656.0,8925523968.0,10812837888.0,12521969664.0,14007050240.0,15256692736.0,16161867776.0
安徽省,马鞍山市,博望区,340506.0,824959872.0,691855360.0,842195200.0,979353728.0,1097934848.0,1197041664.0,1271631488.0
安徽省,马鞍山市,当涂县,340521.0,3035470336.0,5466082304.0,6636958208.0,7701067776.0,8623285248.0,9396794368.0,9967084544.0
安徽省,马鞍山市,含山县,340522.0,2467184896.0,3308584192.0,4008051712.0,4641488896.0,5191850496.0,5654887936.0,5990333952.0
安徽省,马鞍山市,和县,340523.0,3784608768.0,3476633600.0,4218429440.0,4891795456.0,5476037632.0,5966595584.0,6326409728.0
安徽省,马鞍山市,花山区,340503.0,16543045632.0,21382340608.0,26010107904.0,30227707904.0,33877581824.0,36933181440.0,39219142656.0
安徽省,马鞍山市,雨山区,340504.0,18853875712.0,13502760960.0,16419248128.0,19075801088.0,21375610880.0,23301535744.0,24738172928.0
安徽省,宿州市,砀山县,341321.0,4855512576.0,3542766080.0,4319908352.0,5028841984.0,5639197696.0,6143197696.0,6528437760.0
安徽省,宿州市,灵璧县,341323.0,4919255040.0,3289496576.0,3997849600.0,4642456064.0,5200865280.0,5668760576.0,6016391168.0
安徽省,宿州市,泗县,341324.0,4152268800.0,3365281792.0,4096931328.0,4764452864.0,5341759488.0,5824439296.0,6187751424.0
安徽省,宿州市,萧县,341322.0,6414488576.0,4063694336.0,4934968832.0,5726869504.0,6413566976.0,6989430784.0,7414867968.0
安徽省,宿州市,埇桥区,341302.0,25650626560.0,15307561984.0,18548346880.0,21484046336.0,24034074624.0,26178668544.0,27734140928.0
安徽省,铜陵市,枞阳县,340722.0,1588006144.0,1243939456.0,1506699520.0,1744385536.0,1950628096.0,2123935488.0,2249467648.0
安徽省,铜陵市,郊区,340711.0,2015668224.0,769400704.0,932594304.0,1080547072.0,1208868608.0,1317157248.0,1395377408.0
安徽省,铜陵市,铜官区,340705.0,10541275136.0,12223394816.0,14808113152.0,17148829696.0,19182739456.0,20894248960.0,22134003712.0
安徽省,铜陵市,义安区,340706.0,1266116096.0,1152918528.0,1396469248.0,1617040640.0,1808552704.0,1969623808.0,2086163328.0
安徽省,芜湖市,繁昌区,340211.0,2493878272.0,2816360704.0,3411876608.0,3951053824.0,4419443200.0,4813748224.0,5099408896.0
安徽省,芜湖市,镜湖区,340202.0,30692806656.0,28801536000.0,34907115520.0,40440729600.0,45246283776.0,49288302592.0,52230049792.0
安徽省,芜湖市,鸠江区,340207.0,9642580992.0,8060292608.0,9771079680.0,11321782272.0,12668368896.0,13800357888.0,14624677888.0
安徽省,芜湖市,南陵县,340223.0,3567004160.0,3127624192.0,3788945408.0,4387819008.0,4908174336.0,5346024448.0,5663157760.0
安徽省,芜湖市,湾沚区,340210.0,2289519360.0,2559848192.0,3101178368.0,3591412224.0,4017386496.0,4375830528.0,4635498496.0
安徽省,芜湖市,无为市,340281.0,3132351488.0,5981528576.0,7246380544.0,8391798272.0,9387022336.0,10224338944.0,10830953472.0
安徽省,芜湖市,弋江区,340209.0,11155454976.0,10781950976.0,13064612864.0,15132480512.0,16928564224.0,18439546880.0,19534379008.0
安徽省,宣城市,广德市,341882.0,3888621568.0,4047435264.0,4952528384.0,5789000192.0,6526665216.0,7158338560.0,7645670400.0
安徽省,宣城市,绩溪县,341824.0,569669696.0,1098467456.0,1343331584.0,1569336448.0,1768946560.0,1939795072.0,2071012352.0
安徽省,宣城市,泾县,341823.0,2373628160.0,1796689536.0,2174870272.0,2516882432.0,2813496576.0,3061961472.0,3241134592.0
安徽省,宣城市,旌德县,341825.0,257478464.0,362363200.0,438815744.0,507871168.0,567814400.0,617971072.0,654381440.0
安徽省,宣城市,郎溪县,341821.0,1732750336.0,1966987392.0,2382746368.0,2759125248.0,3086153472.0,3361225216.0,3560430848.0
安徽省,宣城市,宁国市,341881.0,5438636032.0,5461600256.0,6666769408.0,7775653376.0,8751852544.0,9585894400.0,10220450816.0
安徽省,宣城市,宣州区,341802.0,7077102592.0,6655531008.0,8062434816.0,9336365056.0,10443243520.0,11374393344.0,12048785408.0
澳门特别行政区,澳门特别行政区,大堂区,820004.0,9717735424.0,15407123456.0,16631794688.0,17325309952.0,17758455808.0,18055849984.0,18243358720.0
澳门特别行政区,澳门特别行政区,风顺堂区,820005.0,0.0,2674744832.0,2887353856.0,3007751168.0,3082947328.0,3134576128.0,3167128064.0
澳门特别行政区,澳门特别行政区,花地玛堂区,820001.0,10185081856.0,8475992576.0,9149724672.0,9531245568.0,9769532416.0,9933138944.0,10036290560.0
澳门特别行政区,澳门特别行政区,花王堂区,820002.0,12658267136.0,27867357184.0,28236390400.0,28344012800.0,28711985152.0,28859709440.0,28931719168.0
澳门特别行政区,澳门特别行政区,嘉模堂区,820006.0,3309271808.0,2920353792.0,3556169984.0,3984783616.0,4010447104.0,3995005952.0,3990250240.0
澳门特别行政区,澳门特别行政区,路凼填海区,820007.0,0.0,41494848.0,70488136.0,93585568.0,101209072.0,109024744.0,124115368.0
澳门特别行政区,澳门特别行政区,圣方济各堂区,820008.0,149635344.0,368921248.0,421230880.0,452415936.0,476650912.0,496420224.0,510614240.0
澳门特别行政区,澳门特别行政区,望德堂区,820003.0,9161419776.0,10120116224.0,10924538880.0,11380071424.0,11664582656.0,11859923968.0,11983086592.0
北京市,北京市,昌平区,110114.0,40030208000.0,52273655808.0,63451156480.0,73320218624.0,81991188480.0,89426731008.0,94667235328.0
北京市,北京市,朝阳区,110105.0,203464474624.0,272268591104.0,330847649792.0,382673551360.0,428289753088.0,467518095360.0,495333212160.0
北京市,北京市,大兴区,110115.0,38845739008.0,31834019840.0,38605660160.0,44575469568.0,49811841024.0,54291828736.0,57433579520.0
北京市,北京市,东城区,110101.0,53283594240.0,93231947776.0,113290985472.0,131037528064.0,146657722368.0,160090537984.0,169615147008.0
北京市,北京市,房山区,110111.0,14604556288.0,17693460480.0,21455097856.0,24770283520.0,27677974528.0,30165196800.0,31908560896.0
北京市,北京市,丰台区,110106.0,105250799616.0,122293174272.0,148579319808.0,171827920896.0,192285130752.0,209869897728.0,222326636544.0
北京市,北京市,海淀区,110108.0,155704033280.0,198338707456.0,240945446912.0,278621650944.0,311768514560.0,340253573120.0,360420278272.0
北京市,北京市,怀柔区,110116.0,9468929024.0,10317662208.0,12531221504.0,14487916544.0,16206045184.0,17676025856.0,18711982080.0
北京市,北京市,门头沟区,110109.0,10607343616.0,9222717440.0,11160940544.0,12860540928.0,14346557440.0,15610646528.0,16484588544.0
北京市,北京市,密云区,110118.0,8847310848.0,9223297024.0,11190553600.0,12926208000.0,14450244608.0,15755869184.0,16674157568.0
北京市,北京市,平谷区,110117.0,6135836160.0,4744762880.0,5754887168.0,6644077568.0,7422086144.0,8086354432.0,8551196672.0
北京市,北京市,石景山区,110107.0,28731346944.0,32210057216.0,39070928896.0,45121282048.0,50431012864.0,54976122880.0,58166677504.0
北京市,北京市,顺义区,110113.0,22373867520.0,23611955200.0,28691447808.0,33185101824.0,37139738624.0,40540258304.0,42951237632.0
北京市,北京市,通州区,110112.0,32241532928.0,34241847296.0,41597042688.0,48100171776.0,53820235776.0,58734825472.0,62213431296.0
北京市,北京市,西城区,110102.0,83166715904.0,108778520576.0,132182425600.0,152888246272.0,171113103360.0,186785890304.0,197898764288.0
北京市,北京市,延庆区,110119.0,4965676544.0,4084033024.0,4894633984.0,5592024576.0,6190736384.0,6685206528.0,7004233728.0
福建省,福州市,仓山区,350104.0,31310028800.0,45110861824.0,54775582720.0,63433523200.0,70852493312.0,77240369152.0,82001510400.0
福建省,福州市,福清市,350181.0,25505507328.0,16890779648.0,20508995584.0,23750479872.0,26527014912.0,28918050816.0,30700013568.0
福建省,福州市,鼓楼区,350102.0,44856807424.0,65462681600.0,79488843776.0,92054749184.0,102821281792.0,112092553216.0,119004282880.0
福建省,福州市,晋安区,350111.0,46600196096.0,49059946496.0,59571617792.0,68988903424.0,77057703936.0,84005888000.0,89185755136.0
福建省,福州市,连江县,350122.0,7306403840.0,4354262016.0,5287041024.0,6122510848.0,6838433792.0,7453444608.0,7912352256.0
福建省,福州市,罗源县,350123.0,2412546560.0,1425773184.0,1731160448.0,2004743168.0,2239099392.0,2440816128.0,2591182848.0
福建省,福州市,马尾区,350105.0,7185914368.0,3865141248.0,4696892928.0,5439903232.0,6075718656.0,6623376384.0,7031615488.0
福建省,福州市,闽侯县,350121.0,12519663616.0,13082830848.0,15885584384.0,18396346368.0,20547418112.0,22399778816.0,23780628480.0
福建省,福州市,闽清县,350124.0,1263612928.0,3193676544.0,3877774592.0,4490629120.0,5015693312.0,5467722752.0,5804659712.0
福建省,福州市,平潭县,350128.0,6299545600.0,3883057152.0,4556368384.0,5096290816.0,5428150272.0,5628400128.0,5684393472.0
福建省,福州市,台江区,350103.0,33113368576.0,45584130048.0,55351074816.0,64101183488.0,71598333952.0,78054277120.0,82867159040.0
福建省,福州市,永泰县,350125.0,1196496000.0,2433634304.0,2954983680.0,3421982208.0,3822131712.0,4166745856.0,4423657472.0
福建省,福州市,长乐区,350112.0,15119880192.0,6789435392.0,8243933696.0,9546852352.0,10663013376.0,11623858176.0,12340196352.0
福建省,龙岩市,连城县,350825.0,1740982784.0,1979122176.0,2402930176.0,2782353408.0,3107562240.0,3387279360.0,3595293440.0
福建省,龙岩市,上杭县,350823.0,1865784704.0,3859896320.0,4718423552.0,5496366592.0,6173756928.0,6771305472.0,7238290944.0
福建省,龙岩市,武平县,350824.0,1376801280.0,2313041152.0,2827088640.0,3292150016.0,3695579392.0,4050727424.0,4329603584.0
福建省,龙岩市,新罗区,350802.0,13252358144.0,21406945280.0,25993631744.0,30102777856.0,33623535616.0,36655308800.0,38915411968.0
福建省,龙岩市,永定区,350803.0,1643651072.0,2695435264.0,3278717440.0,3802885632.0,4253978880.0,4645019136.0,4940461568.0
福建省,龙岩市,漳平市,350881.0,1721251328.0,2034227712.0,2469687808.0,2859662336.0,3193781504.0,3481271040.0,3695558144.0
福建省,龙岩市,长汀县,350821.0,2573691136.0,2326917632.0,2823165952.0,3266682368.0,3645529344.0,3970272512.0,4211405312.0
福建省,南平市,光泽县,350723.0,579108736.0,1096863104.0,1326654464.0,1530327552.0,1702097408.0,1846921984.0,1952616448.0
福建省,南平市,建瓯市,350783.0,2292304384.0,2494475520.0,3028343040.0,3506490112.0,3916105472.0,4268463616.0,4530944000.0
福建省,南平市,建阳区,350703.0,2543486208.0,2532437248.0,3074746880.0,3560380672.0,3976576000.0,4334583808.0,4601243136.0
福建省,南平市,浦城县,350722.0,1133388672.0,2131796480.0,2584884480.0,2989321472.0,3334125568.0,3628774400.0,3846711552.0
福建省,南平市,邵武市,350781.0,1615152896.0,4767342080.0,5785027072.0,6695173120.0,7473157632.0,8140929536.0,8637268992.0
福建省,南平市,顺昌县,350721.0,976739520.0,1146074368.0,1391617664.0,1611586816.0,1800029824.0,1962284032.0,2083221504.0
福建省,南平市,松溪县,350724.0,521648000.0,749146496.0,910204160.0,1054617856.0,1178513536.0,1285311488.0,1365209344.0
福建省,南平市,武夷山市,350782.0,2413656064.0,6074289664.0,7375360000.0,8540800000.0,9539207168.0,10398668800.0,11039125504.0
福建省,南平市,延平区,350702.0,4284322816.0,5746408448.0,6977545728.0,8080462848.0,9025419264.0,9839123456.0,10445680640.0
福建省,南平市,政和县,350725.0,600615744.0,596297472.0,724492032.0,839456384.0,938065152.0,1023106432.0,1086720512.0
福建省,宁德市,福安市,350981.0,3673085952.0,4903043584.0,5953596416.0,6894725120.0,7701156864.0,8395620864.0,8913356800.0
福建省,宁德市,福鼎市,350982.0,4892590592.0,1630950528.0,1985643648.0,2302786048.0,2568213504.0,2796224512.0,2968847872.0
福建省,宁德市,古田县,350922.0,1957555072.0,3173558784.0,3853415936.0,4462495232.0,4984291328.0,5433601536.0,5768534528.0
福建省,宁德市,蕉城区,350902.0,10110069760.0,21009975296.0,25511557120.0,29544460288.0,32999919616.0,35975442432.0,38193639424.0
福建省,宁德市,屏南县,350923.0,896706304.0,1739090176.0,2111709568.0,2445529088.0,2731551232.0,2977839104.0,3161442048.0
福建省,宁德市,寿宁县,350924.0,630035648.0,736930624.0,898786816.0,1044849792.0,1170939136.0,1280733824.0,1364586752.0
福建省,宁德市,霞浦县,350921.0,3354760448.0,2225997312.0,2702816000.0,3129959168.0,3495893504.0,3810889984.0,4045432320.0
福建省,宁德市,柘荣县,350926.0,1144907904.0,765849664.0,929973184.0,1076998400.0,1202939648.0,1311409536.0,1392246912.0
福建省,宁德市,周宁县,350925.0,1113798016.0,1583671680.0,1923004672.0,2227010560.0,2487486208.0,2711791616.0,2879013376.0
福建省,莆田市,城厢区,350302.0,7577419264.0,17568823296.0,21332807680.0,24704778240.0,27593805824.0,30081466368.0,31935877120.0
福建省,莆田市,涵江区,350303.0,11723635712.0,20034594816.0,24326967296.0,28172453888.0,31467108352.0,34304151552.0,36419084288.0
福建省,莆田市,荔城区,350304.0,21566795776.0,22425530368.0,27230453760.0,31535091712.0,35223343104.0,38399377408.0,40767016960.0
福建省,莆田市,仙游县,350322.0,13428751360.0,19970254848.0,24248317952.0,28080779264.0,31364231168.0,34191335424.0,36298440704.0
福建省,莆田市,秀屿区,350305.0,5320833536.0,6092069888.0,7397298176.0,8566506496.0,9568106496.0,10430646272.0,11073651712.0
福建省,泉州市,安溪县,350524.0,10393335808.0,13004602368.0,15790964736.0,18287208448.0,20426029056.0,22267797504.0,23640813568.0
福建省,泉州市,德化县,350526.0,3175705344.0,8207928320.0,9966578688.0,11542107136.0,12892069888.0,14054529024.0,14921147392.0
福建省,泉州市,丰泽区,350503.0,27350302720.0,30425899008.0,36944973824.0,42785218560.0,47789064192.0,52097916928.0,55310245888.0
福建省,泉州市,惠安县,350521.0,16214542336.0,15663589376.0,19019667456.0,22026006528.0,24602025984.0,26819926016.0,28473595904.0
福建省,泉州市,金门县,350527.0,310761728.0,310394432.0,324328608.0,335690272.0,357001216.0,365280288.0,359899904.0
福建省,泉州市,晋江市,350582.0,72584683520.0,73767133184.0,89572704256.0,103732912128.0,115867197440.0,126312169472.0,134100713472.0
福建省,泉州市,鲤城区,350502.0,16422339584.0,24415039488.0,29646247936.0,34332833792.0,38348345344.0,41806172160.0,44383977472.0
福建省,泉州市,洛江区,350504.0,1957124736.0,4612664320.0,5600804352.0,6486226944.0,7244486656.0,7897309696.0,8383806464.0
福建省,泉州市,南安市,350583.0,19436247040.0,23839698944.0,28947435520.0,33523113984.0,37443411968.0,40819056640.0,43335548928.0
福建省,泉州市,泉港区,350505.0,7048899584.0,6853772288.0,8322193920.0,9637724160.0,10764819456.0,11735359488.0,12458944512.0
福建省,泉州市,石狮市,350581.0,39570292736.0,38408372224.0,46637817856.0,54010490880.0,60327469056.0,65767137280.0,69822390272.0
福建省,泉州市,永春县,350525.0,4836097024.0,7297840128.0,8861431808.0,10262216704.0,11462492160.0,12495969280.0,13266412544.0
福建省,三明市,大田县,350425.0,805319552.0,1362916864.0,1654930304.0,1916532224.0,2140667136.0,2333667584.0,2477544960.0
福建省,三明市,建宁县,350430.0,511543136.0,701246720.0,850622208.0,984105216.0,1098074880.0,1195648384.0,1267986176.0
福建省,三明市,将乐县,350428.0,574066240.0,876486592.0,1064260352.0,1232459520.0,1376590592.0,1500654464.0,1593122176.0
福建省,三明市,明溪县,350421.0,373611264.0,536574976.0,651540864.0,754535360.0,842782400.0,918759936.0,975396160.0
福建省,三明市,宁化县,350424.0,1352134400.0,1204796032.0,1461134080.0,1690094336.0,1885302528.0,2052464128.0,2176320256.0
福建省,三明市,清流县,350423.0,440066240.0,436122240.0,529184928.0,612393856.0,683651392.0,744699584.0,789899712.0
福建省,三明市,三元区,350403.0,6715528192.0,12973420544.0,15753134080.0,18243463168.0,20377157632.0,22214541312.0,23584258048.0
福建省,三明市,沙县区,350427.0,1967442560.0,3430926080.0,4165932288.0,4824411136.0,5388559360.0,5874323968.0,6236399616.0
福建省,三明市,泰宁县,350429.0,545919104.0,1035369024.0,1256834048.0,1455091712.0,1624785408.0,1770680832.0,1879317632.0
福建省,三明市,永安市,350481.0,2351661056.0,4858268672.0,5898864128.0,6830939648.0,7629521408.0,8316975104.0,8829284352.0
福建省,三明市,尤溪县,350426.0,1741565312.0,1941298176.0,2357098240.0,2729572864.0,3048715264.0,3323484416.0,3528306176.0
福建省,厦门市,海沧区,350205.0,21646090240.0,10612331520.0,12887435264.0,14927838208.0,16677279744.0,18184591360.0,19308683264.0
福建省,厦门市,湖里区,350206.0,102940950528.0,55962296320.0,67971727360.0,78729207808.0,87938244608.0,95864184832.0,101775482880.0
福建省,厦门市,集美区,350211.0,38336933888.0,26241744896.0,31864279040.0,36901433344.0,41217302528.0,44933738496.0,47704338432.0
福建省,厦门市,思明区,350203.0,93366796288.0,34344036352.0,41702653952.0,48295153664.0,53943672832.0,58807713792.0,62433841152.0
福建省,厦门市,同安区,350212.0,26799439872.0,21960491008.0,26665570304.0,30880706560.0,34492129280.0,37601959936.0,39920234496.0
福建省,厦门市,翔安区,350213.0,23521402880.0,9629564928.0,11692735488.0,13541097472.0,15124722688.0,16488414208.0,17504923648.0
福建省,漳州市,东山县,350626.0,3901048832.0,1933981312.0,2348087040.0,2718942464.0,3036426240.0,3309693440.0,3513109504.0
