省,市,县,县代码,GDP_2020_SSP3,GDP_2025_SSP3,GDP_2030_SSP3,GDP_2035_SSP3,GDP_2040_SSP3,GDP_2045_SSP3,GDP_2050_SSP3
安徽省,蚌埠市,禹会区,340304.0,9099094016.0,10299642880.0,12036620288.0,13048549376.0,13764997120.0,14282557440.0,14517147648.0
安徽省,亳州市,利辛县,341623.0,3313942016.0,4213833216.0,4924408832.0,5338930688.0,5632588800.0,5844966400.0,5941970432.0
安徽省,亳州市,蒙城县,341622.0,5008774656.0,7397006336.0,8644546560.0,9372925952.0,9888999424.0,10262275072.0,10433169408.0
安徽省,亳州市,谯城区,341602.0,18608400384.0,20756570112.0,24283975680.0,26429005824.0,27958392832.0,29071335424.0,29636886528.0
安徽省,亳州市,涡阳县,341621.0,6471478784.0,7958845440.0,9321961472.0,10184425472.0,10802949120.0,11255571456.0,11506394112.0
安徽省,池州市,东至县,341721.0,1428249088.0,1831145216.0,2142049792.0,2325834240.0,2453984000.0,2543102720.0,2583828480.0
安徽省,池州市,贵池区,341702.0,5394160640.0,3906255360.0,4563209216.0,4945185280.0,5215237120.0,5409816064.0,5497558016.0
安徽省,池州市,青阳县,341723.0,434976064.0,1331663360.0,1555308672.0,1685233152.0,1776872192.0,1842914304.0,1872484608.0
安徽省,池州市,石台县,341722.0,265642400.0,418085184.0,487529344.0,527650624.0,555766080.0,575107008.0,583192960.0
安徽省,滁州市,定远县,341125.0,4587250176.0,4588657664.0,5362054656.0,5812340736.0,6131163136.0,6361586176.0,6466178048.0
安徽省,滁州市,凤阳县,341126.0,3942846720.0,3533010432.0,4128285184.0,4474871296.0,4720151040.0,4897355776.0,4977663488.0
安徽省,滁州市,来安县,341122.0,3405577728.0,3471444224.0,4029644800.0,4350692352.0,4564020224.0,4703397888.0,4746982912.0
安徽省,滁州市,琅琊区,341102.0,18802429952.0,12826716160.0,14949019648.0,16179019776.0,17029485568.0,17622056960.0,17862242304.0
安徽省,滁州市,明光市,341182.0,2693801984.0,6835857920.0,7978782720.0,8642895872.0,9108311040.0,9439673344.0,9583470592.0
安徽省,滁州市,南谯区,341103.0,4939810304.0,4107536896.0,4782765568.0,5173442048.0,5441224192.0,5625323008.0,5696446464.0
安徽省,滁州市,全椒县,341124.0,5591463936.0,4694809088.0,5480479232.0,5937127424.0,6257571328.0,6486052864.0,6585697792.0
安徽省,滁州市,天长市,341181.0,4877631488.0,5630283264.0,6498108928.0,6991454208.0,7298853376.0,7475714048.0,7496781824.0
安徽省,阜阳市,阜南县,341225.0,6097376256.0,4731653120.0,5534816768.0,6020277248.0,6366092288.0,6617521152.0,6743461376.0
安徽省,阜阳市,界首市,341282.0,5786496000.0,6673534464.0,7826715136.0,8588712960.0,9138556928.0,9543229440.0,9786584064.0
安徽省,阜阳市,临泉县,341221.0,8729617408.0,8060093440.0,9441126400.0,10316802048.0,10945000448.0,11404834816.0,11660760064.0
安徽省,阜阳市,太和县,341222.0,11378834432.0,8685165568.0,10160516096.0,11055695872.0,11693729792.0,12157886464.0,12392510464.0
安徽省,阜阳市,颍东区,341203.0,11549790208.0,6943941632.0,8114520064.0,8796191744.0,9278967808.0,9628028928.0,9786676224.0
安徽省,阜阳市,颍泉区,341204.0,8194901504.0,5416441344.0,6330025472.0,6863655424.0,7241766912.0,7515278336.0,7640650752.0
安徽省,阜阳市,颍上县,341226.0,6459526656.0,8354955264.0,9763624960.0,10584805376.0,11166486528.0,11587080192.0,11778811904.0
安徽省,阜阳市,颍州区,341202.0,20109895680.0,15614368768.0,18246959104.0,19781271552.0,20868046848.0,21653915648.0,22011916288.0
安徽省,合肥市,包河区,340111.0,74175406080.0,54465982464.0,63647363072.0,68993957888.0,72780554240.0,75518230528.0,76762439680.0
安徽省,合肥市,巢湖市,340181.0,9908787200.0,8382007296.0,9794678784.0,10617253888.0,11199620096.0,11620513792.0,11811596288.0
安徽省,合肥市,肥东县,340122.0,18541785088.0,12382097408.0,14469304320.0,15684700160.0,16545361920.0,17167566848.0,17450178560.0
安徽省,合肥市,肥西县,340123.0,14803538944.0,13638917120.0,15938112512.0,17277009920.0,18225256448.0,18910857216.0,19222460416.0
安徽省,合肥市,庐江县,340124.0,11485622272.0,7030502400.0,8215430144.0,8905336832.0,9393888256.0,9747041280.0,9907396608.0
安徽省,合肥市,庐阳区,340103.0,38448504832.0,40835698688.0,47720697856.0,51731058688.0,54569787392.0,56621649920.0,57552977920.0
安徽省,合肥市,蜀山区,340104.0,71108902912.0,59529768960.0,69565030400.0,75408932864.0,79547752448.0,82540167168.0,83900235776.0
安徽省,合肥市,瑶海区,340102.0,84042031104.0,60305571840.0,70471589888.0,76391669760.0,80584409088.0,83615825920.0,84993622016.0
安徽省,合肥市,长丰县,340121.0,8027946496.0,7263549952.0,8487954432.0,9200934912.0,9705868288.0,10070884352.0,10236817408.0
安徽省,淮北市,杜集区,340602.0,4279993344.0,3171286528.0,3695784960.0,3999730432.0,4209708032.0,4356033536.0,4415120384.0
安徽省,淮北市,烈山区,340604.0,5116809216.0,2788412928.0,3254757888.0,3525766144.0,3715766272.0,3851063296.0,3909852928.0
安徽省,淮北市,濉溪县,340621.0,7922540032.0,7690288128.0,8987262976.0,9749614592.0,10289474560.0,10679427072.0,10860227584.0
安徽省,淮北市,相山区,340603.0,17979299840.0,19495497728.0,22761897984.0,24661274624.0,25996109824.0,26949986304.0,27369003008.0
安徽省,淮南市,八公山区,340405.0,310059392.0,1630894336.0,1905822720.0,2065924352.0,2179312128.0,2261293312.0,2298553856.0
安徽省,淮南市,大通区,340402.0,2147050368.0,2142953216.0,2504116736.0,2714398464.0,2863272960.0,2970854144.0,3019712512.0
安徽省,淮南市,凤台县,340421.0,3449337088.0,3547504128.0,4145373184.0,4493462528.0,4740003328.0,4918061568.0,4998793216.0
安徽省,淮南市,潘集区,340406.0,3162920448.0,2504427520.0,2926420736.0,3172225280.0,3346137344.0,3471829248.0,3528860928.0
安徽省,淮南市,寿县,340422.0,2936134400.0,3867564544.0,4519020544.0,4898229248.0,5166580736.0,5360311296.0,5447956480.0
安徽省,淮南市,田家庵区,340403.0,13579142144.0,15521947648.0,18138222592.0,19661690880.0,20740503552.0,21520408576.0,21874794496.0
安徽省,淮南市,谢家集区,340404.0,2924706816.0,3477124096.0,4063186944.0,4404439552.0,4646049792.0,4820658176.0,4899915264.0
安徽省,黄山市,黄山区,341003.0,304923008.0,508477760.0,592673408.0,640727680.0,674590720.0,698133440.0,707842368.0
安徽省,黄山市,徽州区,341004.0,156893024.0,270511776.0,314675008.0,340147520.0,357140224.0,368199872.0,371710784.0
安徽省,黄山市,祁门县,341024.0,358024960.0,524434272.0,614515968.0,668369280.0,706113408.0,732402944.0,744904512.0
安徽省,黄山市,歙县,341021.0,989730432.0,1617691392.0,1874309760.0,2020817536.0,2112229504.0,2164428288.0,2170696960.0
安徽省,黄山市,屯溪区,341002.0,3636275968.0,3470783744.0,4034363392.0,4359172608.0,4571771904.0,4706055168.0,4742604800.0
安徽省,黄山市,休宁县,341022.0,699721792.0,542269312.0,629875776.0,679820352.0,713554944.0,735842944.0,743323200.0
安徽省,黄山市,黟县,341023.0,143510256.0,223883264.0,260796224.0,282000544.0,296997472.0,307426208.0,311667424.0
安徽省,六安市,霍邱县,341522.0,3883412992.0,7213041152.0,8431610880.0,9147033600.0,9654341632.0,10021090304.0,10191856640.0
安徽省,六安市,霍山县,341525.0,1187137152.0,1790300672.0,2091796736.0,2267318016.0,2391580160.0,2481341184.0,2522031104.0
安徽省,六安市,金安区,341502.0,12309276672.0,8112180736.0,9479676928.0,10276014080.0,10839980032.0,11247730688.0,11433046016.0
安徽省,六安市,金寨县,341524.0,1586563200.0,2961598208.0,3459600896.0,3750665472.0,3956667392.0,4105324288.0,4173043200.0
安徽省,六安市,舒城县,341523.0,5515317760.0,5104519680.0,5964746240.0,6465637376.0,6820175360.0,7076353536.0,7192581632.0
安徽省,六安市,叶集区,341504.0,1227965568.0,632169856.0,739134336.0,802695488.0,847854208.0,880604736.0,896326400.0
安徽省,六安市,裕安区,341503.0,11796294656.0,9043207168.0,10567628800.0,11455332352.0,12083990528.0,12538499072.0,12745060352.0
安徽省,马鞍山市,博望区,340506.0,824959872.0,687671296.0,792303552.0,851561728.0,887682048.0,907504640.0,908309248.0
安徽省,马鞍山市,当涂县,340521.0,3035470336.0,5488518144.0,6371636736.0,6879663104.0,7217751040.0,7438680064.0,7508520960.0
安徽省,马鞍山市,含山县,340522.0,2467184896.0,3352145408.0,3917072384.0,4245974016.0,4478875648.0,4647202304.0,4723676160.0
安徽省,马鞍山市,和县,340523.0,3784608768.0,3501160960.0,4073374208.0,4403939328.0,4628718592.0,4781252096.0,4837446144.0
安徽省,马鞍山市,花山区,340503.0,16543045632.0,21323159552.0,24631205888.0,26514837504.0,27699570688.0,28394907648.0,28501254144.0
安徽省,马鞍山市,雨山区,340504.0,18853875712.0,13484228608.0,15591142400.0,16793601024.0,17559379968.0,18020319232.0,18108755968.0
安徽省,宿州市,砀山县,341321.0,4855512576.0,3550843392.0,4131479040.0,4498906624.0,4746492928.0,4911414784.0,4988926976.0
安徽省,宿州市,灵璧县,341323.0,4919255040.0,3291972608.0,3812370944.0,4110314752.0,4303435264.0,4423833088.0,4453330944.0
安徽省,宿州市,泗县,341324.0,4152268800.0,3345428992.0,3855124992.0,4143921152.0,4320379904.0,4417711104.0,4422355968.0
安徽省,宿州市,萧县,341322.0,6414488576.0,4083620864.0,4744885760.0,5128425472.0,5385889792.0,5556652032.0,5615652864.0
安徽省,宿州市,埇桥区,341302.0,25650626560.0,15497511936.0,18101024768.0,19616010240.0,20684091392.0,21451452416.0,21792964608.0
安徽省,铜陵市,枞阳县,340722.0,1588006144.0,1259509120.0,1471037312.0,1593819392.0,1680585728.0,1742530176.0,1770420736.0
安徽省,铜陵市,郊区,340711.0,2015668224.0,778777472.0,910169344.0,986535936.0,1040297088.0,1078736768.0,1095889024.0
安徽省,铜陵市,铜官区,340705.0,10541275136.0,12384575488.0,14472312832.0,15688085504.0,16549128192.0,17171666944.0,17454610432.0
安徽省,铜陵市,义安区,340706.0,1266116096.0,1167791872.0,1364263680.0,1478511360.0,1559302784.0,1617431808.0,1643696512.0
安徽省,芜湖市,繁昌区,340211.0,2493878272.0,2853302272.0,3334501888.0,3614451200.0,3812589056.0,3955754496.0,4020764672.0
安徽省,芜湖市,镜湖区,340202.0,30692806656.0,29128781824.0,33996539904.0,36823674880.0,38803324928.0,40211922944.0,40820965376.0
安徽省,芜湖市,鸠江区,340207.0,9642580992.0,8146210816.0,9502339072.0,10289513472.0,10838099968.0,11225182208.0,11388546048.0
安徽省,芜湖市,南陵县,340223.0,3567004160.0,3168840960.0,3702984448.0,4014012672.0,4234279680.0,4393510912.0,4465855488.0
安徽省,芜湖市,湾沚区,340210.0,2289519360.0,2593504256.0,3030617600.0,3285154304.0,3465378816.0,3595636736.0,3654778880.0
安徽省,芜湖市,无为市,340281.0,3132351488.0,6060070912.0,7081458688.0,7676122624.0,8097227776.0,8401492992.0,8539661824.0
安徽省,芜湖市,弋江区,340209.0,11155454976.0,10915737600.0,12749286400.0,13815836672.0,14567483392.0,15106878464.0,15347077120.0
安徽省,宣城市,广德市,341882.0,3888621568.0,4033192448.0,4680765440.0,5052779008.0,5293265920.0,5441652736.0,5476788224.0
安徽省,宣城市,绩溪县,341824.0,569669696.0,1097068160.0,1275343616.0,1377935616.0,1445429632.0,1488543232.0,1500882816.0
安徽省,宣城市,泾县,341823.0,2373628160.0,1819200000.0,2123623040.0,2300021248.0,2424343552.0,2513287168.0,2552446976.0
安徽省,宣城市,旌德县,341825.0,257478464.0,366826048.0,428177056.0,463705216.0,488696160.0,506481280.0,514348352.0
安徽省,宣城市,郎溪县,341821.0,1732750336.0,1992606336.0,2328078592.0,2523257600.0,2661246208.0,2760958720.0,2806016000.0
安徽省,宣城市,宁国市,341881.0,5438636032.0,5472158720.0,6370068480.0,6888963072.0,7236811776.0,7466324480.0,7543026176.0
安徽省,宣城市,宣州区,341802.0,7077102592.0,6743217152.0,7879501824.0,8541057024.0,9009518592.0,9348119552.0,9501872128.0
澳门特别行政区,澳门特别行政区,大堂区,820004.0,9717735424.0,15270929408.0,15801047040.0,15748489216.0,15490542592.0,14974734336.0,14394592256.0
澳门特别行政区,澳门特别行政区,风顺堂区,820005.0,0.0,2651101440.0,2743132416.0,2734008064.0,2689227264.0,2599680768.0,2498965760.0
澳门特别行政区,澳门特别行政区,花地玛堂区,820001.0,10185081856.0,8401065984.0,8692698112.0,8663783424.0,8521876480.0,8238111744.0,7918956032.0
澳门特别行政区,澳门特别行政区,花王堂区,820002.0,12658267136.0,27280424960.0,26487250944.0,25607798784.0,24695625728.0,23736444928.0,22639898624.0
澳门特别行政区,澳门特别行政区,嘉模堂区,820006.0,3309271808.0,2847849728.0,3312181504.0,3498329088.0,3411589632.0,3264337408.0,3093982976.0
澳门特别行政区,澳门特别行政区,路凼填海区,820007.0,0.0,39810608.0,65119792.0,82112776.0,82355512.0,79343800.0,74401728.0
澳门特别行政区,澳门特别行政区,圣方济各堂区,820008.0,149635344.0,363716992.0,396518240.0,402724096.0,402694272.0,393804416.0,385219904.0
澳门特别行政区,澳门特别行政区,望德堂区,820003.0,9161419776.0,10030657536.0,10378864640.0,10344341504.0,10174910464.0,9836103680.0,9455039488.0
北京市,北京市,昌平区,110114.0,40030208000.0,52989394944.0,61861212160.0,66919940096.0,70757302272.0,73414148096.0,74578264064.0
北京市,北京市,朝阳区,110105.0,203464474624.0,275506593792.0,321392148480.0,347267727360.0,366610644992.0,379663646720.0,384837615616.0
北京市,北京市,大兴区,110115.0,38845739008.0,32319291392.0,37755441152.0,40885264384.0,43288203264.0,44987719680.0,45788516352.0
北京市,北京市,东城区,110101.0,53283594240.0,94340743168.0,110053154816.0,118913630208.0,125537181696.0,130006859776.0,131778560000.0
北京市,北京市,房山区,110111.0,14604556288.0,17963175936.0,20983169024.0,22721060864.0,24055068672.0,24997423104.0,25440395264.0
北京市,北京市,丰台区,110106.0,105250799616.0,123782529024.0,144415916032.0,156072296448.0,164806590464.0,170725883904.0,173113507840.0
北京市,北京市,海淀区,110108.0,155704033280.0,200788213760.0,234274766848.0,253212557312.0,267423170560.0,277078212608.0,281012600832.0
北京市,北京市,怀柔区,110116.0,9468929024.0,10443266048.0,12183611392.0,13165386752.0,13900904448.0,14398936064.0,14594782208.0
北京市,北京市,门头沟区,110109.0,10607343616.0,9395290112.0,10991956992.0,11929361408.0,12667104256.0,13209901056.0,13499186176.0
北京市,北京市,密云区,110118.0,8847310848.0,9353621504.0,10920059904.0,11815056384.0,12496029696.0,12969748480.0,13180944384.0
北京市,北京市,平谷区,110117.0,6135836160.0,4810522112.0,5613412352.0,6068189184.0,6409931776.0,6643209216.0,6740491776.0
北京市,北京市,石景山区,110107.0,28731346944.0,32688095232.0,38179717120.0,41333346304.0,43747098624.0,45444505600.0,46229618688.0
北京市,北京市,顺义区,110113.0,22373867520.0,23893039104.0,27872202752.0,30115872768.0,31792746496.0,32924186624.0,33372436480.0
北京市,北京市,通州区,110112.0,32241532928.0,34663378944.0,40442454016.0,43708260352.0,46156169216.0,47816437760.0,48488534016.0
北京市,北京市,西城区,110102.0,83166715904.0,110072184832.0,128404692992.0,138742661120.0,146470682624.0,151685677056.0,153752846336.0
北京市,北京市,延庆区,110119.0,4965676544.0,4223291392.0,4970580992.0,5445264384.0,5853209600.0,6192430080.0,6433027072.0
福建省,福州市,仓山区,350104.0,31310028800.0,45618679808.0,53234446336.0,57669705728.0,60837023744.0,63045824512.0,64072622080.0
福建省,福州市,福清市,350181.0,25505507328.0,17080840192.0,19931656192.0,21589831680.0,22775605248.0,23601735680.0,23985881088.0
福建省,福州市,鼓楼区,350102.0,44856807424.0,66200489984.0,77251379200.0,83680772096.0,88280358912.0,91485388800.0,92977487872.0
福建省,福州市,晋安区,350111.0,46600196096.0,49612886016.0,57894776832.0,62713167872.0,66160254976.0,68562198528.0,69680422912.0
福建省,福州市,连江县,350122.0,7306403840.0,4403289088.0,5138207744.0,5565564928.0,5871300096.0,6083974144.0,6183101440.0
福建省,福州市,罗源县,350123.0,2412546560.0,1441821568.0,1682445824.0,1822374016.0,1922470912.0,1992191744.0,2024605056.0
福建省,福州市,马尾区,350105.0,7185914368.0,3908532480.0,4564723200.0,4944323584.0,5215659008.0,5404744192.0,5492740096.0
福建省,福州市,闽侯县,350121.0,12519663616.0,13230159872.0,15438406656.0,16722875392.0,17641635840.0,18281689088.0,18579595264.0
福建省,福州市,闽清县,350124.0,1263612928.0,3229632512.0,3768599552.0,4082119936.0,4306362880.0,4462530048.0,4535161856.0
福建省,福州市,平潭县,350128.0,6299545600.0,3881044736.0,4432929280.0,4643879424.0,4745262592.0,4728145408.0,4605607424.0
福建省,福州市,台江区,350103.0,33113368576.0,46097895424.0,53793046528.0,58270072832.0,61472940032.0,63704723456.0,64743727104.0
福建省,福州市,永泰县,350125.0,1196496000.0,2461064192.0,2871824384.0,3110770176.0,3281694720.0,3400744192.0,3456147456.0
福建省,福州市,长乐区,350112.0,15119880192.0,6865814528.0,8011743744.0,8678209536.0,9154749440.0,9486891008.0,9641237504.0
福建省,龙岩市,连城县,350825.0,1740982784.0,2001447680.0,2335379712.0,2529395712.0,2668285952.0,2764807168.0,2809579264.0
福建省,龙岩市,上杭县,350823.0,1865784704.0,3892104960.0,4557492224.0,4947323392.0,5226902016.0,5426029056.0,5528776704.0
福建省,龙岩市,武平县,350824.0,1376801280.0,2345014016.0,2761887488.0,3007614976.0,3186413056.0,3317169664.0,3394964992.0
福建省,龙岩市,新罗区,350802.0,13252358144.0,21648216064.0,25261965312.0,27364407296.0,28868517888.0,29916553216.0,30404454400.0
福建省,龙岩市,永定区,350803.0,1643651072.0,2723767552.0,3181318144.0,3448018432.0,3638944768.0,3772785664.0,3836928000.0
福建省,龙岩市,漳平市,350881.0,1721251328.0,2057141248.0,2400224768.0,2599635200.0,2742299648.0,2841483264.0,2887506944.0
福建省,龙岩市,长汀县,350821.0,2573691136.0,2358570752.0,2757079552.0,2989307648.0,3156343552.0,3273536512.0,3331427072.0
福建省,南平市,光泽县,350723.0,579108736.0,1121759872.0,1320137216.0,1436479488.0,1521799936.0,1583431808.0,1619762816.0
福建省,南平市,建瓯市,350783.0,2292304384.0,2522573312.0,2943131136.0,3187560960.0,3362353664.0,3483985152.0,3540369408.0
福建省,南平市,建阳区,350703.0,2543486208.0,2561135360.0,2988559616.0,3237073664.0,3414926592.0,3538642688.0,3596129536.0
福建省,南平市,浦城县,350722.0,1133388672.0,2163308800.0,2530656512.0,2744703488.0,2899002624.0,3007659520.0,3062615296.0
福建省,南平市,邵武市,350781.0,1615152896.0,4829783040.0,5643614208.0,6117642240.0,6458318336.0,6697125376.0,6813644800.0
福建省,南平市,顺昌县,350721.0,976739520.0,1158985344.0,1352437888.0,1464978944.0,1545489664.0,1601572352.0,1627663104.0
福建省,南平市,松溪县,350724.0,521648000.0,756588352.0,882293120.0,954882560.0,1006365248.0,1041705152.0,1057463680.0
福建省,南平市,武夷山市,350782.0,2413656064.0,6143517696.0,7169641472.0,7766624256.0,8193863680.0,8491643392.0,8630646784.0
福建省,南平市,延平区,350702.0,4284322816.0,5811145728.0,6781153792.0,7345432576.0,7749070336.0,8030314496.0,8161216512.0
福建省,南平市,政和县,350725.0,600615744.0,602321216.0,702505344.0,760438720.0,801563200.0,829894784.0,842644096.0
福建省,宁德市,福安市,350981.0,3673085952.0,4958144512.0,5785675264.0,6266987008.0,6611257856.0,6851107840.0,6962679808.0
福建省,宁德市,福鼎市,350982.0,4892590592.0,1626852224.0,1883557888.0,2016278016.0,2098429440.0,2141283328.0,2138459008.0
福建省,宁德市,古田县,350922.0,1957555072.0,3209309184.0,3744936960.0,4056534528.0,4279431424.0,4434733056.0,4506984960.0
福建省,宁德市,蕉城区,350902.0,10110069760.0,21246771200.0,24793440256.0,26856900608.0,28333105152.0,29361666048.0,29840523264.0
福建省,宁德市,屏南县,350923.0,896706304.0,1758695936.0,2052269056.0,2223068928.0,2345261824.0,2430399488.0,2470028544.0
福建省,宁德市,寿宁县,350924.0,630035648.0,738868032.0,858949760.0,925639808.0,970374080.0,998617792.0,1007753728.0
福建省,宁德市,霞浦县,350921.0,3354760448.0,2251011584.0,2626661376.0,2845174528.0,3001430016.0,3110299392.0,3160922112.0
福建省,宁德市,柘荣县,350926.0,1144907904.0,774450240.0,903736192.0,978922560.0,1032670080.0,1070132800.0,1087523200.0
福建省,宁德市,周宁县,350925.0,1113798016.0,1601505152.0,1868835584.0,2024360064.0,2135615488.0,2213130496.0,2249206528.0
福建省,莆田市,城厢区,350302.0,7577419264.0,17766772736.0,20732325888.0,22457507840.0,23691614208.0,24551473152.0,24951586816.0
福建省,莆田市,涵江区,350303.0,11723635712.0,20260362240.0,23642200064.0,25609695232.0,27017144320.0,27997784064.0,28454187008.0
福建省,莆田市,荔城区,350304.0,21566795776.0,22678284288.0,26463952896.0,28666490880.0,30242156544.0,31340068864.0,31851188224.0
福建省,莆田市,仙游县,350322.0,13428751360.0,20195260416.0,23566004224.0,25526558720.0,26928959488.0,27905931264.0,28360417280.0
福建省,莆田市,秀屿区,350305.0,5320833536.0,6160726016.0,7189153280.0,7787862016.0,8215285760.0,8513352704.0,8652071936.0
福建省,泉州市,安溪县,350524.0,10393335808.0,13151172608.0,15346482176.0,16623686656.0,17537398784.0,18174070784.0,18470455296.0
福建省,泉州市,德化县,350526.0,3175705344.0,8300442112.0,9686038528.0,10492178432.0,11068898304.0,11470733312.0,11657816064.0
福建省,泉州市,丰泽区,350503.0,27350302720.0,30768781312.0,35905028096.0,38893256704.0,41031049216.0,42520522752.0,43213881344.0
福建省,泉州市,惠安县,350521.0,16214542336.0,15840015360.0,18484209664.0,20022632448.0,21122932736.0,21889421312.0,22246338560.0
福建省,泉州市,金门县,350527.0,310761728.0,322732480.0,315264512.0,300514752.0,299366784.0,292664064.0,279409472.0
福建省,泉州市,晋江市,350582.0,72584683520.0,74597646336.0,87050780672.0,94298112000.0,99482083328.0,103094427648.0,104775385088.0
福建省,泉州市,鲤城区,350502.0,16422339584.0,24690208768.0,28811765760.0,31209670656.0,32925147136.0,34120491008.0,34676977664.0
福建省,泉州市,洛江区,350504.0,1957124736.0,4664684544.0,5443433472.0,5896462848.0,6220455936.0,6446081024.0,6551100416.0
福建省,泉州市,南安市,350583.0,19436247040.0,24108302336.0,28132624384.0,30473682944.0,32148428800.0,33315217408.0,33858285568.0
福建省,泉州市,泉港区,350505.0,7048899584.0,6930989568.0,8087926784.0,8760962048.0,9242454016.0,9577909248.0,9734103040.0
福建省,泉州市,石狮市,350581.0,39570292736.0,38841253888.0,45325058048.0,49097314304.0,51796000768.0,53676441600.0,54551887872.0
福建省,泉州市,永春县,350525.0,4836097024.0,7380103168.0,8612042752.0,9328776192.0,9841485824.0,10198705152.0,10365015040.0
福建省,三明市,大田县,350425.0,805319552.0,1378283008.0,1608349696.0,1742199808.0,1837945344.0,1904661120.0,1935711232.0
福建省,三明市,建宁县,350430.0,511543136.0,710703936.0,830574208.0,900324352.0,950434624.0,985583936.0,1002836288.0
福建省,三明市,将乐县,350428.0,574066240.0,886373632.0,1034313216.0,1120364032.0,1181933184.0,1224809600.0,1244746752.0
福建省,三明市,明溪县,350421.0,373611264.0,542625536.0,633204160.0,685897664.0,723598656.0,749865792.0,762082816.0
福建省,三明市,宁化县,350424.0,1352134400.0,1222238080.0,1429597952.0,1550455424.0,1637560704.0,1698905088.0,1729841920.0
福建省,三明市,清流县,350423.0,440066240.0,441030784.0,514436608.0,556935360.0,587329536.0,608316608.0,617802752.0
福建省,三明市,三元区,350403.0,6715528192.0,13119638528.0,15309711360.0,16583881728.0,17495455744.0,18130616320.0,18426298368.0
福建省,三明市,沙县区,350427.0,1967442560.0,3469590272.0,4048671488.0,4385534976.0,4626513920.0,4794416640.0,4872534016.0
福建省,三明市,泰宁县,350429.0,545919104.0,1047749504.0,1223219584.0,1325321472.0,1398475776.0,1449531520.0,1473704320.0
福建省,三明市,永安市,350481.0,2351661056.0,4913061888.0,5733002240.0,6209876992.0,6551043072.0,6788559360.0,6898918400.0
福建省,三明市,尤溪县,350426.0,1741565312.0,1963182848.0,2290773760.0,2481303808.0,2617593856.0,2712534528.0,2756675328.0
福建省,厦门市,海沧区,350205.0,21646090240.0,10731698176.0,12524425216.0,13568651264.0,14317869056.0,14841377792.0,15086761984.0
福建省,厦门市,湖里区,350206.0,102940950528.0,56586588160.0,66050277376.0,71561453568.0,75490754560.0,78224359424.0,79496822784.0
福建省,厦门市,集美区,350211.0,38336933888.0,26537480192.0,30967339008.0,33544587264.0,35388342272.0,36673060864.0,37271134208.0
福建省,厦门市,思明区,350203.0,93366796288.0,34731114496.0,40528797696.0,43901886464.0,46314999808.0,47996452864.0,48779264000.0
福建省,厦门市,同安区,350212.0,26799439872.0,22207981568.0,25915013120.0,28071647232.0,29614493696.0,30689415168.0,31189770240.0
福建省,厦门市,翔安区,350213.0,23521402880.0,9738076160.0,11363594240.0,12309300224.0,12985827328.0,13457195008.0,13676619776.0
福建省,漳州市,东山县,350626.0,3901048832.0,1955812608.0,2282130944.0,2471803904.0,2607351808.0,2701637888.0,2745317632.0
